                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21462031 |    3849983 |    4114583 |    4090890 |    3697683 |    4006154 |    4131096 |    3895506 |    3863787 |    3786070 |    3178851 |    3781787
  Cycles                             |   21101200 |   21101200 |   21101200 |   21101200 |   15825900 |   15825900 |   21101200 |   21101200 |   21101200 |   21101200 |   15825900 |   15825900
  IPC                                |       1.02 |       0.18 |       0.19 |       0.19 |       0.23 |       0.25 |       0.20 |       0.18 |       0.18 |       0.18 |       0.20 |       0.24
  Time (ns)                          |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300 |    5275300
  Idle time (ns)                     |       1629 |    4515931 |    4516392 |    4516447 |    4506536 |    4506569 |    4516732 |    4516711 |    4517086 |    4516965 |    4507006 |    4506769
  Idle time (%)                      |       0.0% |      85.6% |      85.6% |      85.6% |      85.4% |      85.4% |      85.6% |      85.6% |      85.6% |      85.6% |      85.4% |      85.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2428840 |    1177900 |    1290167 |    1280924 |    1126498 |    1255554 |    1296696 |    1200490 |    1184714 |    1152516 |     906689 |    1159142
  num incorrect                      |     162453 |      10705 |       6979 |       7233 |      11225 |       6769 |       6743 |      10065 |      10495 |      11712 |      18986 |      10321
  misprediction rate                 |      6.27% |      0.90% |      0.54% |      0.56% |      0.99% |      0.54% |      0.52% |      0.83% |      0.88% |      1.01% |      2.05% |      0.88%
  mpki                               |       7.57 |       2.78 |       1.70 |       1.77 |       3.04 |       1.69 |       1.63 |       2.58 |       2.72 |       3.09 |       5.97 |       2.73
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2785510 |      93466 |      67526 |      69328 |      94110 |      66368 |      67976 |      85493 |      91845 |      98935 |     142736 |      90759
    num misses                       |        172 |         26 |         26 |         26 |         26 |         25 |         26 |         26 |         26 |         26 |         26 |         27
    miss rate                        |      0.01% |      0.03% |      0.04% |      0.04% |      0.03% |      0.04% |      0.04% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5006756 |     782613 |     809275 |     806214 |     760570 |     789361 |     811672 |     785914 |     784936 |     776908 |     710604 |     769705
    num misses                       |       2908 |        930 |        844 |        871 |        808 |        798 |        830 |        858 |        822 |        820 |        815 |        803
    miss rate                        |      0.06% |      0.12% |      0.10% |      0.11% |      0.11% |      0.10% |      0.10% |      0.11% |      0.10% |      0.11% |      0.11% |      0.10%
    mpki                             |       0.14 |       0.24 |       0.21 |       0.21 |       0.22 |       0.20 |       0.20 |       0.22 |       0.21 |       0.22 |       0.26 |       0.21
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       3080 |        956 |        870 |        897 |        834 |        823 |        856 |        884 |        848 |        846 |        841 |        830
    num misses                       |        705 |        192 |        191 |        191 |        174 |        171 |        186 |        186 |        181 |        182 |        172 |        173
    miss rate                        |     22.89% |     20.08% |     21.95% |     21.29% |     20.86% |     20.78% |     21.73% |     21.04% |     21.34% |     21.51% |     20.45% |     20.84%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2785510 |      93466 |      67526 |      69328 |      94110 |      66368 |      67976 |      85493 |      91845 |      98935 |     142736 |      90759
    num cache misses                 |       2815 |        170 |        170 |        171 |        170 |        169 |        170 |        169 |        169 |        169 |        170 |        173
    miss rate                        |      0.10% |      0.18% |      0.25% |      0.25% |      0.18% |      0.25% |      0.25% |      0.20% |      0.18% |      0.17% |      0.12% |      0.19%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5006756 |     782613 |     809275 |     806214 |     760570 |     789361 |     811672 |     785914 |     784936 |     776908 |     710604 |     769705
    num cache misses                 |      45728 |      18284 |      18164 |      18233 |      18368 |      17930 |      18192 |      18267 |      18331 |      18235 |      18524 |      18182
    miss rate                        |      0.91% |      2.34% |      2.24% |      2.26% |      2.42% |      2.27% |      2.24% |      2.32% |      2.34% |      2.35% |      2.61% |      2.36%
    mpki                             |       2.13 |       4.75 |       4.41 |       4.46 |       4.97 |       4.48 |       4.40 |       4.69 |       4.74 |       4.82 |       5.83 |       4.81
