                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10902986 |    3030046 |    2981766 |    3071786 |    2829025 |    3186166 |    3142068 |    3047147 |    2602006 |    2999933 |    3026763 |    3011343 |    2922880 |    3103068 |    3146867 |    3118683
  Cycles                             |    8179500 |    8179500 |    8179500 |    8179500 |   10906000 |   10906000 |   10906000 |   10906000 |    8179500 |    8179500 |    8179500 |    8179500 |   10906000 |   10906000 |   10906000 |   10906000
  IPC                                |       1.33 |       0.37 |       0.36 |       0.38 |       0.26 |       0.29 |       0.29 |       0.28 |       0.32 |       0.37 |       0.37 |       0.37 |       0.27 |       0.28 |       0.29 |       0.29
  Time (ns)                          |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500 |    2726500
  Idle time (ns)                     |       1445 |    2246614 |    2247064 |    2247208 |    2257311 |    2257332 |    2257220 |    2257542 |    2247729 |    2247818 |    2247894 |    2248041 |    2257956 |    2258036 |    2258217 |    2258601
  Idle time (%)                      |       0.1% |      82.4% |      82.4% |      82.4% |      82.8% |      82.8% |      82.8% |      82.8% |      82.4% |      82.4% |      82.4% |      82.5% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1306041 |     974140 |     955572 |     991404 |     886050 |    1035304 |    1016750 |     977572 |     792063 |     961542 |     973252 |     967992 |     924474 |    1000234 |    1019211 |    1006937
  num incorrect                      |      74034 |       3344 |       3819 |       2683 |       6815 |       1814 |       2518 |       3951 |       9579 |       3771 |       3356 |       3569 |       5608 |       3052 |       2561 |       2856
  misprediction rate                 |      5.36% |      0.34% |      0.40% |      0.27% |      0.76% |      0.17% |      0.25% |      0.40% |      1.19% |      0.39% |      0.34% |      0.37% |      0.60% |      0.30% |      0.25% |      0.28%
