                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   84010482 |   82795043 |   87492076 |   83275891 |   71532308 |   84574474 |   78270041 |   71716633 |   95860820 |   95401589 |   96128433 |   95173526
    num misses                       |      66091 |      67101 |      85866 |      70842 |      65547 |      64503 |      64345 |      65272 |      66462 |      85795 |      66460 |      63844
    miss rate                        |      0.08% |      0.08% |      0.10% |      0.09% |      0.09% |      0.08% |      0.08% |      0.09% |      0.07% |      0.09% |      0.07% |      0.07%
    mpki                             |       0.23 |       0.25 |       0.28 |       0.25 |       0.31 |       0.22 |       0.26 |       0.31 |       0.19 |       0.24 |       0.19 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      66412 |      67128 |      85893 |      70869 |      65574 |      64530 |      64372 |      65299 |      66489 |      85822 |      66487 |      63871
    num misses                       |       1830 |       1307 |       2856 |       1981 |       1027 |       1449 |       1592 |       1441 |       1491 |       3845 |       1924 |       1103
    miss rate                        |      2.76% |      1.95% |      3.33% |      2.80% |      1.57% |      2.25% |      2.47% |      2.21% |      2.24% |      4.48% |      2.89% |      1.73%
    mpki                             |       0.01 |       0.00 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907254 |    7137759 |    6831490 |    6860232 |    6990963 |    6863860 |    7153936 |    7097149 |    7453736 |    7207000 |    7580311 |    7282933
    num cache misses                 |      26672 |      10539 |       9995 |      10408 |      11875 |      11869 |      12040 |      12303 |      10403 |       9910 |      10402 |      10556
    miss rate                        |      0.39% |      0.15% |      0.15% |      0.15% |      0.17% |      0.17% |      0.17% |      0.17% |      0.14% |      0.14% |      0.14% |      0.14%
    mpki                             |       0.09 |       0.04 |       0.03 |       0.04 |       0.06 |       0.04 |       0.05 |       0.06 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   84010482 |   82795043 |   87492076 |   83275891 |   71532308 |   84574474 |   78270041 |   71716633 |   95860820 |   95401589 |   96128433 |   95173526
    num cache misses                 |   17062453 |   17541718 |   17012615 |   16888858 |   17023763 |   16649669 |   17031758 |   16905667 |   17339071 |   16959734 |   17277277 |   16873370
    miss rate                        |     20.31% |     21.19% |     19.44% |     20.28% |     23.80% |     19.69% |     21.76% |     23.57% |     18.09% |     17.78% |     17.97% |     17.73%
    mpki                             |      59.92 |      64.32 |      55.31 |      59.63 |      80.54 |      56.86 |      68.00 |      79.50 |      49.32 |      48.07 |      48.97 |      47.91
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17151890 |   17603344 |   17080447 |   16958020 |   17097137 |   16720678 |   17099884 |   16980211 |   17379812 |   16999917 |   17317537 |   16914957
    num cache misses                 |    2782324 |    3410466 |    3054435 |    2855161 |    3856159 |    3788512 |    3862683 |    3838374 |    2884645 |    3029414 |    3210831 |    2756488
    miss rate                        |     16.22% |     19.37% |     17.88% |     16.84% |     22.55% |     22.66% |     22.59% |     22.60% |     16.60% |     17.82% |     18.54% |     16.30%
    mpki                             |       9.77 |      12.50 |       9.93 |      10.08 |      18.24 |      12.94 |      15.42 |      18.05 |       8.21 |       8.59 |       9.10 |       7.83
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2849567 |    3462486 |    3113658 |    2921886 |    3923017 |    3853969 |    3919760 |    3912878 |    2915978 |    3060272 |    3241347 |    2788157
    num cache misses                 |     734022 |     687220 |     471607 |     711793 |     714858 |     316735 |     550465 |     752235 |      93351 |      79411 |      83665 |      95991
    miss rate                        |     25.76% |     19.85% |     15.15% |     24.36% |     18.22% |      8.22% |     14.04% |     19.22% |      3.20% |      2.59% |      2.58% |      3.44%
    mpki                             |       2.58 |       2.52 |       1.53 |       2.51 |       3.38 |       1.08 |       2.20 |       3.54 |       0.27 |       0.23 |       0.24 |       0.27
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    2668092 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    2653322 |          0 |          0 |          0
  average dram access latency (ns)   |     170.72 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     172.77 |        inf |        inf |        inf
  average dram queueing delay        |     109.47 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     111.52 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      2.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      2.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     671697 |     644450 |     425959 |     668857 |     685005 |     284941 |     512728 |     714032 |       7284 |       7304 |       6904 |      11263
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      21547 |      19027 |      22527 |      20014 |       8984 |      12262 |      16163 |      16029 |      71876 |      58631 |      61969 |      71650
