                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21444251 |    3780904 |    4084054 |    3933361 |    3746641 |    3981552 |    4073937 |    3858850 |    3726252 |    3726730 |    3181934 |    3750597
  Cycles                             |   20779200 |   20779200 |   20779200 |   15584400 |   20779200 |   15584400 |   20779200 |   20779200 |   15584400 |   20779200 |   20779200 |   15584400
  IPC                                |       1.03 |       0.18 |       0.20 |       0.25 |       0.18 |       0.26 |       0.20 |       0.19 |       0.24 |       0.18 |       0.15 |       0.24
  Time (ns)                          |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800 |    5194800
  Idle time (ns)                     |       1329 |    4440416 |    4440352 |    4430695 |    4440781 |    4430984 |    4441193 |    4441184 |    4431340 |    4441510 |    4441570 |    4431510
  Idle time (%)                      |       0.0% |      85.5% |      85.5% |      85.3% |      85.5% |      85.3% |      85.5% |      85.5% |      85.3% |      85.5% |      85.5% |      85.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2424446 |    1154521 |    1279830 |    1228289 |    1141828 |    1247486 |    1277546 |    1187611 |    1138132 |    1132828 |     907741 |    1149431
  num incorrect                      |     157792 |      10851 |       6910 |       7260 |      11092 |       6743 |       7018 |       9949 |      10465 |      11931 |      19305 |      10278
  misprediction rate                 |      6.11% |      0.93% |      0.54% |      0.59% |      0.96% |      0.54% |      0.55% |      0.83% |      0.91% |      1.04% |      2.08% |      0.89%
  mpki                               |       7.36 |       2.87 |       1.69 |       1.85 |       2.96 |       1.69 |       1.72 |       2.58 |       2.81 |       3.20 |       6.07 |       2.74
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3269238 |      40223 |      35904 |      35706 |      40936 |      34604 |      35085 |      38123 |      40140 |      41195 |      48283 |      38794
    num misses                       |        176 |         26 |         28 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.08% |      0.07% |      0.06% |      0.08% |      0.07% |      0.07% |      0.06% |      0.06% |      0.05% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5006396 |     771327 |     804511 |     780058 |     768922 |     784973 |     802085 |     780588 |     761966 |     768198 |     710815 |     763602
    num misses                       |       2038 |        851 |        729 |        789 |        772 |        681 |        772 |        825 |        752 |        766 |        760 |        714
    miss rate                        |      0.04% |      0.11% |      0.09% |      0.10% |      0.10% |      0.09% |      0.10% |      0.11% |      0.10% |      0.10% |      0.11% |      0.09%
    mpki                             |       0.10 |       0.23 |       0.18 |       0.20 |       0.21 |       0.17 |       0.19 |       0.21 |       0.20 |       0.21 |       0.24 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2214 |        877 |        757 |        815 |        798 |        707 |        798 |        851 |        778 |        792 |        786 |        740
    num misses                       |        688 |        189 |        181 |        184 |        182 |        170 |        178 |        179 |        184 |        189 |        181 |        170
    miss rate                        |     31.07% |     21.55% |     23.91% |     22.58% |     22.81% |     24.05% |     22.31% |     21.03% |     23.65% |     23.86% |     23.03% |     22.97%
    mpki                             |       0.03 |       0.05 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3269238 |      40223 |      35904 |      35706 |      40936 |      34604 |      35085 |      38123 |      40140 |      41195 |      48283 |      38794
    num cache misses                 |       2911 |        175 |        182 |        176 |        175 |        173 |        173 |        173 |        174 |        174 |        174 |        173
    miss rate                        |      0.09% |      0.44% |      0.51% |      0.49% |      0.43% |      0.50% |      0.49% |      0.45% |      0.43% |      0.42% |      0.36% |      0.45%
    mpki                             |       0.14 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5006396 |     771327 |     804511 |     780058 |     768922 |     784973 |     802085 |     780588 |     761966 |     768198 |     710815 |     763602
    num cache misses                 |      45732 |      18346 |      18167 |      18181 |      18491 |      17946 |      18202 |      18307 |      18336 |      18293 |      18529 |      18185
    miss rate                        |      0.91% |      2.38% |      2.26% |      2.33% |      2.40% |      2.29% |      2.27% |      2.35% |      2.41% |      2.38% |      2.61% |      2.38%
    mpki                             |       2.13 |       4.85 |       4.45 |       4.62 |       4.94 |       4.51 |       4.47 |       4.74 |       4.92 |       4.91 |       5.82 |       4.85
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      51064 |      18708 |      18484 |      18490 |      18863 |      18247 |      18867 |      18992 |      19057 |      19024 |      19341 |      18893
    num cache misses                 |      36230 |      16870 |      16757 |      16763 |      16956 |      16647 |      16822 |      16877 |      16879 |      16823 |      17097 |      16764
    miss rate                        |     70.95% |     90.18% |     90.66% |     90.66% |     89.89% |     91.23% |     89.16% |     88.86% |     88.57% |     88.43% |     88.40% |     88.73%
    mpki                             |       1.69 |       4.46 |       4.10 |       4.26 |       4.53 |       4.18 |       4.13 |       4.37 |       4.53 |       4.51 |       5.37 |       4.47
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39215 |      17070 |      16902 |      16906 |      17167 |      16787 |      17320 |      17390 |      17427 |      17380 |      17734 |      17300
    num cache misses                 |      28427 |       9075 |       9022 |       9047 |       9168 |       9021 |       9657 |       9702 |       9794 |       9748 |       9795 |       9565
    miss rate                        |     72.49% |     53.16% |     53.38% |     53.51% |     53.40% |     53.74% |     55.76% |     55.79% |     56.20% |     56.09% |     55.23% |     55.29%
    mpki                             |       1.33 |       2.40 |       2.21 |       2.30 |       2.45 |       2.27 |       2.37 |       2.51 |       2.63 |       2.62 |       3.08 |       2.55
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14020 |          0 |          0 |          0 |          0 |          0 |      13929 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.54 |        inf |        inf |        inf |        inf |        inf |      61.48 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.29 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.23 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10473 |        182 |        175 |        211 |        209 |        192 |        147 |        176 |        117 |        130 |        183 |        126
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2940 |       2782 |       2664 |       2708 |       2782 |       2674 |       3242 |       3289 |       3341 |       3332 |       3347 |       3207
