                                     | Core 0      | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  1032276063 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |  1028598288 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   995684840 |  995684840 |  995684840 |  995684840 |  755347120 |  755347120 |  755347120 |  755347120 |   995684840 |  995684840 |  995684840 |  995684840 |  755347120 |  755347120 |  755347120 |  755347120
  IPC                                |        1.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        1.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |   343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600
  Idle time (ns)                     |     2510104 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |      417490 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600 |  343339600
  Idle time (%)                      |        0.7% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |        0.1% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  num correct                        |   169491932 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   168244747 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |     4796133 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |     4818351 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |       2.75% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       2.78% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        4.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        4.68 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  I-TLB                              |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num accesses                     |    39163765 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    39939275 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |         355 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          29 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num accesses                     |   386069941 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   386456352 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      394543 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      391076 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.10% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.10% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.38 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num accesses                     |      394898 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      391105 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      354034 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      354668 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      89.65% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      90.68% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.34 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.34 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
  Cache L1-I                         |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num cache accesses               |    39163765 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    39939275 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       27625 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       12232 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.07% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       0.03% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |        0.01 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |            |            |            |            |            |            |            |             |            |            |            |            |            |            |           
    num cache accesses               |   386069941 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   386456352 |          0 |          0 |          0 |          0 |          0 |          0 |          0
