metric,value
timestamp,2026-06-30T15:09:15
workload,CC
strategy,EPO
bench_class,S
num_threads,8
output_dir,Outputs/sizeS/8TH/CC_S_EPO_8TH_20260630_031426
cpu_map,"[4, 5, 6, 7, 12, 13, 14, 15]"
p_core_count,0
e_core_count,8
node0_threads,4
node1_threads,4
sim_time_ms,7.6295
total_instructions,33326490
avg_ipc,0.546
avg_ipc_p,0.0
avg_ipc_e,0.546
total_power_W,3.2559
dynamic_W,1.6381
leakage_W,1.6
dram_W,0.0178
energy_J,0.024841
node0_reads,10630
node1_reads,10566
node0_pct,50.151
dram_local,5594
dram_remote,5538
dram_remote_pct,49.7485
l1d_miss_pct,1.307
l2_miss_pct,78.152
l3_miss_pct,19.0607
l1d_mpki,2.2424
l2_mpki,1.7524
l3_mpki,0.334
l3_miss_count,11132
cpi_base_frac,0.7554
cpi_branch_frac,0.1803
cpi_l2_frac,0.0
cpi_l3_frac,0.0419
cpi_dram_local_frac,0.0101
cpi_dram_remote_frac,0.0123
L1-D.access-mru-0.c0,2258479
L1-D.access-mru-0.c1,608321
L1-D.access-mru-0.c2,594634
L1-D.access-mru-0.c3,608574
L1-D.access-mru-0.c4,567903
L1-D.access-mru-0.c5,610520
L1-D.access-mru-0.c6,598405
L1-D.access-mru-0.c7,622616
L1-D.access-mru-0.node0,4070008
L1-D.access-mru-0.node1,2399444
L1-D.access-mru-0.total,6469452
L1-D.access-mru-1.c0,122583
L1-D.access-mru-1.c1,5495
L1-D.access-mru-1.c2,5853
L1-D.access-mru-1.c3,5418
L1-D.access-mru-1.c4,6624
L1-D.access-mru-1.c5,5818
L1-D.access-mru-1.c6,5780
L1-D.access-mru-1.c7,5372
L1-D.access-mru-1.node0,139349
L1-D.access-mru-1.node1,23594
L1-D.access-mru-1.total,162943
L1-D.access-mru-2.c0,44091
L1-D.access-mru-2.c1,720
L1-D.access-mru-2.c2,720
L1-D.access-mru-2.c3,681
L1-D.access-mru-2.c4,833
L1-D.access-mru-2.c5,699
L1-D.access-mru-2.c6,714
L1-D.access-mru-2.c7,651
L1-D.access-mru-2.node0,46212
L1-D.access-mru-2.node1,2897
L1-D.access-mru-2.total,49109
L1-D.access-mru-3.c0,13129
L1-D.access-mru-3.c1,173
L1-D.access-mru-3.c2,185
L1-D.access-mru-3.c3,178
L1-D.access-mru-3.c4,373
