                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20922288 |    3660309 |    3256273 |    3584288 |    3451942 |    3311227 |    3452393 |    3547491 |    3600909 |    3296789 |    3619417 |    3372942 |    3294571 |    2978251 |    2958892 |    3429123
  Cycles                             |   20465600 |   20465600 |   20465600 |   20465600 |   15349200 |   15349200 |   15349200 |   15349200 |   20465600 |   20465600 |   20465600 |   20465600 |   15349200 |   15349200 |   15349200 |   15349200
  IPC                                |       1.02 |       0.18 |       0.16 |       0.18 |       0.22 |       0.22 |       0.22 |       0.23 |       0.18 |       0.16 |       0.18 |       0.16 |       0.21 |       0.19 |       0.19 |       0.22
  Time (ns)                          |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400 |    5116400
  Idle time (ns)                     |       1494 |    4480565 |    4481230 |    4481326 |    4471375 |    4471555 |    4471594 |    4471744 |    4481810 |    4481617 |    4482195 |    4482149 |    4472210 |    4472029 |    4472386 |    4472497
  Idle time (%)                      |       0.0% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4% |      87.6% |      87.6% |      87.6% |      87.6% |      87.4% |      87.4% |      87.4% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2260273 |    1159876 |     987983 |    1127601 |    1080859 |    1021826 |    1079694 |    1120522 |    1135697 |    1005995 |    1141571 |    1041159 |    1013016 |     870586 |     867145 |    1070581
  num incorrect                      |     158672 |       4580 |       9879 |       5653 |       6374 |       8219 |       6166 |       4960 |       5378 |       9442 |       5275 |       8128 |       8107 |      13321 |      13156 |       6684
  misprediction rate                 |      6.56% |      0.39% |      0.99% |      0.50% |      0.59% |      0.80% |      0.57% |      0.44% |      0.47% |      0.93% |      0.46% |      0.77% |      0.79% |      1.51% |      1.49% |      0.62%
  mpki                               |       7.58 |       1.25 |       3.03 |       1.58 |       1.85 |       2.48 |       1.79 |       1.40 |       1.49 |       2.86 |       1.46 |       2.41 |       2.46 |       4.47 |       4.45 |       1.95
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2493076 |      36038 |      60360 |      40026 |      40903 |      50553 |      43141 |      36632 |      37879 |      59245 |      38478 |      51850 |      53315 |      87703 |      79389 |      44354
