                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5378894 |    5062878 |    5037637 |    5012842 |    4253808 |    4734659 |    4744348 |    4681017 |    3873333 |    3835526 |    3798440 |    4260320
  Cycles                             |    7122400 |    7122400 |    7122400 |    7122400 |    5403200 |    7122400 |    7122400 |    7122400 |    5403200 |    5403200 |    5403200 |    7122400
  IPC                                |       0.76 |       0.71 |       0.71 |       0.70 |       0.79 |       0.66 |       0.67 |       0.66 |       0.72 |       0.71 |       0.70 |       0.60
  Time (ns)                          |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000 |    2456000
  Idle time (ns)                     |        331 |     315965 |     319162 |     320878 |     322555 |     324262 |     325939 |     327646 |     329323 |     331030 |     332707 |     334414
  Idle time (%)                      |       0.0% |      12.9% |      13.0% |      13.1% |      13.1% |      13.2% |      13.3% |      13.3% |      13.4% |      13.5% |      13.5% |      13.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     719238 |     721791 |     715232 |     709398 |     503618 |     643134 |     639873 |     628285 |     407636 |     400935 |     391599 |     516239
  num incorrect                      |      11563 |       1222 |       1193 |       1198 |       1167 |       1252 |       1570 |       2050 |       1835 |       1942 |       2076 |       2739
  misprediction rate                 |      1.58% |      0.17% |      0.17% |      0.17% |      0.23% |      0.19% |      0.24% |      0.33% |      0.45% |      0.48% |      0.53% |      0.53%
  mpki                               |       2.15 |       0.24 |       0.24 |       0.24 |       0.27 |       0.26 |       0.33 |       0.44 |       0.47 |       0.51 |       0.55 |       0.64
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401679 |     327570 |     316665 |     305251 |     293666 |     282805 |     273446 |     262730 |     250477 |     239602 |     229293 |     211492
    num misses                       |        132 |         23 |         23 |         21 |         23 |         21 |         23 |         21 |         23 |         23 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
