                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   88264867 |   69255341 |   69221637 |   69213743 |   90018684 |   71267033 |   89613864 |   90003734 |   89974797 |   89920328 |   71336684 |   71337355
  Cycles                             |   37311400 |   28305200 |   28305200 |   28305200 |   37311400 |   28305200 |   37311400 |   37311400 |   37311400 |   37311400 |   28305200 |   28305200
  IPC                                |       2.37 |       2.45 |       2.45 |       2.45 |       2.41 |       2.52 |       2.40 |       2.41 |       2.41 |       2.41 |       2.52 |       2.52
  Time (ns)                          |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000 |   12866000
  Idle time (ns)                     |        420 |     422919 |     425157 |     425886 |     426629 |     427342 |     428086 |     428799 |     429543 |     430256 |     431000 |     431713
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.3% |       3.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    8933852 |    3659330 |    3649847 |    3647455 |   12278502 |    6921003 |   12162835 |   12274211 |   12265957 |   12250392 |    6940896 |    6941084
  num incorrect                      |     108796 |      91881 |      91865 |      91890 |      76698 |      76664 |      76701 |      76711 |      76681 |      76705 |      76670 |      76676
  misprediction rate                 |      1.20% |      2.45% |      2.46% |      2.46% |      0.62% |      1.10% |      0.63% |      0.62% |      0.62% |      0.62% |      1.09% |      1.09%
  mpki                               |       1.23 |       1.33 |       1.33 |       1.33 |       0.85 |       1.08 |       0.86 |       0.85 |       0.85 |       0.85 |       1.07 |       1.07
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187256 |    6048523 |    6048422 |    6048514 |    5040941 |    5040850 |    5040944 |    5040949 |    5040952 |    5040944 |    5040848 |    5040847
    num misses                       |        308 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   24346565 |   21299195 |   21294027 |   21293203 |   22364891 |   19685771 |   22307066 |   22362780 |   22358652 |   22350847 |   19695720 |   19695811
    num misses                       |      24229 |      20845 |      20432 |      20727 |      17814 |      16984 |      17927 |      17548 |      17196 |      17822 |      17941 |      17807
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.09% |      0.09%
    mpki                             |       0.27 |       0.30 |       0.30 |       0.30 |       0.20 |       0.24 |       0.20 |       0.19 |       0.19 |       0.20 |       0.25 |       0.25
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24537 |      20873 |      20460 |      20755 |      17842 |      17012 |      17955 |      17576 |      17224 |      17850 |      17969 |      17835
    num misses                       |       5034 |       3788 |       3896 |       3757 |       3250 |       3243 |       3226 |       3192 |       3216 |       3229 |       3230 |       3386
    miss rate                        |     20.52% |     18.15% |     19.04% |     18.10% |     18.22% |     19.06% |     17.97% |     18.16% |     18.67% |     18.09% |     17.98% |     18.99%
    mpki                             |       0.06 |       0.05 |       0.06 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6187256 |    6048523 |    6048422 |    6048514 |    5040941 |    5040850 |    5040944 |    5040949 |    5040952 |    5040944 |    5040848 |    5040847
    num cache misses                 |       9710 |       2036 |       1795 |       1769 |        925 |       1622 |        949 |        486 |        431 |        914 |       1562 |       1580
    miss rate                        |      0.16% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.02% |      0.01% |      0.01% |      0.02% |      0.03% |      0.03%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.01 |       0.02 |       0.01 |       0.01 |       0.00 |       0.01 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   24346565 |   21299195 |   21294027 |   21293203 |   22364891 |   19685771 |   22307066 |   22362780 |   22358652 |   22350847 |   19695720 |   19695811
    num cache misses                 |    2103328 |    2462859 |    2460404 |    2462707 |    1746496 |    2049822 |    1745143 |    1746672 |    1745672 |    1741971 |    2052038 |    2051980
    miss rate                        |      8.64% |     11.56% |     11.55% |     11.57% |      7.81% |     10.41% |      7.82% |      7.81% |      7.81% |      7.79% |     10.42% |     10.42%
    mpki                             |      23.83 |      35.56 |      35.54 |      35.58 |      19.40 |      28.76 |      19.47 |      19.41 |      19.40 |      19.37 |      28.77 |      28.76
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2116324 |    2466875 |    2464178 |    2466452 |    1749069 |    2053095 |    1747742 |    1748806 |    1749745 |    1746528 |    2057243 |    2057204
    num cache misses                 |     140491 |     230207 |     228723 |     228426 |      76477 |     185541 |      78613 |      76314 |      87097 |      88174 |     186487 |     186276
    miss rate                        |      6.64% |      9.33% |      9.28% |      9.26% |      4.37% |      9.04% |      4.50% |      4.36% |      4.98% |      5.05% |      9.06% |      9.05%
    mpki                             |       1.59 |       3.32 |       3.30 |       3.30 |       0.85 |       2.60 |       0.88 |       0.85 |       0.97 |       0.98 |       2.61 |       2.61
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     194284 |     255553 |     254222 |     253765 |     127298 |     206882 |     128284 |     127710 |     151450 |     152104 |     233120 |     233333
    num cache misses                 |      58219 |      47889 |      48064 |      47884 |      40312 |      40190 |      40187 |      40660 |      72415 |      71931 |      71727 |      72199
    miss rate                        |     29.97% |     18.74% |     18.91% |     18.87% |     31.67% |     19.43% |     31.33% |     31.84% |     47.81% |     47.29% |     30.77% |     30.94%
    mpki                             |       0.66 |       0.69 |       0.69 |       0.69 |       0.45 |       0.56 |       0.45 |       0.45 |       0.80 |       0.80 |       1.01 |       1.01
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      94998 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      94868 |          0 |          0 |          0
  average dram access latency (ns)   |   22960.47 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |   22986.30 |        inf |        inf |        inf
  average dram queueing delay        |   22899.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |   22925.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       5294 |         35 |         48 |         36 |         53 |         47 |         61 |         52 |         45 |         42 |         48 |         46
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      29359 |      29199 |      29389 |      29213 |      24559 |      24424 |      24418 |      24867 |      54541 |      54110 |      53956 |      54388
