                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4      | Core 5      | Core 6      | Core 7      | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  720072808 |  709551968 |  728476853 |  744090399 |  1305233268 |  1313449429 |  1306613066 |  1312738272 |  745358685 |  763355353 |  763405241 |  775146540
  Cycles                             |  714412300 |  714412300 |  714412300 |  714412300 |  2857649200 |  2857649200 |  2857649200 |  2857649200 |  714412300 |  714412300 |  714412300 |  714412300
  IPC                                |       1.01 |       0.99 |       1.02 |       1.04 |        0.46 |        0.46 |        0.46 |        0.46 |       1.04 |       1.07 |       1.07 |       1.09
  Time (ns)                          |  714412300 |  714412300 |  714412300 |  714412300 |   714412300 |   714412300 |   714412300 |   714412300 |  714412300 |  714412300 |  714412300 |  714412300
  Idle time (ns)                     |   12552747 |    9957407 |    8950274 |    9133956 |     7538129 |     7346893 |     4304100 |     3563922 |    4353143 |    5311212 |    3411938 |    4189993
  Idle time (%)                      |       1.8% |       1.4% |       1.3% |       1.3% |        1.1% |        1.0% |        0.6% |        0.5% |       0.6% |       0.7% |       0.5% |       0.6%
Branch predictor stats               |            |            |            |            |             |             |             |             |            |            |            |           
  num correct                        |  136769171 |  131967368 |  139661559 |  146268067 |   331799710 |   335556001 |   331220530 |   334009758 |  144212804 |  151201342 |  150179691 |  155124858
  num incorrect                      |     392786 |     415865 |     437487 |     447130 |      462004 |      461967 |      469885 |      463179 |     455921 |     447368 |     437291 |     417314
  misprediction rate                 |      0.29% |      0.31% |      0.31% |      0.30% |       0.14% |       0.14% |       0.14% |       0.14% |      0.32% |      0.30% |      0.29% |      0.27%
  mpki                               |       0.55 |       0.59 |       0.60 |       0.60 |        0.35 |        0.35 |        0.36 |        0.35 |       0.61 |       0.59 |       0.57 |       0.54
TLB Summary                          |            |            |            |            |             |             |             |             |            |            |            |           
  I-TLB                              |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |   38241970 |   39141320 |   38486061 |   37586668 |    38494164 |    38081910 |    39368799 |    38954771 |   39653528 |   38920798 |   39752067 |   39222127
    num misses                       |        236 |         27 |         27 |         27 |          27 |          27 |          27 |          27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |  251230760 |  250932900 |  252249265 |  253052774 |   348433036 |   348498195 |   349887097 |   349938664 |  256162827 |  257964692 |  259244178 |  259892829
    num misses                       |     231501 |     233790 |     230196 |     275767 |     1384940 |      345652 |      282906 |      246415 |     240355 |     227316 |     228656 |     371063
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.11% |       0.40% |       0.10% |       0.08% |       0.07% |      0.09% |      0.09% |      0.09% |      0.14%
    mpki                             |       0.32 |       0.33 |       0.32 |       0.37 |        1.06 |        0.26 |        0.22 |        0.19 |       0.32 |       0.30 |       0.30 |       0.48
  L2 TLB                             |            |            |            |            |             |             |             |             |            |            |            |           
    num accesses                     |     231737 |     233817 |     230223 |     275794 |     1384967 |      345679 |      282933 |      246442 |     240382 |     227343 |     228683 |     371090
    num misses                       |     129477 |     127446 |     127731 |     127191 |      126648 |      129517 |      132681 |      122298 |     132122 |     124701 |     123718 |     126979
    miss rate                        |     55.87% |     54.51% |     55.48% |     46.12% |       9.14% |      37.47% |      46.89% |      49.63% |     54.96% |     54.85% |     54.10% |     34.22%
    mpki                             |       0.18 |       0.18 |       0.18 |       0.17 |        0.10 |        0.10 |        0.10 |        0.09 |       0.18 |       0.16 |       0.16 |       0.16
Cache Summary                        |            |            |            |            |             |             |             |             |            |            |            |           
  Cache L1-I                         |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |   38241970 |   39141320 |   38486061 |   37586668 |    38494164 |    38081910 |    39368799 |    38954771 |   39653528 |   38920798 |   39752067 |   39222127
    num cache misses                 |      38810 |      22971 |      22395 |      22096 |       13365 |       14126 |       13329 |       13529 |      22588 |      22868 |      22297 |      22261
    miss rate                        |      0.10% |      0.06% |      0.06% |      0.06% |       0.03% |       0.04% |       0.03% |       0.03% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.05 |       0.03 |       0.03 |       0.03 |        0.01 |        0.01 |        0.01 |        0.01 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |  251230760 |  250932900 |  252249265 |  253052774 |   348433036 |   348498195 |   349887097 |   349938664 |  256162827 |  257964692 |  259244178 |  259892829
    num cache misses                 |   70290326 |   71079080 |   70052644 |   69012491 |    70008598 |    69136845 |    70433259 |    69862173 |   70173486 |   69449315 |   69950587 |   69288699
    miss rate                        |     27.98% |     28.33% |     27.77% |     27.27% |      20.09% |      19.84% |      20.13% |      19.96% |     27.39% |     26.92% |     26.98% |     26.66%
    mpki                             |      97.62 |     100.17 |      96.16 |      92.75 |       53.64 |       52.64 |       53.91 |       53.22 |      94.15 |      90.98 |      91.63 |      89.39
  Cache L2                           |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |   70650717 |   71423212 |   70393690 |   69350641 |    70344244 |    69471706 |    70770881 |    70199784 |   70458046 |   69731088 |   70234199 |   69570866
    num cache misses                 |   15592603 |   15720837 |   15518770 |   15327538 |    14844711 |    14700358 |    14936990 |    14824281 |   14201731 |   14065683 |   14167729 |   14023935
    miss rate                        |     22.07% |     22.01% |     22.05% |     22.10% |      21.10% |      21.16% |      21.11% |      21.12% |     20.16% |     20.17% |     20.17% |     20.16%
    mpki                             |      21.65 |      22.16 |      21.30 |      20.60 |       11.37 |       11.19 |       11.43 |       11.29 |      19.05 |      18.43 |      18.56 |      18.09
  Cache L3                           |            |            |            |            |             |             |             |             |            |            |            |           
    num cache accesses               |   15926062 |   16052286 |   15847414 |   15652713 |    15182876 |    15037871 |    15279145 |    15166547 |   14474950 |   14333248 |   14437389 |   14293193
    num cache misses                 |   13030115 |   13118707 |   12930463 |   12770538 |    12871107 |    12728974 |    12944300 |    12854261 |   12810537 |   12694969 |   12801074 |   12684425
    miss rate                        |     81.82% |     81.72% |     81.59% |     81.59% |      84.77% |      84.65% |      84.72% |      84.75% |     88.50% |     88.57% |     88.67% |     88.74%
    mpki                             |      18.10 |      18.49 |      17.75 |      17.16 |        9.86 |        9.69 |        9.91 |        9.79 |      17.19 |      16.63 |      16.77 |      16.36
DRAM summary                         |            |            |            |            |             |             |             |             |            |            |            |           
  num dram accesses                  |   79021080 |          0 |          0 |          0 |           0 |           0 |           0 |           0 |   79017766 |          0 |          0 |          0
  average dram access latency (ns)   |      79.67 |        inf |        inf |        inf |         inf |         inf |         inf |         inf |      80.11 |        inf |        inf |        inf
  average dram queueing delay        |      18.42 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00 |      18.85 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     13.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00% |     13.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |             |             |             |             |            |            |            |           
  num loads from dram                |   12842355 |   12964520 |   12771715 |   12613622 |    12716647 |    12556704 |    12786661 |    12678888 |   12587623 |   12467554 |   12562582 |   12425848
  num loads from dram cache          |          0 |          0 |          0 |          0 |           0 |           0 |           0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      39331 |      28807 |      33699 |      30020 |       33261 |       42896 |       32886 |       48667 |     119373 |     123122 |     134645 |     141932
