                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   47193374 |   51308022 |   58574951 |   57220048 |   56160539 |   56759234 |   57348296 |   57629572
  Cycles                             |   26595900 |   26595900 |   26595900 |   26595900 |   26595900 |   26595900 |   26595900 |   26595900
  IPC                                |       1.77 |       1.93 |       2.20 |       2.15 |       2.11 |       2.13 |       2.16 |       2.17
  Time (ns)                          |    8865300 |    8865300 |    8865300 |    8865300 |    8865300 |    8865300 |    8865300 |    8865300
  Idle time (ns)                     |        325 |     330770 |     332099 |     333219 |     334266 |     335342 |     336463 |     337663
  Idle time (%)                      |       0.0% |       3.7% |       3.7% |       3.8% |       3.8% |       3.8% |       3.8% |       3.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1526423 |    3360530 |   12105919 |   11654487 |   11622006 |   11821468 |   12407736 |   12501393
  num incorrect                      |      21752 |      12544 |       8720 |       8914 |       8815 |       8920 |       7691 |       7793
  misprediction rate                 |      1.41% |      0.37% |      0.07% |      0.08% |      0.08% |      0.08% |      0.06% |      0.06%
  mpki                               |       0.46 |       0.24 |       0.15 |       0.16 |       0.16 |       0.16 |       0.13 |       0.14
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    4372784 |    4079991 |    2224005 |    2223858 |    2108421 |    2108421 |    2001831 |    2001831
    num misses                       |        259 |         33 |         33 |         33 |         33 |         33 |         33 |         33
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   20477018 |   20349321 |   16166596 |   15940112 |   15475243 |   15575021 |   15299814 |   15346694
    num misses                       |       9953 |       3256 |       2417 |       2425 |       2121 |       3786 |       1109 |       2993
    miss rate                        |      0.05% |      0.02% |      0.01% |      0.02% |      0.01% |      0.02% |      0.01% |      0.02%
    mpki                             |       0.21 |       0.06 |       0.04 |       0.04 |       0.04 |       0.07 |       0.02 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10212 |       3289 |       2450 |       2458 |       2154 |       3819 |       1142 |       3026
    num misses                       |        593 |        153 |        132 |        132 |        133 |        131 |        129 |        128
    miss rate                        |      5.81% |      4.65% |      5.39% |      5.37% |      6.17% |      3.43% |     11.30% |      4.23%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    4372784 |    4079991 |    2224005 |    2223858 |    2108421 |    2108421 |    2001831 |    2001831
    num cache misses                 |      73249 |      48662 |      48241 |      48298 |      47992 |      48040 |      39922 |      39922
    miss rate                        |      1.68% |      1.19% |      2.17% |      2.17% |      2.28% |      2.28% |      1.99% |      1.99%
    mpki                             |       1.55 |       0.95 |       0.82 |       0.84 |       0.85 |       0.85 |       0.70 |       0.69
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   20477018 |   20349321 |   16166596 |   15940112 |   15475243 |   15575021 |   15299814 |   15346694
    num cache misses                 |    1060296 |     961157 |     521508 |     511676 |     474491 |     481461 |     429562 |     431752
    miss rate                        |      5.18% |      4.72% |      3.23% |      3.21% |      3.07% |      3.09% |      2.81% |      2.81%
    mpki                             |      22.47 |      18.73 |       8.90 |       8.94 |       8.45 |       8.48 |       7.49 |       7.49
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1180774 |    1055880 |     589156 |     581986 |     554013 |     551237 |     497238 |     497928
    num cache misses                 |     156675 |     112749 |      78820 |      85830 |     104599 |     103875 |      94377 |      87424
    miss rate                        |     13.27% |     10.68% |     13.38% |     14.75% |     18.88% |     18.84% |     18.98% |     17.56%
    mpki                             |       3.32 |       2.20 |       1.35 |       1.50 |       1.86 |       1.83 |       1.65 |       1.52
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     227524 |     189572 |     128210 |     129962 |     154241 |     143565 |     140243 |     120509
    num cache misses                 |      50414 |      25360 |      13254 |      38070 |      73500 |      23775 |      28732 |      33384
    miss rate                        |     22.16% |     13.38% |     10.34% |     29.29% |     47.65% |     16.56% |     20.49% |     27.70%
    mpki                             |       1.07 |       0.49 |       0.23 |       0.67 |       1.31 |       0.42 |       0.50 |       0.58
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9908 |          0 |          0 |          0 |       9884 |          0 |          0 |          0
  average dram access latency (ns)   |      68.90 |        inf |        inf |        inf |      68.82 |        inf |        inf |        inf
  average dram queueing delay        |       7.65 |       0.00 |       0.00 |       0.00 |       7.57 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6704 |         50 |         52 |         10 |         55 |         49 |         48 |         17
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      30212 |      23918 |      11873 |      27006 |      71309 |      22016 |      26843 |      27538
