                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  217095605 |  224169529 |  221302553 |  222549307 |  219076641 |  219846450 |  225252816 |  221363569
  Cycles                             |   95012400 |   95012400 |   95012400 |   95012400 |   95012400 |   95012400 |   95012400 |   95012400
  IPC                                |       2.28 |       2.36 |       2.33 |       2.34 |       2.31 |       2.31 |       2.37 |       2.33
  Time (ns)                          |   23753100 |   23753100 |   23753100 |   23753100 |   23753100 |   23753100 |   23753100 |   23753100
  Idle time (ns)                     |      78274 |     952872 |     956534 |     952006 |    1137636 |    1137663 |    1137818 |    1138920
  Idle time (%)                      |       0.3% |       4.0% |       4.0% |       4.0% |       4.8% |       4.8% |       4.8% |       4.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14151317 |   16665210 |   15709390 |   16125104 |   14967565 |   15224409 |   17026546 |   15729688
  num incorrect                      |      84240 |      75945 |      75959 |      75947 |      75946 |      75946 |      75937 |      76003
  misprediction rate                 |      0.59% |      0.45% |      0.48% |      0.47% |      0.50% |      0.50% |      0.44% |      0.48%
  mpki                               |       0.39 |       0.34 |       0.34 |       0.34 |       0.35 |       0.35 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   18805110 |   18689642 |   18689753 |   18689642 |   18689643 |   18689455 |   18689449 |   18689725
    num misses                       |        267 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   71268429 |   72209669 |   71732102 |   71939682 |   71360881 |   71488749 |   72389802 |   71742154
    num misses                       |      43792 |      43252 |      44831 |      43280 |      42876 |      43308 |      44054 |      43749
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.20 |       0.19 |       0.20 |       0.19 |       0.20 |       0.20 |       0.20 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      44059 |      43277 |      44856 |      43305 |      42901 |      43333 |      44079 |      43774
    num misses                       |      12140 |      11332 |      11465 |      11268 |      11346 |      11265 |      11361 |      11210
    miss rate                        |     27.55% |     26.18% |     25.56% |     26.02% |     26.45% |     26.00% |     25.77% |     25.61%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   18805110 |   18689642 |   18689753 |   18689642 |   18689643 |   18689455 |   18689449 |   18689725
    num cache misses                 |      15249 |       4600 |       4884 |       4758 |       4704 |       4608 |       4582 |       4898
    miss rate                        |      0.08% |      0.02% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   71268429 |   72209669 |   71732102 |   71939682 |   71360881 |   71488749 |   72389802 |   71742154
    num cache misses                 |    7910590 |    7896333 |    7896888 |    7895955 |    7896896 |    7896517 |    7897899 |    7897532
    miss rate                        |     11.10% |     10.94% |     11.01% |     10.98% |     11.07% |     11.05% |     10.91% |     11.01%
    mpki                             |      36.44 |      35.22 |      35.68 |      35.48 |      36.05 |      35.92 |      35.06 |      35.68
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    8025146 |    7998530 |    7999819 |    7998830 |    8000445 |    8000225 |    8001485 |    8001219
    num cache misses                 |     849194 |     830003 |     832824 |     832359 |     827849 |     830667 |     821084 |     823025
    miss rate                        |     10.58% |     10.38% |     10.41% |     10.41% |     10.35% |     10.38% |     10.26% |     10.29%
    mpki                             |       3.91 |       3.70 |       3.76 |       3.74 |       3.78 |       3.78 |       3.65 |       3.72
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1272511 |    1221078 |    1236251 |    1219823 |    1255145 |    1259356 |    1192027 |    1238603
    num cache misses                 |     781955 |     736017 |     744479 |     725839 |     769559 |     773680 |     705547 |     743352
    miss rate                        |     61.45% |     60.28% |     60.22% |     59.50% |     61.31% |     61.43% |     59.19% |     60.02%
    mpki                             |       3.60 |       3.28 |       3.36 |       3.26 |       3.51 |       3.52 |       3.13 |       3.36
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    5255226 |          0 |          0 |          0 |    5253158 |          0 |          0 |          0
  average dram access latency (ns)   |    3683.73 |        inf |        inf |        inf |    3660.64 |        inf |        inf |        inf
  average dram queueing delay        |    3622.48 |       0.00 |       0.00 |       0.00 |    3599.39 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     27.00% |      0.00% |      0.00% |      0.00% |     27.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     462400 |     427273 |     448635 |     443917 |     473463 |     471171 |     406709 |     449464
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      51578 |      48828 |      38589 |      25758 |      38633 |      41842 |      46203 |      40624
