                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938554976 |    81885657 |    81778248 |    81159714 |    81525010 |    81399289 |    82091864 |    81761232 |    81277309 |    81356296 |    81205232 |    81835846
  Cycles                             |  4312384970 |  4312384970 |  3271464460 |  4312384970 |  4312384970 |  3271464460 |  4312384970 |  4312384970 |  3271464460 |  4312384970 |  4312384970 |  3271464460
  IPC                                |        0.91 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03
  Time (ns)                          |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300 |  1487029300
  Idle time (ns)                     |    34964333 |  1455024148 |  1452991066 |  1455336547 |  1455177971 |  1453142431 |  1454832792 |  1454989267 |  1453089901 |  1455149449 |  1455180455 |  1452833723
  Idle time (%)                      |        2.4% |       97.8% |       97.7% |       97.9% |       97.9% |       97.7% |       97.8% |       97.8% |       97.7% |       97.9% |       97.9% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169431094 |     1585147 |     1584126 |     1575684 |     1576995 |     1575140 |     1584199 |     1582943 |     1576508 |     1577924 |     1571861 |     1583461
  num incorrect                      |     6248233 |       54165 |       53690 |       53641 |       53165 |       53321 |       52946 |       53915 |       54084 |       53839 |       53290 |       53510
  misprediction rate                 |       3.56% |       3.30% |       3.28% |       3.29% |       3.26% |       3.27% |       3.23% |       3.29% |       3.32% |       3.30% |       3.28% |       3.27%
  mpki                               |        1.59 |        0.66 |        0.66 |        0.66 |        0.65 |        0.66 |        0.64 |        0.66 |        0.67 |        0.66 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982070 |    12681184 |    12665368 |    12570419 |    12627326 |    12608078 |    12714161 |    12663173 |    12588308 |    12600612 |    12578281 |    12674842
    num misses                       |         198 |          47 |          49 |          47 |          45 |          45 |          44 |          48 |          49 |          48 |          44 |          49
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216034 |    51754395 |    51686306 |    51287323 |    51536714 |    51456593 |    51905218 |    51679773 |    51360350 |    51418977 |    51334060 |    51731390
    num misses                       |    14005592 |      560368 |      537052 |      532580 |      536076 |      544734 |      547931 |      548738 |      540881 |      555125 |      532421 |      539336
    miss rate                        |       0.60% |       1.08% |       1.04% |       1.04% |       1.04% |       1.06% |       1.06% |       1.06% |       1.05% |       1.08% |       1.04% |       1.04%
    mpki                             |        3.56 |        6.84 |        6.57 |        6.56 |        6.58 |        6.69 |        6.67 |        6.71 |        6.65 |        6.82 |        6.56 |        6.59
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    14005790 |      560415 |      537101 |      532627 |      536121 |      544779 |      547975 |      548786 |      540930 |      555173 |      532465 |      539385
    num misses                       |     6481796 |      281902 |      280614 |      278761 |      280352 |      280317 |      282944 |      282139 |      279929 |      279632 |      278581 |      281758
