                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   73945156 |   77208836 |   77219193 |   77208045 |   71530111 |   71252902 |   71579351 |   71361794 |   84755193 |   84684515 |   84705821 |   84623398
  Cycles                             |   38074400 |   38074400 |   38074400 |   38074400 |   28555800 |   28555800 |   28555800 |   28555800 |   38074400 |   38074400 |   38074400 |   38074400
  IPC                                |       1.94 |       2.03 |       2.03 |       2.03 |       2.50 |       2.50 |       2.51 |       2.50 |       2.23 |       2.22 |       2.22 |       2.22
  Time (ns)                          |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600 |    9518600
  Idle time (ns)                     |       1431 |     283408 |     291614 |     313916 |     280890 |     293296 |     288463 |     288620 |     425623 |     310625 |     450330 |     448323
  Idle time (%)                      |       0.0% |       3.0% |       3.1% |       3.3% |       3.0% |       3.1% |       3.0% |       3.0% |       4.5% |       3.3% |       4.7% |       4.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4521194 |    5769563 |    5773028 |    5769312 |    7203168 |    7110611 |    7219397 |    7147084 |   11611567 |   11588012 |   11595114 |   11567632
  num incorrect                      |      37448 |      29295 |      29295 |      29292 |      24462 |      24456 |      24459 |      24452 |      24454 |      24450 |      24450 |      24456
  misprediction rate                 |      0.82% |      0.51% |      0.50% |      0.51% |      0.34% |      0.34% |      0.34% |      0.34% |      0.21% |      0.21% |      0.21% |      0.21%
  mpki                               |       0.51 |       0.38 |       0.38 |       0.38 |       0.34 |       0.34 |       0.34 |       0.34 |       0.29 |       0.29 |       0.29 |       0.29
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6716383 |    6598997 |    6598995 |    6598995 |    5499567 |    5499672 |    5499712 |    5499561 |    5499563 |    5499561 |    5499561 |    5499564
    num misses                       |        246 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23783171 |   24080753 |   24082454 |   24080601 |   21265542 |   21219625 |   21274043 |   21237471 |   23469719 |   23457934 |   23461485 |   23447754
    num misses                       |      22182 |      20307 |      21007 |      20406 |      17490 |      16944 |      17118 |      17563 |      17512 |      17527 |      17162 |      17269
    miss rate                        |      0.09% |      0.08% |      0.09% |      0.08% |      0.08% |      0.08% |      0.08% |      0.08% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.30 |       0.26 |       0.27 |       0.26 |       0.24 |       0.24 |       0.24 |       0.25 |       0.21 |       0.21 |       0.20 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      22428 |      20332 |      21032 |      20431 |      17515 |      16969 |      17143 |      17588 |      17537 |      17552 |      17187 |      17294
    num misses                       |       4830 |       3729 |       3793 |       3762 |       3160 |       3271 |       3146 |       3146 |       3174 |       3168 |       3179 |       3142
    miss rate                        |     21.54% |     18.34% |     18.03% |     18.41% |     18.04% |     19.28% |     18.35% |     17.89% |     18.10% |     18.05% |     18.50% |     18.17%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6716383 |    6598997 |    6598995 |    6598995 |    5499567 |    5499672 |    5499712 |    5499561 |    5499563 |    5499561 |    5499561 |    5499564
    num cache misses                 |      11644 |       1746 |       1741 |       1711 |       3696 |       3650 |       3694 |       3633 |       1553 |       1588 |       1600 |       1629
    miss rate                        |      0.17% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.16 |       0.02 |       0.02 |       0.02 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.02 |       0.02 |       0.02
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23783171 |   24080753 |   24082454 |   24080601 |   21265542 |   21219625 |   21274043 |   21237471 |   23469719 |   23457934 |   23461485 |   23447754
    num cache misses                 |    2627767 |    2611796 |    2609762 |    2611756 |    2176243 |    2174639 |    2176467 |    2176389 |    2176152 |    2174613 |    2176426 |    2176344
    miss rate                        |     11.05% |     10.85% |     10.84% |     10.85% |     10.23% |     10.25% |     10.23% |     10.25% |      9.27% |      9.27% |      9.28% |      9.28%
    mpki                             |      35.54 |      33.83 |      33.80 |      33.83 |      30.42 |      30.52 |      30.41 |      30.50 |      25.68 |      25.68 |      25.69 |      25.72
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2677869 |    2649622 |    2647454 |    2649596 |    2210152 |    2208428 |    2210281 |    2210174 |    2182378 |    2181602 |    2181669 |    2181841
    num cache misses                 |     260818 |     231800 |     233617 |     232158 |     257663 |     257344 |     257495 |     257368 |     186803 |     185654 |     186365 |     186419
    miss rate                        |      9.74% |      8.75% |      8.82% |      8.76% |     11.66% |     11.65% |     11.65% |     11.64% |      8.56% |      8.51% |      8.54% |      8.54%
    mpki                             |       3.53 |       3.00 |       3.03 |       3.01 |       3.60 |       3.61 |       3.60 |       3.61 |       2.20 |       2.19 |       2.20 |       2.20
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     344338 |     312401 |     313558 |     311165 |     323109 |     322220 |     321782 |     321831 |     234817 |     234027 |     233001 |     233809
    num cache misses                 |     199706 |     185299 |     183965 |     185090 |     151193 |     152476 |     151883 |     151187 |      83490 |      83007 |      80861 |      82863
    miss rate                        |     58.00% |     59.31% |     58.67% |     59.48% |     46.79% |     47.32% |     47.20% |     46.98% |     35.56% |     35.47% |     34.70% |     35.44%
    mpki                             |       2.70 |       2.40 |       2.38 |       2.40 |       2.11 |       2.14 |       2.12 |       2.12 |       0.99 |       0.98 |       0.95 |       0.98
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1151244 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1150749 |          0 |          0 |          0
  average dram access latency (ns)   |    2058.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    2078.91 |        inf |        inf |        inf
  average dram queueing delay        |    1996.96 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    2017.66 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      89570 |      81156 |      80747 |      79967 |      66677 |      65760 |      65423 |      65022 |      20040 |      20353 |      18175 |      18727
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      28473 |      28368 |      28318 |      28413 |      23662 |      23574 |      23738 |      24200 |      37529 |      36969 |      37497 |      38244
