                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4877182 |    4524624 |    5109546 |    5052776 |    4236654 |    4736692 |    4744340 |    4716940 |    3966978 |    3922562 |    3893812 |    4331610
  Cycles                             |    5531240 |    5531240 |    7291180 |    7291180 |    5531240 |    7291180 |    7291180 |    7291180 |    5531240 |    5531240 |    5531240 |    7291180
  IPC                                |       0.88 |       0.82 |       0.70 |       0.69 |       0.77 |       0.65 |       0.65 |       0.65 |       0.72 |       0.71 |       0.70 |       0.59
  Time (ns)                          |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200 |    2514200
  Idle time (ns)                     |        132 |     353596 |     356867 |     358587 |     360298 |     362020 |     363715 |     365459 |     367155 |     368887 |     370590 |     372337
  Idle time (%)                      |       0.0% |      14.1% |      14.2% |      14.3% |      14.3% |      14.4% |      14.5% |      14.5% |      14.6% |      14.7% |      14.7% |      14.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     575802 |     572154 |     735220 |     721065 |     499413 |     641474 |     641079 |     635047 |     432438 |     423339 |     417486 |     542630
  num incorrect                      |      11585 |       1065 |       1196 |       1304 |       1201 |       1318 |       1447 |       2097 |       1805 |       2000 |       2063 |       2629
  misprediction rate                 |      1.97% |      0.19% |      0.16% |      0.18% |      0.24% |      0.21% |      0.23% |      0.33% |      0.42% |      0.47% |      0.49% |      0.48%
  mpki                               |       2.38 |       0.24 |       0.23 |       0.26 |       0.28 |       0.28 |       0.30 |       0.44 |       0.46 |       0.51 |       0.53 |       0.61
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401901 |     326778 |     316598 |     306019 |     293903 |     283173 |     272761 |     262894 |     250257 |     239794 |     229307 |     211194
