                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   28891573 |   29711539 |   29971308 |   26221938 |   26387691 |   26765100 |   33928795 |   30560357 |   32234867 |   32679131 |   41958955 |   42553145 |   46151354 |   43960693 |   46101582 |   43949935
  Cycles                             |   22148000 |   22148000 |   22148000 |   16611000 |   16611000 |   16611000 |   22148000 |   16611000 |   22148000 |   22148000 |   16611000 |   16611000 |   22148000 |   16611000 |   22148000 |   16611000
  IPC                                |       1.30 |       1.34 |       1.35 |       1.58 |       1.59 |       1.61 |       1.53 |       1.84 |       1.46 |       1.48 |       2.53 |       2.56 |       2.08 |       2.65 |       2.08 |       2.65
  Time (ns)                          |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000 |    5537000
  Idle time (ns)                     |        474 |     283882 |     285274 |     286379 |     287389 |     288432 |     289530 |     290519 |     291562 |     292605 |     293693 |     294751 |     295813 |     296856 |     297899 |     298951
  Idle time (%)                      |       0.0% |       5.1% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.2% |       5.3% |       5.3% |       5.3% |       5.3% |       5.3% |       5.4% |       5.4% |       5.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1893926 |    2804017 |    2890877 |    1640809 |    1696434 |    1822237 |    4599852 |    3477431 |    4035318 |    4183300 |   13625899 |   13823966 |   15346582 |   14616335 |   15329992 |   14612747
  num incorrect                      |      18908 |       9179 |       8965 |       8433 |       8737 |       8748 |       7825 |       7606 |       7696 |       7800 |       2394 |       2393 |       2375 |       2375 |       2374 |       2375
  misprediction rate                 |      0.99% |      0.33% |      0.31% |      0.51% |      0.51% |      0.48% |      0.17% |      0.22% |      0.19% |      0.19% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.65 |       0.31 |       0.30 |       0.32 |       0.33 |       0.33 |       0.23 |       0.25 |       0.24 |       0.24 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2467846 |    2109266 |    2109222 |    2109116 |    2109077 |    2109081 |    2002632 |    2002485 |    2002524 |    2002499 |     143834 |     143834 |      28313 |      28313 |      28313 |      28314
    num misses                       |        231 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         33 |         31 |         31 |         31 |         31 |         31 |         31
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.02% |      0.02% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12117839 |   11066671 |   11109838 |   10486216 |   10512753 |   10575630 |   11396056 |   10834314 |   11113750 |   11187807 |    7327294 |    7426322 |    7737960 |    7372836 |    7729664 |    7371044
    num misses                       |      13044 |       2035 |       3280 |       2931 |       2725 |       3331 |       2527 |       3649 |       3344 |       3273 |         51 |         54 |         31 |         40 |         31 |         31
    miss rate                        |      0.11% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03% |      0.03% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.45 |       0.07 |       0.11 |       0.11 |       0.10 |       0.12 |       0.07 |       0.12 |       0.10 |       0.10 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      13275 |       2068 |       3313 |       2964 |       2758 |       3364 |       2560 |       3682 |       3377 |       3306 |         82 |         85 |         62 |         71 |         62 |         62
    num misses                       |        955 |        147 |        135 |        137 |        135 |        136 |        134 |        130 |        131 |        129 |         79 |         85 |         62 |         62 |         62 |         62
    miss rate                        |      7.19% |      7.11% |      4.07% |      4.62% |      4.89% |      4.04% |      5.23% |      3.53% |      3.88% |      3.90% |     96.34% |    100.00% |    100.00% |     87.32% |    100.00% |    100.00%
    mpki                             |       0.03 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2467846 |    2109266 |    2109222 |    2109116 |    2109077 |    2109081 |    2002632 |    2002485 |    2002524 |    2002499 |     143834 |     143834 |      28313 |      28313 |      28313 |      28314
    num cache misses                 |      70129 |      48777 |      48755 |      49150 |      49115 |      49105 |      40714 |      40709 |      41030 |      41005 |        240 |        240 |        160 |        160 |        160 |        161
    miss rate                        |      2.84% |      2.31% |      2.31% |      2.33% |      2.33% |      2.33% |      2.03% |      2.03% |      2.05% |      2.05% |      0.17% |      0.17% |      0.57% |      0.57% |      0.57% |      0.57%
    mpki                             |       2.43 |       1.64 |       1.63 |       1.87 |       1.86 |       1.83 |       1.20 |       1.33 |       1.27 |       1.25 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12117839 |   11066671 |   11109838 |   10486216 |   10512753 |   10575630 |   11396056 |   10834314 |   11113750 |   11187807 |    7327294 |    7426322 |    7737960 |    7372836 |    7729664 |    7371044
    num cache misses                 |     616794 |     484469 |     476404 |     482383 |     485005 |     476359 |     432611 |     439728 |     429081 |     431259 |      55662 |      55332 |       8954 |       9104 |       9233 |       9267
    miss rate                        |      5.09% |      4.38% |      4.29% |      4.60% |      4.61% |      4.50% |      3.80% |      4.06% |      3.86% |      3.85% |      0.76% |      0.75% |      0.12% |      0.12% |      0.12% |      0.13%
    mpki                             |      21.35 |      16.31 |      15.90 |      18.40 |      18.38 |      17.80 |      12.75 |      14.39 |      13.31 |      13.20 |       1.33 |       1.30 |       0.19 |       0.21 |       0.20 |       0.21
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     714263 |     557054 |     551097 |     557033 |     558678 |     550117 |     497949 |     514808 |     497914 |     502730 |      56582 |      56248 |       9807 |      10027 |      10225 |      10288
