                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938554970 |    81159194 |    81900441 |    81510736 |    81791984 |    81450768 |    81310963 |    81602016 |    82019791 |    81366546 |    81280284 |    81889295
  Cycles                             |  4296170780 |  4296170780 |  4296170780 |  4296170780 |  3259164040 |  3259164040 |  4296170780 |  4296170780 |  4296170780 |  4296170780 |  3259164040 |  3259164040
  IPC                                |        0.92 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03
  Time (ns)                          |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200 |  1481438200
  Idle time (ns)                     |    34998358 |  1449747641 |  1449416245 |  1449594370 |  1447407979 |  1447497278 |  1449559550 |  1449431720 |  1449273326 |  1449543236 |  1447470824 |  1447190615
  Idle time (%)                      |        2.4% |       97.9% |       97.8% |       97.9% |       97.7% |       97.7% |       97.8% |       97.8% |       97.8% |       97.8% |       97.7% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169622624 |     1575708 |     1581617 |     1577141 |     1587690 |     1576016 |     1576803 |     1578309 |     1582954 |     1581947 |     1576208 |     1584493
  num incorrect                      |     6056698 |       53601 |       53653 |       53170 |       54011 |       53269 |       54116 |       53103 |       52873 |       54089 |       53645 |       53505
  misprediction rate                 |       3.45% |       3.29% |       3.28% |       3.26% |       3.29% |       3.27% |       3.32% |       3.26% |       3.23% |       3.31% |       3.29% |       3.27%
  mpki                               |        1.54 |        0.66 |        0.66 |        0.65 |        0.66 |        0.65 |        0.67 |        0.65 |        0.64 |        0.66 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982069 |    12570710 |    12684040 |    12625416 |    12667077 |    12615776 |    12593786 |    12638858 |    12702631 |    12602000 |    12589027 |    12682880
    num misses                       |         212 |          48 |          46 |          43 |          50 |          43 |          50 |          43 |          44 |          50 |          48 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
