                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44665099 |    5921584 |    5964257 |    4979413 |    5324989 |    5714163 |    6032203 |    5889903
  Cycles                             |   29385500 |   29385500 |   29385500 |   29385500 |   29385500 |   29385500 |   29385500 |   29385500
  IPC                                |       1.52 |       0.20 |       0.20 |       0.17 |       0.18 |       0.19 |       0.21 |       0.20
  Time (ns)                          |   29385500 |   29385500 |   29385500 |   29385500 |   29385500 |   29385500 |   29385500 |   29385500
  Idle time (ns)                     |       1651 |   25656626 |   25594305 |   25528326 |   25527113 |   25871123 |   25527751 |   25687094
  Idle time (%)                      |       0.0% |      87.3% |      87.1% |      86.9% |      86.9% |      88.0% |      86.9% |      87.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4927417 |    1688446 |    1689154 |    1225254 |    1377947 |    1655062 |    1701778 |    1680629
  num incorrect                      |     346803 |      26208 |      27834 |      45899 |      40431 |      20185 |      29980 |      25327
  misprediction rate                 |      6.58% |      1.53% |      1.62% |      3.61% |      2.85% |      1.20% |      1.73% |      1.48%
  mpki                               |       7.76 |       4.43 |       4.67 |       9.22 |       7.59 |       3.53 |       4.97 |       4.30
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5211324 |     175414 |     182639 |     293577 |     260601 |     151519 |     193497 |     176030
    num misses                       |        184 |         29 |         46 |         48 |         48 |         31 |         46 |         46
    miss rate                        |      0.00% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10257023 |    1389762 |    1405053 |    1339411 |    1367396 |    1326579 |    1430404 |    1378585
    num misses                       |      10594 |       9085 |       9157 |       9086 |       9087 |       9108 |       9082 |       9088
    miss rate                        |      0.10% |      0.65% |      0.65% |      0.68% |      0.66% |      0.69% |      0.63% |      0.66%
    mpki                             |       0.24 |       1.53 |       1.54 |       1.82 |       1.71 |       1.59 |       1.51 |       1.54
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10778 |       9114 |       9203 |       9134 |       9135 |       9139 |       9128 |       9134
    num misses                       |        898 |        337 |        345 |        351 |        355 |        327 |        332 |        329
    miss rate                        |      8.33% |      3.70% |      3.75% |      3.84% |      3.89% |      3.58% |      3.64% |      3.60%
    mpki                             |       0.02 |       0.06 |       0.06 |       0.07 |       0.07 |       0.06 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5211324 |     175414 |     182639 |     293577 |     260601 |     151519 |     193497 |     176030
    num cache misses                 |       3355 |        217 |        401 |        484 |        473 |        213 |        402 |        394
    miss rate                        |      0.06% |      0.12% |      0.22% |      0.16% |      0.18% |      0.14% |      0.21% |      0.22%
    mpki                             |       0.08 |       0.04 |       0.07 |       0.10 |       0.09 |       0.04 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10257023 |    1389762 |    1405053 |    1339411 |    1367396 |    1326579 |    1430404 |    1378585
    num cache misses                 |      85761 |      52209 |      52464 |      55513 |      53853 |      52042 |      52780 |      52377
    miss rate                        |      0.84% |      3.76% |      3.73% |      4.14% |      3.94% |      3.92% |      3.69% |      3.80%
    mpki                             |       1.92 |       8.82 |       8.80 |      11.15 |      10.11 |       9.11 |       8.75 |       8.89
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      91888 |      52894 |      53328 |      56535 |      56015 |      53676 |      54745 |      54273
    num cache misses                 |      73659 |      46786 |      47204 |      48102 |      47896 |      46753 |      47475 |      47255
    miss rate                        |     80.16% |     88.45% |     88.52% |     85.08% |     85.51% |     87.10% |     86.72% |     87.07%
    mpki                             |       1.65 |       7.90 |       7.91 |       9.66 |       8.99 |       8.18 |       7.87 |       8.02
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      76845 |      47286 |      47715 |      48857 |      49637 |      48206 |      49060 |      48767
    num cache misses                 |      50373 |      26643 |      26618 |      27664 |      28846 |      27786 |      28397 |      28183
    miss rate                        |     65.55% |     56.34% |     55.79% |     56.62% |     58.11% |     57.64% |     57.88% |     57.79%
    mpki                             |       1.13 |       4.50 |       4.46 |       5.56 |       5.42 |       4.86 |       4.71 |       4.78
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      20330 |          0 |          0 |          0 |      20252 |          0 |          0 |          0
  average dram access latency (ns)   |      61.30 |        inf |        inf |        inf |      61.30 |        inf |        inf |        inf
  average dram queueing delay        |       0.05 |       0.00 |       0.00 |       0.00 |       0.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10830 |        553 |        556 |        674 |        447 |        382 |        461 |        427
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7863 |       7387 |       7393 |       7628 |       8946 |       8645 |       8772 |       8813
