                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   23383333 |    5985923 |    5576193 |    5903248 |    5949840 |    5770695 |    5924329 |    6000374 |    5922815 |    5606602 |    5917464 |    5698599 |    5775814 |    5209633 |    5356399 |    5904459
  Cycles                             |   14717100 |   14717100 |   14717100 |   14717100 |   58868400 |   58868400 |   58868400 |   58868400 |   14717100 |   14717100 |   14717100 |   14717100 |   58868400 |   58868400 |   58868400 |   58868400
  IPC                                |       1.59 |       0.41 |       0.38 |       0.40 |       0.10 |       0.10 |       0.10 |       0.10 |       0.40 |       0.38 |       0.40 |       0.39 |       0.10 |       0.09 |       0.09 |       0.10
  Time (ns)                          |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100 |   14717100
  Idle time (ns)                     |       2928 |   12203795 |   12204501 |   12205004 |   12265575 |   12265934 |   12265496 |   12265909 |   12205826 |   12206141 |   12206403 |   12206680 |   12267079 |   12267372 |   12266934 |   12267969
  Idle time (%)                      |       0.0% |      82.9% |      82.9% |      82.9% |      83.3% |      83.3% |      83.3% |      83.3% |      82.9% |      82.9% |      82.9% |      82.9% |      83.4% |      83.4% |      83.4% |      83.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2578565 |    1921652 |    1728744 |    1882500 |    1891284 |    1811798 |    1881526 |    1921895 |    1891219 |    1747310 |    1891335 |    1787744 |    1813575 |    1556897 |    1621338 |    1872568
  num incorrect                      |     165931 |       4393 |      10799 |       5619 |       6499 |       8656 |       6373 |       4946 |       5292 |       9963 |       5255 |       8588 |       8715 |      16831 |      14565 |       6884
  misprediction rate                 |      6.05% |      0.23% |      0.62% |      0.30% |      0.34% |      0.48% |      0.34% |      0.26% |      0.28% |      0.57% |      0.28% |      0.48% |      0.48% |      1.07% |      0.89% |      0.37%
  mpki                               |       7.10 |       0.73 |       1.94 |       0.95 |       1.09 |       1.50 |       1.08 |       0.82 |       0.89 |       1.78 |       0.89 |       1.51 |       1.51 |       3.23 |       2.72 |       1.17
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3142455 |      29767 |      58630 |      36751 |      39542 |      48946 |      40430 |      32524 |      34239 |      54227 |      34130 |      48813 |      49373 |      84268 |      74534 |      40520
    num misses                       |        170 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         26 |         24
    miss rate                        |      0.01% |      0.08% |      0.04% |      0.07% |      0.06% |      0.05% |      0.06% |      0.07% |      0.07% |      0.04% |      0.07% |      0.05% |      0.05% |      0.03% |      0.03% |      0.06%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
