                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7     | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  1275471669 |  1275190038 |  1283314828 |  1288019699 |  712278870 |  718888065 |  709349920 |  719951529 |  1288236565 |  1289544438 |  1288984480 |  1295434834
  Cycles                             |  2843392000 |  2843392000 |  2843392000 |  2843392000 |  710848000 |  710848000 |  710848000 |  710848000 |  2843392000 |  2843392000 |  2843392000 |  2843392000
  IPC                                |        0.45 |        0.45 |        0.45 |        0.45 |       1.00 |       1.01 |       1.00 |       1.01 |        0.45 |        0.45 |        0.45 |        0.46
  Time (ns)                          |   710848000 |   710848000 |   710848000 |   710848000 |  710848000 |  710848000 |  710848000 |  710848000 |   710848000 |   710848000 |   710848000 |   710848000
  Idle time (ns)                     |    17777158 |    14335034 |    13575081 |    13835479 |    9076377 |    9004205 |    6016835 |    5386296 |     7513837 |     8360413 |     6311346 |     7063124
  Idle time (%)                      |        2.5% |        2.0% |        1.9% |        1.9% |       1.3% |       1.3% |       0.8% |       0.8% |        1.1% |        1.2% |        0.9% |        1.0%
Branch predictor stats               |             |             |             |             |            |            |            |            |             |             |             |            
  num correct                        |   321901755 |   320514159 |   324607520 |   327577820 |  134148120 |  137368294 |  132131519 |  136414366 |   325172321 |   326598084 |   325373506 |   328554145
  num incorrect                      |      393291 |      416390 |      437500 |      447149 |     461684 |     461628 |     469364 |     463336 |      455897 |      447158 |      437968 |      417318
  misprediction rate                 |       0.12% |       0.13% |       0.13% |       0.14% |      0.34% |      0.33% |      0.35% |      0.34% |       0.14% |       0.14% |       0.13% |       0.13%
  mpki                               |        0.31 |        0.33 |        0.34 |        0.35 |       0.65 |       0.64 |       0.66 |       0.64 |        0.35 |        0.35 |        0.34 |        0.32
TLB Summary                          |             |             |             |             |            |            |            |            |             |             |             |            
  I-TLB                              |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |    38242133 |    39141326 |    38486061 |    37586672 |   38493802 |   38081898 |   39368799 |   38954775 |    39653415 |    38920707 |    39752194 |    39222268
    num misses                       |         231 |          27 |          27 |          27 |         27 |         27 |         27 |         27 |          27 |          27 |          27 |          27
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |   343796976 |   345203696 |   344722355 |   343707697 |  249608045 |  249406199 |  250346349 |  251140201 |   346642185 |   345662626 |   346838309 |   346607820
    num misses                       |      348028 |      370643 |      352562 |      274174 |     388551 |     346867 |     278076 |     246347 |      239521 |      344546 |      227501 |      238209
    miss rate                        |       0.10% |       0.11% |       0.10% |       0.08% |      0.16% |      0.14% |      0.11% |      0.10% |       0.07% |       0.10% |       0.07% |       0.07%
    mpki                             |        0.27 |        0.29 |        0.27 |        0.21 |       0.55 |       0.48 |       0.39 |       0.34 |        0.19 |        0.27 |        0.18 |        0.18
  L2 TLB                             |             |             |             |             |            |            |            |            |             |             |             |            
    num accesses                     |      348259 |      370670 |      352589 |      274201 |     388578 |     346894 |     278103 |     246374 |      239548 |      344573 |      227528 |      238236
    num misses                       |      131567 |      129443 |      129750 |      126075 |     127119 |     130583 |     133271 |     121688 |      131308 |      127252 |      122525 |      127330
    miss rate                        |      37.78% |      34.92% |      36.80% |      45.98% |     32.71% |     37.64% |     47.92% |     49.39% |      54.81% |      36.93% |      53.85% |      53.45%
    mpki                             |        0.10 |        0.10 |        0.10 |        0.10 |       0.18 |       0.18 |       0.19 |       0.17 |        0.10 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |            |            |            |            |             |             |             |            
  Cache L1-I                         |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |    38242133 |    39141326 |    38486061 |    37586672 |   38493802 |   38081898 |   39368799 |   38954775 |    39653415 |    38920707 |    39752194 |    39222268
    num cache misses                 |       29323 |       14067 |       13300 |       13299 |      22466 |      23077 |      22583 |      22255 |       14111 |       13863 |       14013 |       13843
    miss rate                        |       0.08% |       0.04% |       0.03% |       0.04% |      0.06% |      0.06% |      0.06% |      0.06% |       0.04% |       0.04% |       0.04% |       0.04%
    mpki                             |        0.02 |        0.01 |        0.01 |        0.01 |       0.03 |       0.03 |       0.03 |       0.03 |        0.01 |        0.01 |        0.01 |        0.01
  Cache L1-D                         |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |   343796976 |   345203696 |   344722355 |   343707697 |  249608045 |  249406199 |  250346349 |  251140201 |   346642185 |   345662626 |   346838309 |   346607820
    num cache misses                 |    70365656 |    71176054 |    70154329 |    69087994 |   70079972 |   69205753 |   70520203 |   69949763 |    70259659 |    69538138 |    70038507 |    69386569
    miss rate                        |      20.47% |      20.62% |      20.35% |      20.10% |     28.08% |     27.75% |     28.17% |     27.85% |      20.27% |      20.12% |      20.19% |      20.02%
    mpki                             |       55.17 |       55.82 |       54.67 |       53.64 |      98.39 |      96.27 |      99.42 |      97.16 |       54.54 |       53.92 |       54.34 |       53.56
  Cache L2                           |             |             |             |             |            |            |            |            |             |             |             |            
    num cache accesses               |    70720029 |    71514819 |    70490459 |    69421051 |   70420425 |   69546269 |   70864123 |   70291274 |    70536475 |    69810998 |    70314829 |    69661363
