                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492861788 |   58176576 |   83337629 |  108502156 |  133676343 |  158836899 |  183996627 |  209173191 |  234340984 |  259503432 |  284669411 |  308033063
  Cycles                             |  738777610 |  738777610 |  560451980 |  560451980 |  738777610 |  560451980 |  560451980 |  738777610 |  738777610 |  738777610 |  738777610 |  738777610
  IPC                                |       0.67 |       0.08 |       0.15 |       0.19 |       0.18 |       0.28 |       0.33 |       0.28 |       0.32 |       0.35 |       0.39 |       0.42
  Time (ns)                          |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900 |  254750900
  Idle time (ns)                     |   69936034 |  235854229 |  225582010 |  219216235 |  216658605 |  206462501 |  200392047 |  197981921 |  191830216 |  185033655 |  178523741 |  172526933
  Idle time (%)                      |      27.5% |      92.6% |      88.6% |      86.1% |      85.0% |      81.0% |      78.7% |      77.7% |      75.3% |      72.6% |      70.1% |      67.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986704 |    9019918 |   11811227 |   14612176 |   17405614 |   20197798 |   23001441 |   25791996 |   28588036 |   31386739 |   34179142 |   36375485
  num incorrect                      |     567317 |     587160 |     589551 |     585381 |     589819 |     591641 |     583998 |     591125 |     592151 |     589442 |     592179 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.40 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42981 |    5592845 |   11185249 |   16777516 |   22369920 |   27962324 |   33554728 |   39147132 |   44739536 |   50331940 |   55924344 |   61516886
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43795554 |    6202872 |    6201621 |    6201513 |    6202350 |    6201252 |    6201151 |    6201891 |    6202323 |    6202219 |    6201688 |    5901712
    num misses                       |   36022487 |    2768610 |    2779627 |    2774882 |    2784297 |    2779619 |    2769096 |    2779443 |    2783415 |    2785031 |    2785812 |    2779550
    miss rate                        |     82.25% |     44.63% |     44.82% |     44.75% |     44.89% |     44.82% |     44.65% |     44.82% |     44.88% |     44.90% |     44.92% |     47.10%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022596 |    2768626 |    2779643 |    2774898 |    2784313 |    2779635 |    2769112 |    2779459 |    2783431 |    2785047 |    2785828 |    2779566
    num misses                       |   34729686 |    2664681 |    2685762 |    2681051 |    2696018 |    2690107 |    2670630 |    2687928 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42981 |    5592845 |   11185249 |   16777516 |   22369920 |   27962324 |   33554728 |   39147132 |   44739536 |   50331940 |   55924344 |   61516886
    num cache misses                 |       1892 |        108 |        132 |        153 |        174 |        202 |        231 |        253 |         94 |        107 |        133 |        157
    miss rate                        |      4.40% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43795554 |    6202872 |    6201621 |    6201513 |    6202350 |    6201252 |    6201151 |    6201891 |    6202323 |    6202219 |    6201688 |    5901712
    num cache misses                 |   37198948 |    2778859 |    2791485 |    2791256 |    2793020 |    2790534 |    2785917 |    2791860 |    2793060 |    2794057 |    2794271 |    2790406
    miss rate                        |     84.94% |     44.80% |     45.01% |     45.01% |     45.03% |     45.00% |     44.93% |     45.02% |     45.03% |     45.05% |     45.06% |     47.28%
    mpki                             |      75.48 |      47.77 |      33.50 |      25.73 |      20.89 |      17.57 |      15.14 |      13.35 |      11.92 |      10.77 |       9.82 |       9.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39271218 |    4992730 |    5041568 |    5035483 |    5060038 |    5042173 |    5015550 |    5052223 |    5087682 |    5059347 |    5065597 |    5029118
    num cache misses                 |   36266071 |    2701970 |    2765773 |    2764165 |    2738813 |    2763533 |    2754374 |    2735222 |    2739233 |    2739622 |    2741961 |    2722373
    miss rate                        |     92.35% |     54.12% |     54.86% |     54.89% |     54.13% |     54.81% |     54.92% |     54.14% |     53.84% |     54.15% |     54.13% |     54.13%
    mpki                             |      73.58 |      46.44 |      33.19 |      25.48 |      20.49 |      17.40 |      14.97 |      13.08 |      11.69 |      10.56 |       9.63 |       8.84
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38336453 |    4915732 |    5015722 |    5008238 |    5005655 |    5014970 |    4983776 |    4995332 |    5033761 |    5004804 |    5013154 |    4960928
    num cache misses                 |   29917470 |    2213171 |    2249855 |    2243977 |    2266214 |    2251363 |    2229398 |    2259707 |    2294386 |    2264697 |    2270699 |    2238429
