                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    5696122 |    5331171 |    5320094 |    5320742 |          0 |          0 |          0 |          0 |    5226754 |    5214802 |    5119406 |    5095650 |          0 |          0 |          0 |          0
  Cycles                             |    8958390 |    8958390 |    8958390 |    8958390 |    6796020 |    6796020 |    6796020 |    6796020 |    8958390 |    8958390 |    8958390 |    8958390 |    6796020 |    6796020 |    6796020 |    6796020
  IPC                                |       0.64 |       0.60 |       0.59 |       0.59 |       0.00 |       0.00 |       0.00 |       0.00 |       0.58 |       0.58 |       0.57 |       0.57 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100 |    3089100
  Idle time (ns)                     |        149 |     312976 |     316126 |     317842 |    3089100 |    3089100 |    3089100 |    3089100 |     319519 |     321226 |     322903 |     324610 |    3089100 |    3089100 |    3089100 |    3089100
  Idle time (%)                      |       0.0% |      10.1% |      10.2% |      10.3% |     100.0% |     100.0% |     100.0% |     100.0% |      10.3% |      10.4% |      10.5% |      10.5% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     536461 |     522230 |     515490 |     513001 |          0 |          0 |          0 |          0 |     496594 |     493194 |     475410 |     463113 |          0 |          0 |          0 |          0
  num incorrect                      |      12208 |       1590 |       1734 |       1921 |          0 |          0 |          0 |          0 |       2512 |       2691 |       2571 |       3080 |          0 |          0 |          0 |          0
  misprediction rate                 |      2.23% |      0.30% |      0.34% |      0.37% |      0.00% |      0.00% |      0.00% |      0.00% |      0.50% |      0.54% |      0.54% |      0.66% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       2.14 |       0.30 |       0.33 |       0.36 |       0.00 |       0.00 |       0.00 |       0.00 |       0.48 |       0.52 |       0.50 |       0.60 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     448686 |     375396 |     365221 |     354949 |          0 |          0 |          0 |          0 |     343648 |     333416 |     322435 |     303566 |          0 |          0 |          0 |          0
    num misses                       |        132 |         23 |         23 |         23 |          0 |          0 |          0 |          0 |         23 |         23 |         23 |         23 |          0 |          0 |          0 |          0
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00%
