                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43222341 |    5185699 |    4815157 |    5069501 |    4079955 |    4058378 |    3975182 |    4916296 |    6436291 |    5924618 |    5977550 |    6450485
  Cycles                             |  119156000 |  119156000 |  119156000 |  119156000 |   29789000 |   29789000 |   29789000 |   29789000 |  119156000 |  119156000 |  119156000 |  119156000
  IPC                                |       0.36 |       0.04 |       0.04 |       0.04 |       0.14 |       0.14 |       0.13 |       0.17 |       0.05 |       0.05 |       0.05 |       0.05
  Time (ns)                          |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000 |   29789000
  Idle time (ns)                     |       1739 |   26755026 |   26670913 |   26671256 |   26640540 |   26641422 |   26642152 |   26641378 |   26672180 |   26672481 |   26672676 |   26721417
  Idle time (%)                      |       0.0% |      89.8% |      89.5% |      89.5% |      89.4% |      89.4% |      89.4% |      89.4% |      89.5% |      89.5% |      89.5% |      89.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4534347 |    1579439 |    1406645 |    1512251 |    1115585 |    1099456 |    1065309 |    1464501 |    1979588 |    1769341 |    1789512 |    1996012
  num incorrect                      |     339616 |      11625 |      19985 |      16581 |      28256 |      29440 |      30216 |      16080 |      14986 |      21574 |      20842 |      12898
  misprediction rate                 |      6.97% |      0.73% |      1.40% |      1.08% |      2.47% |      2.61% |      2.76% |      1.09% |      0.75% |      1.20% |      1.15% |      0.64%
  mpki                               |       7.86 |       2.24 |       4.15 |       3.27 |       6.93 |       7.25 |       7.60 |       3.27 |       2.33 |       3.64 |       3.49 |       2.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5216491 |     124251 |     177471 |     154384 |     222182 |     230677 |     240192 |     151288 |     141139 |     186177 |     184856 |     130342
    num misses                       |        181 |         27 |         27 |         29 |         29 |         27 |         29 |         29 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9888735 |    1100372 |    1079164 |    1103855 |     992562 |     992095 |     985948 |    1074531 |    1323261 |    1270755 |    1275638 |    1314625
    num misses                       |       7600 |       6078 |       6068 |       6100 |       6066 |       6117 |       6109 |       6104 |       5991 |       6107 |       6106 |       6074
    miss rate                        |      0.08% |      0.55% |      0.56% |      0.55% |      0.61% |      0.62% |      0.62% |      0.57% |      0.45% |      0.48% |      0.48% |      0.46%
    mpki                             |       0.18 |       1.17 |       1.26 |       1.20 |       1.49 |       1.51 |       1.54 |       1.24 |       0.93 |       1.03 |       1.02 |       0.94
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       7781 |       6105 |       6095 |       6129 |       6095 |       6144 |       6138 |       6133 |       6018 |       6134 |       6133 |       6101
    num misses                       |        885 |        306 |        301 |        301 |        286 |        283 |        286 |        282 |        282 |        280 |        278 |        281
    miss rate                        |     11.37% |      5.01% |      4.94% |      4.91% |      4.69% |      4.61% |      4.66% |      4.60% |      4.69% |      4.56% |      4.53% |      4.61%
    mpki                             |       0.02 |       0.06 |       0.06 |       0.06 |       0.07 |       0.07 |       0.07 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5216491 |     124251 |     177471 |     154384 |     222182 |     230677 |     240192 |     151288 |     141139 |     186177 |     184856 |     130342
    num cache misses                 |       2923 |        172 |        171 |        178 |        192 |        187 |        193 |        183 |        170 |        170 |        170 |        171
    miss rate                        |      0.06% |      0.14% |      0.10% |      0.12% |      0.09% |      0.08% |      0.08% |      0.12% |      0.12% |      0.09% |      0.09% |      0.13%
    mpki                             |       0.07 |       0.03 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9888735 |    1100372 |    1079164 |    1103855 |     992562 |     992095 |     985948 |    1074531 |    1323261 |    1270755 |    1275638 |    1314625
    num cache misses                 |      69851 |      35622 |      36241 |      36098 |      36547 |      37013 |      36833 |      35952 |      35220 |      35914 |      35739 |      35097
    miss rate                        |      0.71% |      3.24% |      3.36% |      3.27% |      3.68% |      3.73% |      3.74% |      3.35% |      2.66% |      2.83% |      2.80% |      2.67%
    mpki                             |       1.62 |       6.87 |       7.53 |       7.12 |       8.96 |       9.12 |       9.27 |       7.31 |       5.47 |       6.06 |       5.98 |       5.44
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      75147 |      35894 |      36545 |      36390 |      36903 |      37334 |      37203 |      36247 |      36518 |      37362 |      37157 |      36355
    num cache misses                 |      57732 |      32309 |      32798 |      32708 |      33098 |      33061 |      33252 |      32717 |      31890 |      32399 |      32321 |      31866
    miss rate                        |     76.83% |     90.01% |     89.75% |     89.88% |     89.69% |     88.55% |     89.38% |     90.26% |     87.33% |     86.72% |     86.98% |     87.65%
    mpki                             |       1.34 |       6.23 |       6.81 |       6.45 |       8.11 |       8.15 |       8.36 |       6.65 |       4.95 |       5.47 |       5.41 |       4.94
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      60643 |      32432 |      32953 |      32844 |      33292 |      33216 |      33451 |      32848 |      33036 |      33680 |      33569 |      32954
    num cache misses                 |      34912 |      10918 |      11090 |      11140 |      10997 |      11309 |      11381 |      10969 |      21465 |      21847 |      21733 |      21566
    miss rate                        |     57.57% |     33.66% |     33.65% |     33.92% |     33.03% |     34.05% |     34.02% |     33.39% |     64.97% |     64.87% |     64.74% |     65.44%
    mpki                             |       0.81 |       2.11 |       2.30 |       2.20 |       2.70 |       2.79 |       2.86 |       2.23 |       3.33 |       3.69 |       3.64 |       3.34
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      20129 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      20054 |          0 |          0 |          0
  average dram access latency (ns)   |      61.34 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf
  average dram queueing delay        |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10691 |        464 |        467 |        436 |        445 |        455 |        477 |        435 |        278 |        294 |        245 |        269
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3973 |       3764 |       3711 |       3729 |       3751 |       3800 |       3779 |       3710 |       5683 |       5868 |       5805 |       5650
