                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20914436 |    3558832 |    3177952 |    3470884 |    3356672 |    3203244 |    3330211 |    3452476 |    3511006 |    3228681 |    3510803 |    3292657 |    3241155 |    2881133 |    2906324 |    3367270
  Cycles                             |   56930000 |   56930000 |   56930000 |   56930000 |   14232500 |   14232500 |   14232500 |   14232500 |   56930000 |   56930000 |   56930000 |   56930000 |   14232500 |   14232500 |   14232500 |   14232500
  IPC                                |       0.37 |       0.06 |       0.06 |       0.06 |       0.24 |       0.23 |       0.23 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.23 |       0.20 |       0.20 |       0.24
  Time (ns)                          |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500 |   14232500
  Idle time (ns)                     |       1417 |   12617433 |   12618463 |   12618883 |   12588586 |   12588537 |   12589187 |   12589266 |   12619604 |   12619834 |   12620076 |   12620521 |   12590908 |   12591163 |   12591374 |   12591476
  Idle time (%)                      |       0.0% |      88.7% |      88.7% |      88.7% |      88.4% |      88.4% |      88.5% |      88.5% |      88.7% |      88.7% |      88.7% |      88.7% |      88.5% |      88.5% |      88.5% |      88.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2265577 |    1128731 |     969628 |    1092831 |    1052148 |     989975 |    1042100 |    1091405 |    1108377 |     992031 |    1108983 |    1019678 |    1003292 |     847251 |     861219 |    1053278
  num incorrect                      |     158017 |       4411 |       9685 |       5509 |       6058 |       8164 |       6466 |       4956 |       5341 |       9045 |       5178 |       8198 |       8139 |      13585 |      13161 |       6551
  misprediction rate                 |      6.52% |      0.39% |      0.99% |      0.50% |      0.57% |      0.82% |      0.62% |      0.45% |      0.48% |      0.90% |      0.46% |      0.80% |      0.80% |      1.58% |      1.51% |      0.62%
  mpki                               |       7.56 |       1.24 |       3.05 |       1.59 |       1.80 |       2.55 |       1.94 |       1.44 |       1.52 |       2.80 |       1.47 |       2.49 |       2.51 |       4.72 |       4.53 |       1.95
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2507808 |      46846 |      80166 |      53886 |      56507 |      68135 |      57607 |      48660 |      51440 |      75914 |      49869 |      67960 |      67659 |     106035 |      98881 |      59117
    num misses                       |        175 |         27 |         27 |         27 |         27 |         29 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.06% |      0.03% |      0.05% |      0.05% |      0.04% |      0.05% |      0.06% |      0.05% |      0.04% |      0.05% |      0.04% |      0.04% |      0.03% |      0.03% |      0.05%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
