                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3938554988 |    81942736 |    81419597 |    81783745 |    81533348 |    81693379 |    81291017 |    82048165 |    81403434 |    81201535 |    81937499 |    81146642
  Cycles                             |  4229473970 |  4229473970 |  4229473970 |  4229473970 |  4229473970 |  3208566460 |  4229473970 |  3208566460 |  4229473970 |  3208566460 |  4229473970 |  3208566460
  IPC                                |        0.93 |        0.02 |        0.02 |        0.02 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02 |        0.03
  Time (ns)                          |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300 |  1458439300
  Idle time (ns)                     |    34978587 |  1426039251 |  1426254744 |  1426146220 |  1426515796 |  1424366815 |  1426616290 |  1424220321 |  1426614418 |  1424536098 |  1426339496 |  1424611675
  Idle time (%)                      |        2.4% |       97.8% |       97.8% |       97.8% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7% |       97.8% |       97.7%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   169583343 |     1582549 |     1575937 |     1583467 |     1577009 |     1582380 |     1576488 |     1583337 |     1578191 |     1571504 |     1584909 |     1575165
  num incorrect                      |     6095988 |       53652 |       53195 |       53777 |       53350 |       53669 |       53997 |       52919 |       53788 |       53295 |       53472 |       53326
  misprediction rate                 |       3.47% |       3.28% |       3.27% |       3.28% |       3.27% |       3.28% |       3.31% |       3.23% |       3.30% |       3.28% |       3.26% |       3.27%
  mpki                               |        1.55 |        0.65 |        0.65 |        0.66 |        0.65 |        0.66 |        0.66 |        0.64 |        0.66 |        0.66 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   773982066 |    12690545 |    12610983 |    12666172 |    12629088 |    12651903 |    12590436 |    12707456 |    12608405 |    12577784 |    12689769 |    12568825
    num misses                       |        1551 |          44 |          44 |          48 |          44 |          48 |          48 |          45 |          48 |          44 |          48 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2331216038 |    51803906 |    51472616 |    51691635 |    51544557 |    51636711 |    51376834 |    51878401 |    51447434 |    51332833 |    51795785 |    51281752
    num misses                       |    14786991 |      532806 |      523164 |      536350 |      524957 |      538695 |      526662 |      539705 |      535099 |      525488 |      528532 |      531111
    miss rate                        |       0.63% |       1.03% |       1.02% |       1.04% |       1.02% |       1.04% |       1.03% |       1.04% |       1.04% |       1.02% |       1.02% |       1.04%
    mpki                             |        3.75 |        6.50 |        6.43 |        6.56 |        6.44 |        6.59 |        6.48 |        6.58 |        6.57 |        6.47 |        6.45 |        6.55
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    14788542 |      532850 |      523208 |      536398 |      525001 |      538743 |      526710 |      539750 |      535147 |      525532 |      528580 |      531159
    num misses                       |     6506689 |      281421 |      279638 |      280889 |      279513 |      280790 |      279126 |      282401 |      279164 |      278091 |      281393 |      278604
    miss rate                        |      44.00% |      52.81% |      53.45% |      52.37% |      53.24% |      52.12% |      52.99% |      52.32% |      52.17% |      52.92% |      53.24% |      52.45%
    mpki                             |        1.65 |        3.43 |        3.43 |        3.43 |        3.43 |        3.44 |        3.43 |        3.44 |        3.43 |        3.42 |        3.43 |        3.43
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   773982066 |    12690545 |    12610983 |    12666172 |    12629088 |    12651903 |    12590436 |    12707456 |    12608405 |    12577784 |    12689769 |    12568825
    num cache misses                 |     2652957 |        1642 |        1634 |        1746 |        1654 |        4641 |        1695 |        4615 |        1720 |        4498 |        1697 |        4611
    miss rate                        |       0.34% |       0.01% |       0.01% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01% |       0.04%
    mpki                             |        0.67 |        0.02 |        0.02 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2331216038 |    51803906 |    51472616 |    51691635 |    51544557 |    51636711 |    51376834 |    51878401 |    51447434 |    51332833 |    51795785 |    51281752
    num cache misses                 |    20507509 |      524443 |      520922 |      522805 |      521739 |      528444 |      519473 |      531353 |      519414 |      524024 |      524542 |      524512
    miss rate                        |       0.88% |       1.01% |       1.01% |       1.01% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01% |       1.02%
    mpki                             |        5.21 |        6.40 |        6.40 |        6.39 |        6.40 |        6.47 |        6.39 |        6.48 |        6.38 |        6.45 |        6.40 |        6.46
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    24381266 |      526160 |      522633 |      524620 |      523493 |      533173 |      521300 |      536065 |      521243 |      528613 |      526381 |      529228
    num cache misses                 |    12688160 |      377129 |      374668 |      375325 |      374141 |      450175 |      373246 |      452327 |      373634 |      446096 |      376933 |      446287
    miss rate                        |      52.04% |      71.68% |      71.69% |      71.54% |      71.47% |      84.43% |      71.60% |      84.38% |      71.68% |      84.39% |      71.61% |      84.33%
    mpki                             |        3.22 |        4.60 |        4.60 |        4.59 |        4.59 |        5.51 |        4.59 |        5.51 |        4.59 |        5.49 |        4.60 |        5.50
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    13909830 |      377204 |      374743 |      375394 |      374241 |      450263 |      373378 |      452424 |      373742 |      446187 |      377075 |      446392
    num cache misses                 |     4179176 |      225362 |      223602 |      224264 |      206822 |      207076 |      205697 |      207710 |      205940 |      205417 |      208039 |      205582
    miss rate                        |      30.04% |      59.75% |      59.67% |      59.74% |      55.26% |      45.99% |      55.09% |      45.91% |      55.10% |      46.04% |      55.17% |      46.05%
    mpki                             |        1.06 |        2.75 |        2.75 |        2.74 |        2.54 |        2.53 |        2.53 |        2.53 |        2.53 |        2.53 |        2.54 |        2.53
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |     2270789 |           0 |           0 |           0 |     2268456 |           0 |           0 |           0 |     2269884 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     3347805 |       41565 |       41281 |       41224 |       39587 |       41088 |       39453 |       41160 |       39517 |       41359 |       40199 |       40726
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      128511 |      105447 |      104061 |      104822 |       99924 |      125468 |       99542 |      126142 |       99751 |      123588 |      100290 |      124520
