                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5682397 |    5387180 |    5326188 |    5305500 |    5249069 |    5185520 |    5211848 |    5110723
  Cycles                             |    7154590 |    7154590 |    7154590 |    7154590 |    7154590 |    7154590 |    7154590 |    7154590
  IPC                                |       0.79 |       0.75 |       0.74 |       0.74 |       0.73 |       0.72 |       0.73 |       0.71
  Time (ns)                          |    2467100 |    2467100 |    2467100 |    2467100 |    2467100 |    2467100 |    2467100 |    2467100
  Idle time (ns)                     |        287 |     271985 |     274671 |     275973 |     277245 |     278540 |     279812 |     281107
  Idle time (%)                      |       0.0% |      11.0% |      11.1% |      11.2% |      11.2% |      11.3% |      11.3% |      11.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     534516 |     531753 |     518163 |     511845 |     502448 |     491667 |     491837 |     470594
  num incorrect                      |      12226 |       1655 |       1698 |       2458 |       2538 |       2573 |       2767 |       3022
  misprediction rate                 |      2.24% |      0.31% |      0.33% |      0.48% |      0.50% |      0.52% |      0.56% |      0.64%
  mpki                               |       2.15 |       0.31 |       0.32 |       0.46 |       0.48 |       0.50 |       0.53 |       0.59
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448416 |     375872 |     364801 |     354441 |     343948 |     333211 |     323235 |     303583
    num misses                       |        131 |         23 |         23 |         23 |         21 |         23 |         23 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2180467 |    1951420 |    1927411 |    1925318 |    1901143 |    1869364 |    1892478 |    1860562
    num misses                       |       8363 |       6803 |       7240 |       6478 |       6594 |       6870 |       6544 |       6201
    miss rate                        |      0.38% |      0.35% |      0.38% |      0.34% |      0.35% |      0.37% |      0.35% |      0.33%
    mpki                             |       1.47 |       1.26 |       1.36 |       1.22 |       1.26 |       1.32 |       1.26 |       1.21
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8494 |       6826 |       7263 |       6501 |       6615 |       6893 |       6567 |       6224
    num misses                       |        598 |        261 |        228 |        278 |        233 |        275 |        238 |        283
    miss rate                        |      7.04% |      3.82% |      3.14% |      4.28% |      3.52% |      3.99% |      3.62% |      4.55%
    mpki                             |       0.11 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448416 |     375872 |     364801 |     354441 |     343948 |     333211 |     323235 |     303583
    num cache misses                 |       1852 |        136 |        136 |        136 |        133 |        136 |        137 |        141
    miss rate                        |      0.41% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.33 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2180467 |    1951420 |    1927411 |    1925318 |    1901143 |    1869364 |    1892478 |    1860562
    num cache misses                 |      77863 |      65728 |      65289 |      65280 |      65177 |      64431 |      64103 |      63019
    miss rate                        |      3.57% |      3.37% |      3.39% |      3.39% |      3.43% |      3.45% |      3.39% |      3.39%
    mpki                             |      13.70 |      12.20 |      12.26 |      12.30 |      12.42 |      12.43 |      12.30 |      12.33
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     109019 |      92061 |      91550 |      90920 |      90157 |      90634 |      92092 |      89205
    num cache misses                 |      57321 |      49703 |      49401 |      50421 |      48090 |      50241 |      49971 |      49515
    miss rate                        |     52.58% |     53.99% |     53.96% |     55.46% |     53.34% |     55.43% |     54.26% |     55.51%
    mpki                             |      10.09 |       9.23 |       9.28 |       9.50 |       9.16 |       9.69 |       9.59 |       9.69
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      89872 |      75869 |      75611 |      75638 |      75665 |      76277 |      77972 |      75378
    num cache misses                 |      35199 |      24327 |      24277 |      29371 |      24680 |      25059 |      25961 |      29644
    miss rate                        |     39.17% |     32.06% |     32.11% |     38.83% |     32.62% |     32.85% |     33.30% |     39.33%
    mpki                             |       6.19 |       4.52 |       4.56 |       5.54 |       4.70 |       4.83 |       4.98 |       5.80
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9429 |          0 |          0 |          0 |       9347 |          0 |          0 |          0
  average dram access latency (ns)   |     253.37 |        inf |        inf |        inf |     255.35 |        inf |        inf |        inf
  average dram queueing delay        |     192.12 |       0.00 |       0.00 |       0.00 |     194.09 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6557 |         16 |         20 |         16 |         29 |         23 |         27 |         23
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      20055 |      18509 |      18017 |      17879 |      18832 |      19064 |      20005 |      18399
