                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11078589 |    3155056 |    3185056 |    2937358 |    3229371 |    3097705 |    2683655 |    3194711 |    3122733 |    3037206 |    3178205 |    3163894
  Cycles                             |   11208800 |   11208800 |   11208800 |   11208800 |    8406600 |    8406600 |   11208800 |   11208800 |   11208800 |   11208800 |    8406600 |    8406600
  IPC                                |       0.99 |       0.28 |       0.28 |       0.26 |       0.38 |       0.37 |       0.24 |       0.29 |       0.28 |       0.27 |       0.38 |       0.38
  Time (ns)                          |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200 |    2802200
  Idle time (ns)                     |       1439 |    2286019 |    2286817 |    2287052 |    2276842 |    2277233 |    2287153 |    2287158 |    2287526 |    2287268 |    2277625 |    2277684
  Idle time (%)                      |       0.1% |      81.6% |      81.6% |      81.6% |      81.3% |      81.3% |      81.6% |      81.6% |      81.6% |      81.6% |      81.3% |      81.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1356200 |     999827 |    1013536 |     910249 |    1039070 |     982860 |     802670 |    1017222 |     987236 |     950866 |    1016421 |    1008983
  num incorrect                      |      75734 |       4735 |       4292 |       7606 |       2669 |       4574 |      10787 |       4185 |       5271 |       6309 |       3517 |       3824
  misprediction rate                 |      5.29% |      0.47% |      0.42% |      0.83% |      0.26% |      0.46% |      1.33% |      0.41% |      0.53% |      0.66% |      0.34% |      0.38%
  mpki                               |       6.84 |       1.50 |       1.35 |       2.59 |       0.83 |       1.48 |       4.02 |       1.31 |       1.69 |       2.08 |       1.11 |       1.21
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1269382 |      31223 |      27081 |      43414 |      20225 |      30507 |      62653 |      29072 |      32030 |      39092 |      25633 |      26879
    num misses                       |        175 |         29 |         29 |         29 |         29 |         29 |         46 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.09% |      0.11% |      0.07% |      0.14% |      0.10% |      0.07% |      0.10% |      0.09% |      0.07% |      0.11% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2684124 |     596037 |     598907 |     574167 |     597127 |     584772 |     552014 |     599102 |     592802 |     583547 |     593169 |     592798
    num misses                       |       1993 |        143 |        144 |        149 |        140 |        140 |        168 |        138 |        156 |        141 |        139 |        133
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.18 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2168 |        172 |        173 |        178 |        169 |        169 |        214 |        167 |        185 |        170 |        168 |        162
    num misses                       |        608 |        135 |        133 |        134 |        134 |        133 |        158 |        133 |        148 |        135 |        132 |        131
    miss rate                        |     28.04% |     78.49% |     76.88% |     75.28% |     79.29% |     78.70% |     73.83% |     79.64% |     80.00% |     79.41% |     78.57% |     80.86%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.06 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
