                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112363918 |  113811958 |  116079575 |  116082476 |  108310336 |  108294619 |  109747494 |  110232384
  Cycles                             |   56359600 |   56359600 |   56359600 |   56359600 |   42269700 |   42269700 |   42269700 |   42269700
  IPC                                |       1.99 |       2.02 |       2.06 |       2.06 |       2.56 |       2.56 |       2.60 |       2.61
  Time (ns)                          |   14089900 |   14089900 |   14089900 |   14089900 |   14089900 |   14089900 |   14089900 |   14089900
  Idle time (ns)                     |        425 |     279321 |     280321 |     281136 |     281842 |     282589 |     283291 |     284021
  Idle time (%)                      |       0.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0% |       2.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     759255 |    1508240 |   20132071 |   20133107 |   17755626 |   17750435 |   18471496 |   18633185
  num incorrect                      |      12868 |       5358 |       4015 |       3985 |       3851 |       3833 |       3266 |       3205
  misprediction rate                 |      1.67% |      0.35% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.11 |       0.05 |       0.03 |       0.03 |       0.04 |       0.04 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655778 |   10472896 |    5345380 |    5345380 |    5274946 |    5274946 |    5210776 |    5210777
    num misses                       |        244 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51734096 |   51534942 |   35965794 |   35966215 |   34461861 |   34459189 |   34474335 |   34555155
    num misses                       |       8176 |       1796 |       1097 |       7073 |       6250 |       1555 |       2864 |       2775
    miss rate                        |      0.02% |      0.00% |      0.00% |      0.02% |      0.02% |      0.00% |      0.01% |      0.01%
    mpki                             |       0.07 |       0.02 |       0.01 |       0.06 |       0.06 |       0.01 |       0.03 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8420 |       1834 |       1135 |       7111 |       6288 |       1593 |       2902 |       2813
    num misses                       |        577 |        151 |        131 |        130 |        130 |        131 |        130 |        127
    miss rate                        |      6.85% |      8.23% |     11.54% |      1.83% |      2.07% |      8.22% |      4.48% |      4.51%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655778 |   10472896 |    5345380 |    5345380 |    5274946 |    5274946 |    5210776 |    5210777
    num cache misses                 |      82038 |      58102 |      57589 |      57549 |      57481 |      57508 |      55249 |      55433
    miss rate                        |      0.77% |      0.55% |      1.08% |      1.08% |      1.09% |      1.09% |      1.06% |      1.06%
    mpki                             |       0.73 |       0.51 |       0.50 |       0.50 |       0.53 |       0.53 |       0.50 |       0.50
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51734096 |   51534942 |   35965794 |   35966215 |   34461861 |   34459189 |   34474335 |   34555155
    num cache misses                 |     765624 |     722284 |     405837 |     398488 |     371506 |     386151 |     348199 |     347174
    miss rate                        |      1.48% |      1.40% |      1.13% |      1.11% |      1.08% |      1.12% |      1.01% |      1.00%
    mpki                             |       6.81 |       6.35 |       3.50 |       3.43 |       3.43 |       3.57 |       3.17 |       3.15
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     863596 |     795442 |     468274 |     460874 |     433812 |     448918 |     412299 |     410552
    num cache misses                 |      73389 |      59089 |      40468 |      40345 |      53691 |      57722 |      49140 |      43572
    miss rate                        |      8.50% |      7.43% |      8.64% |      8.75% |     12.38% |     12.86% |     11.92% |     10.61%
    mpki                             |       0.65 |       0.52 |       0.35 |       0.35 |       0.50 |       0.53 |       0.45 |       0.40
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     105399 |      94232 |      68720 |      68343 |      71658 |      72644 |      67724 |      57291
    num cache misses                 |      13505 |       1118 |       1142 |       1204 |        586 |        550 |        623 |        595
    miss rate                        |     12.81% |      1.19% |      1.66% |      1.76% |      0.82% |      0.76% |      0.92% |      1.04%
    mpki                             |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18926 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     153.90 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      92.64 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6842 |         44 |         48 |         62 |         52 |         52 |         52 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
