                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   73172435 |   74199950 |   74199559 |   74201078 |   58556833 |   58534838 |   58441298 |   58513879 |   75197395 |   75160086 |   74970564 |   75169202 |          0 |          0 |          0 |          0
  Cycles                             |   31724260 |   31724260 |   31724260 |   31724260 |   24066680 |   24066680 |   24066680 |   24066680 |   31724260 |   31724260 |   31724260 |   31724260 |   24066680 |   24066680 |   24066680 |   24066680
  IPC                                |       2.31 |       2.34 |       2.34 |       2.34 |       2.43 |       2.43 |       2.43 |       2.43 |       2.37 |       2.37 |       2.36 |       2.37 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400 |   10939400
  Idle time (ns)                     |        413 |     419879 |     422119 |     422861 |     426518 |     427231 |     427975 |     428688 |     423604 |     424317 |     425061 |     425774 |   10939400 |   10939400 |   10939400 |   10939400
  Idle time (%)                      |       0.0% |       3.8% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4621645 |    5072013 |    5071773 |    5072347 |    3289308 |    3283252 |    3256508 |    3277029 |    8043773 |    8033111 |    7978953 |    8035717 |          0 |          0 |          0 |          0
  num incorrect                      |     108776 |      92009 |      92008 |      92000 |      76740 |      76635 |      76650 |      76750 |      76772 |      76774 |      76781 |      76774 |          0 |          0 |          0 |          0
  misprediction rate                 |      2.30% |      1.78% |      1.78% |      1.78% |      2.28% |      2.28% |      2.30% |      2.29% |      0.95% |      0.95% |      0.95% |      0.95% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       1.49 |       1.24 |       1.24 |       1.24 |       1.31 |       1.31 |       1.31 |       1.31 |       1.02 |       1.02 |       1.02 |       1.02 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187343 |    6048508 |    6048609 |    6048504 |    5040955 |    5040871 |    5040878 |    5040956 |    5040941 |    5040944 |    5040945 |    5040941 |          0 |          0 |          0 |          0
    num misses                       |        342 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |          0 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   22190776 |   22005490 |   22005758 |   22005639 |   17870394 |   17866950 |   17853606 |   17864253 |   20247564 |   20242241 |   20215172 |   20243537 |          0 |          0 |          0 |          0
    num misses                       |      22616 |      20498 |      21079 |      20467 |      17714 |      17642 |      17771 |      17295 |      17597 |      17415 |      17248 |      17325 |          0 |          0 |          0 |          0
    miss rate                        |      0.10% |      0.09% |      0.10% |      0.09% |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.09% |      0.09% |      0.09% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.31 |       0.28 |       0.28 |       0.28 |       0.30 |       0.30 |       0.30 |       0.30 |       0.23 |       0.23 |       0.23 |       0.23 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      22958 |      20526 |      21107 |      20495 |      17742 |      17670 |      17799 |      17323 |      17625 |      17443 |      17276 |      17353 |          0 |          0 |          0 |          0
    num misses                       |       4935 |       3777 |       3819 |       3766 |       3259 |       3297 |       3252 |       3181 |       3200 |       3270 |       3189 |       3089 |          0 |          0 |          0 |          0
    miss rate                        |     21.50% |     18.40% |     18.09% |     18.38% |     18.37% |     18.66% |     18.27% |     18.36% |     18.16% |     18.75% |     18.46% |     17.80% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06 |       0.06 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6187343 |    6048508 |    6048609 |    6048504 |    5040955 |    5040871 |    5040878 |    5040956 |    5040941 |    5040944 |    5040945 |    5040941 |          0 |          0 |          0 |          0
    num cache misses                 |       9702 |        722 |       1036 |        691 |       1866 |       1806 |       1703 |       1785 |        349 |        377 |        660 |        609 |          0 |          0 |          0 |          0
    miss rate                        |      0.16% |      0.01% |      0.02% |      0.01% |      0.04% |      0.04% |      0.03% |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.13 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.00 |       0.01 |       0.01 |       0.01 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   22190776 |   22005490 |   22005758 |   22005639 |   17870394 |   17866950 |   17853606 |   17864253 |   20247564 |   20242241 |   20215172 |   20243537 |          0 |          0 |          0 |          0
    num cache misses                 |    2103185 |    2096554 |    2090658 |    2095629 |    2051463 |    2049601 |    2051551 |    2051628 |    1746481 |    1743841 |    1744436 |    1746551 |          0 |          0 |          0 |          0
    miss rate                        |      9.48% |      9.53% |      9.50% |      9.52% |     11.48% |     11.47% |     11.49% |     11.48% |      8.63% |      8.61% |      8.63% |      8.63% |       inf% |       inf% |       inf% |       inf%
    mpki                             |      28.74 |      28.26 |      28.18 |      28.24 |      35.03 |      35.02 |      35.10 |      35.06 |      23.23 |      23.20 |      23.27 |      23.23 |        inf |        inf |        inf |        inf
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2116184 |    2099250 |    2093670 |    2098296 |    2054983 |    2053048 |    2054895 |    2055067 |    1750468 |    1747856 |    1748731 |    1750798 |          0 |          0 |          0 |          0
    num cache misses                 |     139464 |     114771 |     113285 |     116040 |     187604 |     186309 |     186686 |     186557 |      88768 |      86818 |      89087 |      89862 |          0 |          0 |          0 |          0
    miss rate                        |      6.59% |      5.47% |      5.41% |      5.53% |      9.13% |      9.07% |      9.08% |      9.08% |      5.07% |      4.97% |      5.09% |      5.13% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       1.91 |       1.55 |       1.53 |       1.56 |       3.20 |       3.18 |       3.19 |       3.19 |       1.18 |       1.16 |       1.19 |       1.20 |        inf |        inf |        inf |        inf
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     192882 |     167051 |     167537 |     169875 |     208938 |     207462 |     207942 |     207810 |     151630 |     149785 |     151547 |     152427 |          0 |          0 |          0 |          0
    num cache misses                 |      58213 |      47960 |      48113 |      48438 |      40298 |      40073 |      40122 |      40144 |      72310 |      71848 |      71815 |      72259 |          0 |          0 |          0 |          0
    miss rate                        |     30.18% |     28.71% |     28.72% |     28.51% |     19.29% |     19.32% |     19.29% |     19.32% |     47.69% |     47.97% |     47.39% |     47.41% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.80 |       0.65 |       0.65 |       0.65 |       0.69 |       0.68 |       0.69 |       0.69 |       0.96 |       0.96 |       0.96 |       0.96 |        inf |        inf |        inf |        inf
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |     133366 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      56510 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |   37607.86 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    8432.05 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
