                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  243769102 |   39911802 |   54588041 |   69266762 |   83945946 |   98624708 |  113301727 |  125881663
  Cycles                             |  260815500 |  260815500 |  260815500 |  260815500 |  260815500 |  260815500 |  260815500 |  260815500
  IPC                                |       0.93 |       0.15 |       0.21 |       0.27 |       0.32 |       0.38 |       0.43 |       0.48
  Time (ns)                          |  118552500 |  118552500 |  118552500 |  118552500 |  118552500 |  118552500 |  118552500 |  118552500
  Idle time (ns)                     |   20074862 |  104590615 |  102042435 |   99533940 |   96786727 |   93611744 |   90229423 |   87519064
  Idle time (%)                      |      16.9% |      88.2% |      86.1% |      84.0% |      81.6% |      79.0% |      76.1% |      73.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   21646682 |    5411064 |    7507109 |    9603892 |   11700792 |   13797571 |   15893854 |   17390969
  num incorrect                      |       8772 |         89 |         90 |         89 |         89 |         90 |         89 |         89
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   37799509 |        312 |        318 |        312 |        312 |        312 |        312 |        313
    num misses                       |        115 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      5.13% |      5.03% |      5.13% |      5.13% |      5.13% |      5.13% |      5.11%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25682691 |    6901073 |    6900547 |    6900335 |    6900209 |    6900023 |    6899588 |    6599576
    num misses                       |   18549353 |    2059122 |    2067631 |    2075908 |    2070485 |    2077939 |    2080831 |    2074721
    miss rate                        |     72.23% |     29.84% |     29.96% |     30.08% |     30.01% |     30.11% |     30.16% |     31.44%
    mpki                             |      76.09 |      51.59 |      37.88 |      29.97 |      24.66 |      21.07 |      18.37 |      16.48
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |   18549468 |    2059138 |    2067647 |    2075924 |    2070501 |    2077955 |    2080847 |    2074737
    num misses                       |   17272283 |    1910242 |    1931965 |    1943390 |    1936794 |    1952657 |    1953256 |    1945384
    miss rate                        |     93.11% |     92.77% |     93.44% |     93.62% |     93.54% |     93.97% |     93.87% |     93.77%
    mpki                             |      70.86 |      47.86 |      35.39 |      28.06 |      23.07 |      19.80 |      17.24 |      15.45
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   37799509 |        312 |        318 |        312 |        312 |        312 |        312 |        313
    num cache misses                 |       5981 |         95 |         94 |         94 |         95 |         95 |         95 |         94
    miss rate                        |      0.02% |     30.45% |     29.56% |     30.13% |     30.45% |     30.45% |     30.45% |     30.03%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25682691 |    6901073 |    6900547 |    6900335 |    6900209 |    6900023 |    6899588 |    6599576
    num cache misses                 |   19249084 |    2074802 |    2087595 |    2091942 |    2091208 |    2094584 |    2094089 |    2090860
    miss rate                        |     74.95% |     30.06% |     30.25% |     30.32% |     30.31% |     30.36% |     30.35% |     31.68%
    mpki                             |      78.96 |      51.98 |      38.24 |      30.20 |      24.91 |      21.24 |      18.48 |      16.61
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   20422246 |    3328697 |    3374962 |    3444951 |    3496220 |    3412695 |    3404472 |    3380440
    num cache misses                 |   18831907 |    2023905 |    2044277 |    2055885 |    2053700 |    2061586 |    2062943 |    2052586
    miss rate                        |     92.21% |     60.80% |     60.57% |     59.68% |     58.74% |     60.41% |     60.60% |     60.72%
    mpki                             |      77.25 |      50.71 |      37.45 |      29.68 |      24.46 |      20.90 |      18.21 |      16.31
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |   19999095 |    3277704 |    3331550 |    3408800 |    3458616 |    3379602 |    3373231 |    3342071
    num cache misses                 |   11881629 |    1253121 |    1286619 |    1352530 |    1404702 |    1317589 |    1309873 |    1289190
    miss rate                        |     59.41% |     38.23% |     38.62% |     39.68% |     40.61% |     38.99% |     38.83% |     38.57%
    mpki                             |      48.74 |      31.40 |      23.57 |      19.53 |      16.73 |      13.36 |      11.56 |      10.24
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   14069504 |          0 |          0 |          0 |   13995149 |          0 |          0 |          0
  average dram access latency (ns)   |      62.00 |        inf |        inf |        inf |      61.99 |        inf |        inf |        inf
  average dram queueing delay        |       0.75 |       0.00 |       0.00 |       0.00 |       0.74 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     14.00% |      0.00% |      0.00% |      0.00% |     14.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |   11157508 |    1189085 |    1040614 |     899517 |     848952 |     983380 |    1196395 |    1283964
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196582 |      63980 |     245969 |     452991 |     555671 |     334133 |     113431 |       5182
