                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  244700942 |  257778724 |  260208025 |  256796563 |  269928009 |  259897725 |  257939478 |  260186951
  Cycles                             |  460592400 |  460592400 |  460592400 |  460592400 |  460592400 |  460592400 |  460592400 |  460592400
  IPC                                |       0.53 |       0.56 |       0.56 |       0.56 |       0.59 |       0.56 |       0.56 |       0.56
  Time (ns)                          |  153530800 |  153530800 |  153530800 |  153530800 |  153530800 |  153530800 |  153530800 |  153530800
  Idle time (ns)                     |       9387 |     734204 |     785380 |     836853 |     750407 |     766638 |     884606 |     827679
  Idle time (%)                      |       0.0% |       0.5% |       0.5% |       0.5% |       0.5% |       0.5% |       0.6% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14826536 |   19974612 |   20830596 |   19695742 |   24081578 |   20741413 |   20089377 |   20838840
  num incorrect                      |      12494 |       5921 |       6016 |       5953 |       5845 |       5803 |       5825 |       5844
  misprediction rate                 |      0.08% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03% |      0.03%
  mpki                               |       0.05 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25848187 |   25463990 |   25438180 |   25437371 |   25434537 |   25433164 |   25433032 |   25432659
    num misses                       |        180 |         28 |         28 |         28 |         28 |         28 |         28 |         29
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  132295292 |  133471966 |  133815581 |  133243806 |  135420556 |  133745692 |  133417930 |  133792079
    num misses                       |      75936 |      72924 |      72515 |      72571 |      74385 |      72573 |      72682 |      72521
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.31 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76116 |      72952 |      72543 |      72599 |      74413 |      72601 |      72710 |      72550
    num misses                       |      49734 |      47965 |      48059 |      47919 |      48110 |      47841 |      47897 |      47744
    miss rate                        |     65.34% |     65.75% |     66.25% |     66.01% |     64.65% |     65.90% |     65.87% |     65.81%
    mpki                             |       0.20 |       0.19 |       0.18 |       0.19 |       0.18 |       0.18 |       0.19 |       0.18
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25848187 |   25463990 |   25438180 |   25437371 |   25434537 |   25433164 |   25433032 |   25432659
    num cache misses                 |      42250 |      27847 |      27360 |      27327 |      27971 |      27454 |      27429 |      27329
    miss rate                        |      0.16% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11% |      0.11%
    mpki                             |       0.17 |       0.11 |       0.11 |       0.11 |       0.10 |       0.11 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  132295292 |  133471966 |  133815581 |  133243806 |  135420556 |  133745692 |  133417930 |  133792079
    num cache misses                 |    5345102 |    5301700 |    5282340 |    5284943 |    5285254 |    5284178 |    5283768 |    5282770
    miss rate                        |      4.04% |      3.97% |      3.95% |      3.97% |      3.90% |      3.95% |      3.96% |      3.95%
    mpki                             |      21.84 |      20.57 |      20.30 |      20.58 |      19.58 |      20.33 |      20.48 |      20.30
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5798591 |    5716148 |    5696203 |    5701128 |    5703558 |    5697449 |    5697252 |    5696471
    num cache misses                 |    4049168 |    3991117 |    3972873 |    3972686 |    3973506 |    3972269 |    3972235 |    3969016
    miss rate                        |     69.83% |     69.82% |     69.75% |     69.68% |     69.67% |     69.72% |     69.72% |     69.67%
    mpki                             |      16.55 |      15.48 |      15.27 |      15.47 |      14.72 |      15.28 |      15.40 |      15.25
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4463366 |    4378106 |    4359608 |    4362071 |    4364186 |    4358611 |    4358529 |    4355748
    num cache misses                 |    2617085 |    2534769 |    2510083 |    2519329 |    2588459 |    2507457 |    2506696 |    2510116
    miss rate                        |     58.63% |     57.90% |     57.58% |     57.76% |     59.31% |     57.53% |     57.51% |     57.63%
    mpki                             |      10.70 |       9.83 |       9.65 |       9.81 |       9.59 |       9.65 |       9.72 |       9.65
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   14556034 |          0 |          0 |          0 |   14557724 |          0 |          0 |          0
  average dram access latency (ns)   |    3510.71 |        inf |        inf |        inf |    3528.82 |        inf |        inf |        inf
  average dram queueing delay        |    3449.46 |       0.00 |       0.00 |       0.00 |    3467.57 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     11.00% |      0.00% |      0.00% |      0.00% |     11.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1825740 |    1799809 |    1796627 |    1797165 |    1800418 |    1802023 |    1801669 |    1799166
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      38931 |       7301 |       6872 |      15338 |      69313 |       3653 |       3439 |       8492
