                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  236783789 |   28023342 |   37817696 |   47601867 |   57387195 |   67163203 |   76949008 |   86733652 |   96525988 |  106303587 |  116088661 |  123775333
  Cycles                             |  288586250 |  218927500 |  288586250 |  288586250 |  288586250 |  218927500 |  218927500 |  218927500 |  288586250 |  218927500 |  218927500 |  218927500
  IPC                                |       0.82 |       0.13 |       0.13 |       0.16 |       0.20 |       0.31 |       0.35 |       0.40 |       0.33 |       0.49 |       0.53 |       0.57
  Time (ns)                          |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500 |   99512500
  Idle time (ns)                     |   22657913 |   89819713 |   89660665 |   87784693 |   85835533 |   82246395 |   80669452 |   79008138 |   78936934 |   75082726 |   72850124 |   71136228
  Idle time (%)                      |      22.8% |      90.3% |      90.1% |      88.2% |      86.3% |      82.6% |      81.1% |      79.4% |      79.3% |      75.5% |      73.2% |      71.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20948142 |    4011650 |    5411963 |    6809340 |    8207047 |    9602049 |   10999907 |   12397418 |   13797155 |   15192626 |   16590261 |   17388343
  num incorrect                      |       8768 |         89 |         89 |         89 |         89 |         90 |         89 |         89 |         89 |         89 |         89 |         89
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37800103 |        312 |        312 |        312 |        312 |        318 |        312 |        312 |        312 |        312 |        312 |        313
