                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |    4107840 |    4484864 |    4364435 |    4384667 |    3891130 |    3950014 |    3904003 |    3864983 |    4713631 |    4612862 |    4623189 |    4623357 |    4104754 |    4102270 |    4172140 |    4039557
  Cycles                             |    4008400 |    4008400 |    4008400 |    4008400 |    3006300 |    3006300 |    3006300 |    3006300 |    4008400 |    4008400 |    4008400 |    4008400 |    3006300 |    3006300 |    3006300 |    3006300
  IPC                                |       1.02 |       1.12 |       1.09 |       1.09 |       1.29 |       1.31 |       1.30 |       1.29 |       1.18 |       1.15 |       1.15 |       1.15 |       1.37 |       1.36 |       1.39 |       1.34
  Time (ns)                          |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100 |    1002100
  Idle time (ns)                     |        245 |     261681 |     262075 |     262248 |     262383 |     262515 |     262646 |     262805 |     262935 |     263095 |     263254 |     263385 |     263518 |     263650 |     263781 |     263913
  Idle time (%)                      |       0.0% |      26.1% |      26.2% |      26.2% |      26.2% |      26.2% |      26.2% |      26.2% |      26.2% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3% |      26.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     489186 |     871841 |     839987 |     847977 |     692716 |     715434 |     700624 |     687466 |     990223 |     966112 |     970570 |     970541 |     796985 |     795763 |     820431 |     775305
  num incorrect                      |       8221 |       1909 |       1920 |       1910 |       1736 |       1668 |       1679 |       1681 |       1497 |       1396 |       1374 |       1381 |       1427 |       1409 |       1345 |       1361
  misprediction rate                 |      1.65% |      0.22% |      0.23% |      0.22% |      0.25% |      0.23% |      0.24% |      0.24% |      0.15% |      0.14% |      0.14% |      0.14% |      0.18% |      0.18% |      0.16% |      0.18%
  mpki                               |       2.00 |       0.43 |       0.44 |       0.44 |       0.45 |       0.42 |       0.43 |       0.43 |       0.32 |       0.30 |       0.30 |       0.30 |       0.35 |       0.34 |       0.32 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     409386 |     251691 |     246315 |     245955 |     242717 |     241712 |     241452 |     241529 |     234909 |     231581 |     231008 |     231022 |     231372 |     231570 |     230901 |     231261
    num misses                       |        200 |         34 |         34 |         34 |         34 |         27 |         34 |         34 |         34 |         34 |         27 |         27 |         27 |         27 |         27 |         30
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1936918 |    1566910 |    1538081 |    1540531 |    1445241 |    1452410 |    1443991 |    1437843 |    1552785 |    1524104 |    1524721 |    1524963 |    1440112 |    1440799 |    1449018 |    1429017
    num misses                       |       2197 |        249 |        299 |        287 |        349 |        287 |        301 |        249 |        239 |        250 |        226 |        192 |        215 |        191 |        201 |        159
    miss rate                        |      0.11% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.53 |       0.06 |       0.07 |       0.07 |       0.09 |       0.07 |       0.08 |       0.06 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2397 |        283 |        333 |        321 |        383 |        314 |        335 |        283 |        273 |        284 |        253 |        219 |        242 |        218 |        228 |        189
    num misses                       |        555 |        154 |        153 |        160 |        156 |        148 |        156 |        151 |        148 |        148 |        137 |        133 |        138 |        132 |        132 |        128
