                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   66430301 |   67491477 |   57371771 |   57226800 |   57369392 |   57396620 |   68743104 |   68398259 |   68355965 |   68647318 |   61885987 |   72189296 |   62310034 |   62302672 |   72349548 |   62278197
  Cycles                             |   32988660 |   32988660 |   25025880 |   25025880 |   25025880 |   25025880 |   32988660 |   32988660 |   32988660 |   32988660 |   25025880 |   32988660 |   25025880 |   25025880 |   32988660 |   25025880
  IPC                                |       2.01 |       2.05 |       2.29 |       2.29 |       2.29 |       2.29 |       2.08 |       2.07 |       2.07 |       2.08 |       2.47 |       2.19 |       2.49 |       2.49 |       2.19 |       2.49
  Time (ns)                          |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400 |   11375400
  Idle time (ns)                     |        378 |     289694 |     290893 |     291948 |     292927 |     293896 |     294849 |     295881 |     296785 |     297769 |     298753 |     299737 |     300721 |     301705 |     302740 |     303709
  Idle time (%)                      |       0.0% |       2.5% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.6% |       2.7% |       2.7% |       2.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    3465305 |    4148806 |     775730 |     727044 |     774927 |     784037 |    4803017 |    4688265 |    4674096 |    4771286 |   20398453 |   23832921 |   20754264 |   20751811 |   24100803 |   20743645
  num incorrect                      |      12033 |       3693 |       3687 |       3576 |       3781 |       3762 |       3121 |       3113 |       3177 |       3111 |       1013 |       1009 |       1005 |       1004 |        999 |       1009
  misprediction rate                 |      0.35% |      0.09% |      0.47% |      0.49% |      0.49% |      0.48% |      0.06% |      0.07% |      0.07% |      0.07% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.18 |       0.05 |       0.06 |       0.06 |       0.07 |       0.07 |       0.05 |       0.05 |       0.05 |       0.05 |       0.02 |       0.01 |       0.02 |       0.02 |       0.01 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5481756 |    5275681 |    5275344 |    5275343 |    5275343 |    5275343 |    5211320 |    5211173 |    5211173 |    5211173 |      81842 |      81842 |      11453 |      11453 |      11453 |      11454
    num misses                       |        226 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         38 |         31 |         31 |         31 |         31 |         31 |         31
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.04% |      0.04% |      0.27% |      0.27% |      0.27% |      0.27%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   28057607 |   27658820 |   25971873 |   25948526 |   25971336 |   25975851 |   27640022 |   27582241 |   27575204 |   27623751 |   10542753 |   12259985 |   10404980 |   10403753 |   12078246 |   10399678
    num misses                       |       6613 |       1264 |       2143 |       2899 |       1069 |       5680 |       1615 |       2900 |       4147 |       1583 |         48 |         58 |         31 |         40 |         32 |         31
    miss rate                        |      0.02% |      0.00% |      0.01% |      0.01% |      0.00% |      0.02% |      0.01% |      0.01% |      0.02% |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.10 |       0.02 |       0.04 |       0.05 |       0.02 |       0.10 |       0.02 |       0.04 |       0.06 |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6839 |       1302 |       2181 |       2937 |       1107 |       5718 |       1653 |       2938 |       4185 |       1621 |         79 |         89 |         62 |         71 |         63 |         62
