                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   12468146 |    4703034 |    4773490 |    4354407 |    4748125 |    4714025 |    4186815 |    4784584 |    4682104 |    4463361 |    4848768 |    4660360
  Cycles                             |   11993600 |   11993600 |   11993600 |    8995200 |    8995200 |   11993600 |   11993600 |   11993600 |   11993600 |    8995200 |   11993600 |    8995200
  IPC                                |       1.04 |       0.39 |       0.40 |       0.48 |       0.53 |       0.39 |       0.35 |       0.40 |       0.39 |       0.50 |       0.40 |       0.52
  Time (ns)                          |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400 |    2998400
  Idle time (ns)                     |       1468 |    2300768 |    2301065 |    2291101 |    2291375 |    2301622 |    2301712 |    2301631 |    2301712 |    2291807 |    2301927 |    2291985
  Idle time (%)                      |       0.0% |      76.7% |      76.7% |      76.4% |      76.4% |      76.8% |      76.8% |      76.8% |      76.8% |      76.4% |      76.8% |      76.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1561563 |    1498219 |    1528889 |    1353566 |    1536833 |    1504092 |    1258609 |    1531990 |    1487293 |    1402675 |    1560668 |    1494715
  num incorrect                      |      80920 |       5275 |       4332 |       8396 |       2541 |       5133 |      12955 |       4556 |       5813 |       7267 |       3746 |       4057
  misprediction rate                 |      4.93% |      0.35% |      0.28% |      0.62% |      0.17% |      0.34% |      1.02% |      0.30% |      0.39% |      0.52% |      0.24% |      0.27%
  mpki                               |       6.49 |       1.12 |       0.91 |       1.93 |       0.54 |       1.09 |       3.09 |       0.95 |       1.24 |       1.63 |       0.77 |       0.87
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1575862 |      29560 |      26313 |      42496 |      18795 |      29312 |      59866 |      25336 |      31445 |      38267 |      22836 |      24095
    num misses                       |        175 |         24 |         24 |         25 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.08% |      0.09% |      0.06% |      0.13% |      0.08% |      0.04% |      0.09% |      0.08% |      0.06% |      0.11% |      0.10%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2979297 |     859710 |     867535 |     818827 |     852731 |     859612 |     811746 |     868788 |     857937 |     827906 |     874764 |     845478
    num misses                       |       1963 |        348 |        333 |        380 |        347 |        324 |        325 |        371 |        370 |        328 |        334 |        334
    miss rate                        |      0.07% |      0.04% |      0.04% |      0.05% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04%
    mpki                             |       0.16 |       0.07 |       0.07 |       0.09 |       0.07 |       0.07 |       0.08 |       0.08 |       0.08 |       0.07 |       0.07 |       0.07
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2138 |        372 |        357 |        405 |        371 |        348 |        349 |        395 |        394 |        352 |        358 |        358
    num misses                       |        648 |        170 |        167 |        164 |        167 |        159 |        170 |        164 |        171 |        163 |        170 |        164
    miss rate                        |     30.31% |     45.70% |     46.78% |     40.49% |     45.01% |     45.69% |     48.71% |     41.52% |     43.40% |     46.31% |     47.49% |     45.81%
    mpki                             |       0.05 |       0.04 |       0.03 |       0.04 |       0.04 |       0.03 |       0.04 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1575862 |      29560 |      26313 |      42496 |      18795 |      29312 |      59866 |      25336 |      31445 |      38267 |      22836 |      24095
    num cache misses                 |       2809 |        157 |        155 |        163 |        155 |        154 |        156 |        154 |        154 |        154 |        154 |        154
    miss rate                        |      0.18% |      0.53% |      0.59% |      0.38% |      0.82% |      0.53% |      0.26% |      0.61% |      0.49% |      0.40% |      0.67% |      0.64%
    mpki                             |       0.23 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2979297 |     859710 |     867535 |     818827 |     852731 |     859612 |     811746 |     868788 |     857937 |     827906 |     874764 |     845478
