                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  176678700 |  195563176 |  214432241 |  233303192 |  485527526 |   44556724 |   63431918 |   82303511 |  252177360 |  271057518 |  289931024 |  306999544 |  101177082 |  120056618 |  138931655 |  157806375
  Cycles                             |  857421830 |  857421830 |  857421830 |  857421830 |  650457940 |  650457940 |  650457940 |  650457940 |  857421830 |  857421830 |  857421830 |  857421830 |  650457940 |  650457940 |  650457940 |  650457940
  IPC                                |       0.21 |       0.23 |       0.25 |       0.27 |       0.75 |       0.07 |       0.10 |       0.13 |       0.29 |       0.32 |       0.34 |       0.36 |       0.16 |       0.18 |       0.21 |       0.24
  Time (ns)                          |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700 |  295662700
  Idle time (ns)                     |  247673646 |  242700648 |  237976879 |  233605008 |   68944288 |  277727180 |  272973350 |  268637316 |  228812080 |  223439301 |  218545890 |  214372034 |  264014010 |  258524663 |  253514101 |  248926408
  Idle time (%)                      |      83.8% |      82.1% |      80.5% |      79.0% |      23.3% |      93.9% |      92.3% |      90.9% |      77.4% |      75.6% |      73.9% |      72.5% |      89.3% |      87.4% |      85.7% |      84.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   21757949 |   23849812 |   25945559 |   28040160 |   75733365 |    7074321 |    9171471 |   11264122 |   30141167 |   32236130 |   34334274 |   35829437 |   13366788 |   15457895 |   17557590 |   19652759
  num incorrect                      |     436757 |     443399 |     442893 |     444289 |     422934 |     439619 |     439469 |     442092 |     441531 |     444627 |     443473 |     443421 |     437714 |     443459 |     441975 |     443750
  misprediction rate                 |      1.97% |      1.83% |      1.68% |      1.56% |      0.56% |      5.85% |      4.57% |      3.78% |      1.44% |      1.36% |      1.28% |      1.22% |      3.17% |      2.79% |      2.46% |      2.21%
  mpki                               |       2.47 |       2.27 |       2.07 |       1.90 |       0.87 |       9.87 |       6.93 |       5.37 |       1.75 |       1.64 |       1.53 |       1.44 |       4.33 |       3.69 |       3.18 |       2.81
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   33554746 |   37748929 |   41943354 |   46137786 |      43150 |    4194634 |    8388938 |   12583353 |   50331962 |   54526145 |   58720449 |   62914875 |   16777530 |   20971834 |   25166017 |   29360321
    num misses                       |         16 |         16 |         16 |         16 |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.25% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    4806740 |    4807094 |    4806461 |    4806219 |   42398362 |    4806463 |    4806387 |    4805763 |    4806432 |    4806563 |    4806482 |    4505792 |    4805942 |    4805792 |    4805999 |    4805895
    num misses                       |    2075345 |    2084452 |    2084341 |    2087846 |   35338103 |    2069809 |    2077734 |    2084725 |    2088545 |    2089393 |    2089364 |    2083107 |    2080412 |    2086507 |    2088625 |    2083278
    miss rate                        |     43.18% |     43.36% |     43.37% |     43.44% |     83.35% |     43.06% |     43.23% |     43.38% |     43.45% |     43.47% |     43.47% |     46.23% |     43.29% |     43.42% |     43.46% |     43.35%
    mpki                             |      11.75 |      10.66 |       9.72 |       8.95 |      72.78 |      46.45 |      32.76 |      25.33 |       8.28 |       7.71 |       7.21 |       6.79 |      20.56 |      17.38 |      15.03 |      13.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2075361 |    2084468 |    2084357 |    2087862 |   35338212 |    2069825 |    2077750 |    2084741 |    2088561 |    2089409 |    2089380 |    2083123 |    2080428 |    2086523 |    2088641 |    2083294
    num misses                       |    2000878 |    2015198 |    2016592 |    2022107 |   34079795 |    1982935 |    2003909 |    2013533 |    2023482 |    2027844 |    2025414 |    2013271 |    2008487 |    2021751 |    2022042 |    2014971
    miss rate                        |     96.41% |     96.68% |     96.75% |     96.85% |     96.44% |     95.80% |     96.45% |     96.58% |     96.88% |     97.05% |     96.94% |     96.65% |     96.54% |     96.90% |     96.81% |     96.72%
    mpki                             |      11.32 |      10.30 |       9.40 |       8.67 |      70.19 |      44.50 |      31.59 |      24.46 |       8.02 |       7.48 |       6.99 |       6.56 |      19.85 |      16.84 |      14.55 |      12.77
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   33554746 |   37748929 |   41943354 |   46137786 |      43150 |    4194634 |    8388938 |   12583353 |   50331962 |   54526145 |   58720449 |   62914875 |   16777530 |   20971834 |   25166017 |   29360321
    num cache misses                 |        169 |        179 |        199 |        221 |       1897 |        102 |        118 |        136 |        165 |        174 |        191 |        211 |         94 |        100 |        117 |        135
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      4.40% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4806740 |    4807094 |    4806461 |    4806219 |   42398362 |    4806463 |    4806387 |    4805763 |    4806432 |    4806563 |    4806482 |    4505792 |    4805942 |    4805792 |    4805999 |    4805895
    num cache misses                 |    2086477 |    2092542 |    2094225 |    2094720 |   36555857 |    2078345 |    2089719 |    2093478 |    2095477 |    2095755 |    2095511 |    2092086 |    2092988 |    2095593 |    2095063 |    2092260
    miss rate                        |     43.41% |     43.53% |     43.57% |     43.58% |     86.22% |     43.24% |     43.48% |     43.56% |     43.60% |     43.60% |     43.60% |     46.43% |     43.55% |     43.61% |     43.59% |     43.54%
    mpki                             |      11.81 |      10.70 |       9.77 |       8.98 |      75.29 |      46.64 |      32.94 |      25.44 |       8.31 |       7.73 |       7.23 |       6.81 |      20.69 |      17.46 |      15.08 |      13.26
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3777426 |    3778258 |    3791983 |    3794679 |   38096079 |    3719104 |    3760610 |    3786069 |    3815956 |    3800857 |    3795114 |    3766922 |    3800216 |    3794553 |    3796759 |    3783332
    num cache misses                 |    2031824 |    2047990 |    2052744 |    2054334 |   36144042 |    2045438 |    2063529 |    2073933 |    2054190 |    2057400 |    2054567 |    2038534 |    2072477 |    2078435 |    2079109 |    2070623
    miss rate                        |     53.79% |     54.20% |     54.13% |     54.14% |     94.88% |     55.00% |     54.87% |     54.78% |     53.83% |     54.13% |     54.14% |     54.12% |     54.54% |     54.77% |     54.76% |     54.73%
    mpki                             |      11.50 |      10.47 |       9.57 |       8.81 |      74.44 |      45.91 |      32.53 |      25.20 |       8.15 |       7.59 |       7.09 |       6.64 |      20.48 |      17.31 |      14.96 |      13.12
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3722604 |    3733527 |    3750302 |    3754072 |   37682373 |    3686094 |    3734301 |    3766388 |    3774504 |    3762327 |    3753979 |    3713159 |    3779611 |    3777288 |    3780687 |    3761558
    num cache misses                 |    1690656 |    1685125 |    1697169 |    1699673 |   29384619 |    1640522 |    1670695 |    1692448 |    1720286 |    1704569 |    1699004 |    1674470 |    1707176 |    1698828 |    1701542 |    1690930
    miss rate                        |     45.42% |     45.13% |     45.25% |     45.28% |     77.98% |     44.51% |     44.74% |     44.94% |     45.58% |     45.31% |     45.26% |     45.10% |     45.17% |     44.97% |     45.01% |     44.95%
    mpki                             |       9.57 |       8.62 |       7.91 |       7.29 |      60.52 |      36.82 |      26.34 |      20.56 |       6.82 |       6.29 |       5.86 |       5.45 |      16.87 |      14.15 |      12.25 |      10.72
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   77791913 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |        437 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      71.70 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      63.29 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |      10.44 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       2.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     32.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |    1333420 |    1483793 |    1650921 |    1526065 |   28135866 |    1640460 |    1598924 |    1476774 |    1437914 |    1618722 |    1686237 |    1672467 |    1395459 |    1539447 |    1585432 |    1459866
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     357155 |     201252 |      46142 |     173477 |     196565 |          6 |      71729 |     215620 |     282263 |      85767 |      12688 |       1867 |     311649 |     159339 |     116059 |     231012
