                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   73344132 |   73104785 |   72867872 |   72899362 |   72868535 |   72894801 |   72760497 |   72108739
  Cycles                             |   75137260 |   75137260 |   75137260 |   75137260 |   75137260 |   75137260 |   75137260 |   75137260
  IPC                                |       0.98 |       0.97 |       0.97 |       0.97 |       0.97 |       0.97 |       0.97 |       0.96
  Time (ns)                          |   25909400 |   25909400 |   25909400 |   25909400 |   25909400 |   25909400 |   25909400 |   25909400
  Idle time (ns)                     |        270 |     276039 |     279442 |     281450 |     283428 |     285429 |     287408 |     289409
  Idle time (%)                      |       0.0% |       1.1% |       1.1% |       1.1% |       1.1% |       1.1% |       1.1% |       1.1%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5889271 |    5925349 |    5859171 |    5863341 |    5851857 |    5864767 |    5833278 |    5651397
  num incorrect                      |      16742 |       6822 |       7055 |       7315 |       7842 |       7744 |       8067 |       8430
  misprediction rate                 |      0.28% |      0.12% |      0.12% |      0.12% |      0.13% |      0.13% |      0.14% |      0.15%
  mpki                               |       0.23 |       0.09 |       0.10 |       0.10 |       0.11 |       0.11 |       0.11 |       0.12
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10345105 |   10260148 |   10273564 |   10300004 |   10330315 |   10331299 |   10338217 |   10378050
    num misses                       |        132 |         21 |         21 |         23 |         23 |         23 |         23 |         23
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   27162550 |   26852476 |   26812128 |   26830377 |   26842201 |   26820911 |   26781985 |   26715920
    num misses                       |    1291316 |    1283604 |    1285890 |    1284788 |    1283217 |    1284097 |    1286210 |    1282833
    miss rate                        |      4.75% |      4.78% |      4.80% |      4.79% |      4.78% |      4.79% |      4.80% |      4.80%
    mpki                             |      17.61 |      17.56 |      17.65 |      17.62 |      17.61 |      17.62 |      17.68 |      17.79
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |    1291448 |    1283625 |    1285911 |    1284811 |    1283240 |    1284120 |    1286233 |    1282856
    num misses                       |     525704 |     521923 |     523610 |     528520 |     523246 |     525480 |     526771 |     519669
    miss rate                        |     40.71% |     40.66% |     40.72% |     41.14% |     40.78% |     40.92% |     40.95% |     40.51%
    mpki                             |       7.17 |       7.14 |       7.19 |       7.25 |       7.18 |       7.21 |       7.24 |       7.21
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10345105 |   10260148 |   10273564 |   10300004 |   10330315 |   10331299 |   10338217 |   10378050
    num cache misses                 |       3690 |        628 |        690 |        683 |        717 |        664 |        622 |        695
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.05 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   27162550 |   26852476 |   26812128 |   26830377 |   26842201 |   26820911 |   26781985 |   26715920
    num cache misses                 |     787886 |     780023 |     767286 |     779443 |     777623 |     773975 |     775010 |     769378
    miss rate                        |      2.90% |      2.90% |      2.86% |      2.91% |      2.90% |      2.89% |      2.89% |      2.88%
    mpki                             |      10.74 |      10.67 |      10.53 |      10.69 |      10.67 |      10.62 |      10.65 |      10.67
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     925753 |     902917 |     894497 |     911099 |     904198 |     898891 |     899188 |     896946
    num cache misses                 |     386720 |     370367 |     370650 |     370100 |     370495 |     370694 |     373093 |     372154
    miss rate                        |     41.77% |     41.02% |     41.44% |     40.62% |     40.97% |     41.24% |     41.49% |     41.49%
    mpki                             |       5.27 |       5.07 |       5.09 |       5.08 |       5.08 |       5.09 |       5.13 |       5.16
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     538099 |     506578 |     512430 |     515683 |     513856 |     507513 |     508070 |     511773
    num cache misses                 |     185886 |     163970 |     165054 |     181703 |     169120 |     168535 |     167579 |     180154
    miss rate                        |     34.54% |     32.37% |     32.21% |     35.24% |     32.91% |     33.21% |     32.98% |     35.20%
    mpki                             |       2.53 |       2.24 |       2.27 |       2.49 |       2.32 |       2.31 |       2.30 |       2.50
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      73116 |          0 |          0 |          0 |      73031 |          0 |          0 |          0
  average dram access latency (ns)   |    6779.90 |        inf |        inf |        inf |    6788.31 |        inf |        inf |        inf
  average dram queueing delay        |    6718.65 |       0.00 |       0.00 |       0.00 |    6727.06 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6588 |         37 |         53 |         46 |        124 |        126 |        127 |         44
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     146434 |     136722 |     137440 |     144654 |     138657 |     139675 |     138818 |     142107
