                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   95975531 |   99409737 |   99841943 |   99498508 |   99601948 |   99443179 |  100164218 |  100361460
  Cycles                             |   38316400 |   38316400 |   38316400 |   38316400 |   38316400 |   38316400 |   38316400 |   38316400
  IPC                                |       2.50 |       2.59 |       2.61 |       2.60 |       2.60 |       2.60 |       2.61 |       2.62
  Time (ns)                          |    9579100 |    9579100 |    9579100 |    9579100 |    9579100 |    9579100 |    9579100 |    9579100
  Idle time (ns)                     |       1346 |     234912 |     235284 |     235410 |     235526 |     235619 |     240836 |     235811
  Idle time (%)                      |       0.0% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5% |       2.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    5215071 |    6515310 |    6659377 |    6545113 |    6579668 |    6526925 |    6767037 |    6833014
  num incorrect                      |      46194 |      38214 |      38214 |      38204 |      38204 |      38143 |      38205 |      38144
  misprediction rate                 |      0.88% |      0.58% |      0.57% |      0.58% |      0.58% |      0.58% |      0.56% |      0.56%
  mpki                               |       0.48 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38 |       0.38
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8913466 |    8798207 |    8798211 |    8798047 |    8797966 |    8797881 |    8798014 |    8797889
    num misses                       |        248 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   31181081 |   31516486 |   31588526 |   31530984 |   31548086 |   31521437 |   31641832 |   31674478
    num misses                       |      29181 |      26806 |      27559 |      27564 |      26901 |      27682 |      27100 |      28099
    miss rate                        |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       0.30 |       0.27 |       0.28 |       0.28 |       0.27 |       0.28 |       0.27 |       0.28
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29429 |      26831 |      27584 |      27589 |      26926 |      27707 |      27125 |      28124
    num misses                       |       5887 |       4960 |       5055 |       5007 |       4921 |       5003 |       4987 |       5022
    miss rate                        |     20.00% |     18.49% |     18.33% |     18.15% |     18.28% |     18.06% |     18.39% |     17.86%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8913466 |    8798207 |    8798211 |    8798047 |    8797966 |    8797881 |    8798014 |    8797889
    num cache misses                 |      13257 |       2771 |       2737 |       2749 |       2799 |       2951 |       2732 |       2689
    miss rate                        |      0.15% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.14 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   31181081 |   31516486 |   31588526 |   31530984 |   31548086 |   31521437 |   31641832 |   31674478
    num cache misses                 |    3495409 |    3480246 |    3480190 |    3480265 |    3480247 |    3480121 |    3480182 |    3480075
    miss rate                        |     11.21% |     11.04% |     11.02% |     11.04% |     11.03% |     11.04% |     11.00% |     10.99%
    mpki                             |      36.42 |      35.01 |      34.86 |      34.98 |      34.94 |      35.00 |      34.74 |      34.68
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3559001 |    3530992 |    3530687 |    3530461 |    3531510 |    3531399 |    3531150 |    3530408
    num cache misses                 |     417222 |     394943 |     394845 |     394242 |     394835 |     394740 |     394052 |     395266
    miss rate                        |     11.72% |     11.19% |     11.18% |     11.17% |     11.18% |     11.18% |     11.16% |     11.20%
    mpki                             |       4.35 |       3.97 |       3.95 |       3.96 |       3.96 |       3.97 |       3.93 |       3.94
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     530723 |     504021 |     504044 |     503195 |     506929 |     506341 |     504391 |     505040
    num cache misses                 |     240089 |     219869 |     220354 |     221656 |     222044 |     221573 |     222118 |     222585
    miss rate                        |     45.24% |     43.62% |     43.72% |     44.05% |     43.80% |     43.76% |     44.04% |     44.07%
    mpki                             |       2.50 |       2.21 |       2.21 |       2.23 |       2.23 |       2.23 |       2.22 |       2.22
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    1214363 |          0 |          0 |          0 |    1212746 |          0 |          0 |          0
  average dram access latency (ns)   |    1786.86 |        inf |        inf |        inf |    1809.70 |        inf |        inf |        inf
  average dram queueing delay        |    1725.61 |       0.00 |       0.00 |       0.00 |    1748.45 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     15.00% |      0.00% |      0.00% |      0.00% |     15.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |     114861 |     103130 |     103938 |     102594 |     100488 |     101555 |      97290 |      97011
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      41835 |      42290 |      42138 |      43900 |      49304 |      48546 |      50193 |      51220
