                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   27844725 |   28802471 |   28975610 |   29040930 |   26126493 |   26420774 |   30433556 |   33295527 |   31719786 |   32289163 |   41753433 |   41917326 |   41433088 |   41409716 |   41390224 |   41390358
  Cycles                             |   61158800 |   61158800 |   61158800 |   61158800 |   15289700 |   15289700 |   15289700 |   15289700 |   61158800 |   61158800 |   61158800 |   61158800 |   15289700 |   15289700 |   15289700 |   15289700
  IPC                                |       0.46 |       0.47 |       0.47 |       0.47 |       1.71 |       1.73 |       1.99 |       2.18 |       0.52 |       0.53 |       0.68 |       0.69 |       2.71 |       2.71 |       2.71 |       2.71
  Time (ns)                          |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700 |   15289700
  Idle time (ns)                     |        346 |     500015 |     503639 |     506953 |     510083 |     513213 |     516343 |     519473 |     522603 |     525821 |     529017 |     532147 |     535277 |     538407 |     541537 |     544667
  Idle time (%)                      |       0.0% |       3.3% |       3.3% |       3.3% |       3.3% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.5% |       3.5% |       3.5% |       3.5% |       3.5% |       3.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1545099 |    2501077 |    2559278 |    2580902 |    1608914 |    1707431 |    3435007 |    4388830 |    3863859 |    4053305 |   13557430 |   13612061 |   13773803 |   13766010 |   13759517 |   13759558
  num incorrect                      |      18407 |       9090 |       8895 |       9026 |       8599 |       8677 |       7809 |       7780 |       7604 |       7723 |       2390 |       2389 |       2372 |       2374 |       2370 |       2372
  misprediction rate                 |      1.18% |      0.36% |      0.35% |      0.35% |      0.53% |      0.51% |      0.23% |      0.18% |      0.20% |      0.19% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.66 |       0.32 |       0.31 |       0.31 |       0.33 |       0.33 |       0.26 |       0.23 |       0.24 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
