                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21708899 |    3974608 |    4039431 |    4289459 |    4019708 |    4081407 |    3447310 |    3614860
  Cycles                             |   16700400 |   16700400 |   16700400 |   16700400 |   16700400 |   16700400 |   16700400 |   16700400
  IPC                                |       1.30 |       0.24 |       0.24 |       0.26 |       0.24 |       0.24 |       0.21 |       0.22
  Time (ns)                          |    4175100 |    4175100 |    4175100 |    4175100 |    4175100 |    4175100 |    4175100 |    4175100
  Idle time (ns)                     |       1694 |    3444870 |    3445221 |    3445385 |    3445044 |    3445360 |    3445396 |    3445517
  Idle time (%)                      |       0.0% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5% |      82.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2472728 |    1162441 |    1197698 |    1300262 |    1185760 |    1216572 |     946949 |    1016912
  num incorrect                      |     162972 |      15015 |      14223 |      10967 |      14453 |      13410 |      21684 |      19847
  misprediction rate                 |      6.18% |      1.28% |      1.17% |      0.84% |      1.20% |      1.09% |      2.24% |      1.91%
  mpki                               |       7.51 |       3.78 |       3.52 |       2.56 |       3.60 |       3.29 |       6.29 |       5.49
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2521862 |     103609 |      91816 |      77749 |      95371 |      85573 |     135291 |     120803
    num misses                       |        175 |         46 |         29 |         29 |         48 |         46 |         48 |         48
    miss rate                        |      0.01% |      0.04% |      0.03% |      0.04% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5104177 |     874919 |     879669 |     905793 |     879598 |     884216 |     822725 |     840030
    num misses                       |       4034 |        988 |       1034 |       1030 |        998 |       1000 |       1013 |        962
    miss rate                        |      0.08% |      0.11% |      0.12% |      0.11% |      0.11% |      0.11% |      0.12% |      0.11%
    mpki                             |       0.19 |       0.25 |       0.26 |       0.24 |       0.25 |       0.25 |       0.29 |       0.27
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       4209 |       1034 |       1063 |       1059 |       1046 |       1046 |       1061 |       1010
    num misses                       |        757 |        246 |        215 |        214 |        235 |        245 |        226 |        228
    miss rate                        |     17.99% |     23.79% |     20.23% |     20.21% |     22.47% |     23.42% |     21.30% |     22.57%
    mpki                             |       0.03 |       0.06 |       0.05 |       0.05 |       0.06 |       0.06 |       0.07 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2521862 |     103609 |      91816 |      77749 |      95371 |      85573 |     135291 |     120803
    num cache misses                 |       2776 |        358 |        178 |        177 |        365 |        360 |        386 |        385
    miss rate                        |      0.11% |      0.35% |      0.19% |      0.23% |      0.38% |      0.42% |      0.29% |      0.32%
    mpki                             |       0.13 |       0.09 |       0.04 |       0.04 |       0.09 |       0.09 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5104177 |     874919 |     879669 |     905793 |     879598 |     884216 |     822725 |     840030
    num cache misses                 |      53031 |      26307 |      26178 |      25957 |      26348 |      26335 |      27537 |      26703
    miss rate                        |      1.04% |      3.01% |      2.98% |      2.87% |      3.00% |      2.98% |      3.35% |      3.18%
    mpki                             |       2.44 |       6.62 |       6.48 |       6.05 |       6.55 |       6.45 |       7.99 |       7.39
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58122 |      26901 |      26586 |      26343 |      27503 |      27447 |      28707 |      27951
    num cache misses                 |      42803 |      24143 |      23870 |      23741 |      24222 |      24222 |      24551 |      24432
    miss rate                        |     73.64% |     89.75% |     89.78% |     90.12% |     88.07% |     88.25% |     85.52% |     87.41%
    mpki                             |       1.97 |       6.07 |       5.91 |       5.53 |       6.03 |       5.93 |       7.12 |       6.76
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45461 |      24397 |      24117 |      23967 |      25027 |      24977 |      25440 |      25296
    num cache misses                 |      32510 |      13682 |      13359 |      13409 |      14524 |      14360 |      14831 |      14659
    miss rate                        |     71.51% |     56.08% |     55.39% |     55.95% |     58.03% |     57.49% |     58.30% |     57.95%
    mpki                             |       1.50 |       3.44 |       3.31 |       3.13 |       3.61 |       3.52 |       4.30 |       4.06
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      14111 |          0 |          0 |          0 |      14010 |          0 |          0 |          0
  average dram access latency (ns)   |      61.54 |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf
  average dram queueing delay        |       0.29 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10375 |        286 |        229 |        282 |        247 |        224 |        291 |        246
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3968 |       3743 |       3801 |       3840 |       4717 |       4617 |       4688 |       4608
