                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5639329 |    6334651 |    6277822 |    6220777 |    5224577 |    5240537 |    6184002 |    5147472
  Cycles                             |    7236240 |    9538680 |    9538680 |    9538680 |    7236240 |    7236240 |    9538680 |    7236240
  IPC                                |       0.78 |       0.66 |       0.66 |       0.65 |       0.72 |       0.72 |       0.65 |       0.71
  Time (ns)                          |    3289200 |    3289200 |    3289200 |    3289200 |    3289200 |    3289200 |    3289200 |    3289200
  Idle time (ns)                     |        211 |     348454 |     351632 |     353375 |     355082 |     356813 |     358521 |     360252
  Idle time (%)                      |       0.0% |      10.6% |      10.7% |      10.7% |      10.8% |      10.8% |      10.9% |      11.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     528115 |     804614 |     787238 |     776470 |     499990 |     500487 |     767822 |     476526
  num incorrect                      |      12052 |       1646 |       1815 |       2557 |       2380 |       2647 |       2894 |       3142
  misprediction rate                 |      2.23% |      0.20% |      0.23% |      0.33% |      0.47% |      0.53% |      0.38% |      0.66%
  mpki                               |       2.14 |       0.26 |       0.29 |       0.41 |       0.46 |       0.51 |       0.47 |       0.61
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     448085 |     375577 |     365251 |     355126 |     343160 |     333049 |     323709 |     303603
    num misses                       |        131 |         23 |         23 |         21 |         21 |         23 |         24 |         23
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.02 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2156683 |    2071789 |    2075036 |    2048514 |    1882202 |    1897146 |    2036822 |    1884352
    num misses                       |       8126 |       6649 |       7067 |       6468 |       6292 |       6676 |       6253 |       6307
    miss rate                        |      0.38% |      0.32% |      0.34% |      0.32% |      0.33% |      0.35% |      0.31% |      0.33%
    mpki                             |       1.44 |       1.05 |       1.13 |       1.04 |       1.20 |       1.27 |       1.01 |       1.23
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       8257 |       6672 |       7090 |       6489 |       6313 |       6699 |       6277 |       6330
    num misses                       |        544 |        279 |        236 |        287 |        213 |        292 |        242 |        288
    miss rate                        |      6.59% |      4.18% |      3.33% |      4.42% |      3.37% |      4.36% |      3.86% |      4.55%
    mpki                             |       0.10 |       0.04 |       0.04 |       0.05 |       0.04 |       0.06 |       0.04 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     448085 |     375577 |     365251 |     355126 |     343160 |     333049 |     323709 |     303603
    num cache misses                 |       1897 |        136 |        136 |        131 |        133 |        136 |        140 |        141
    miss rate                        |      0.42% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.04% |      0.05%
    mpki                             |       0.34 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.02 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2156683 |    2071789 |    2075036 |    2048514 |    1882202 |    1897146 |    2036822 |    1884352
    num cache misses                 |      76810 |      61853 |      62961 |      62415 |      64224 |      63274 |      60776 |      64323
    miss rate                        |      3.56% |      2.99% |      3.03% |      3.05% |      3.41% |      3.34% |      2.98% |      3.41%
    mpki                             |      13.62 |       9.76 |      10.03 |      10.03 |      12.29 |      12.07 |       9.83 |      12.50
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      96586 |      73708 |      77634 |      76752 |      79319 |      79833 |      76416 |      82026
    num cache misses                 |      52704 |      43507 |      44826 |      46034 |      45086 |      43918 |      45548 |      45008
    miss rate                        |     54.57% |     59.03% |     57.74% |     59.98% |     56.84% |     55.01% |     59.61% |     54.87%
    mpki                             |       9.35 |       6.87 |       7.14 |       7.40 |       8.63 |       8.38 |       7.37 |       8.74
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      73894 |      57428 |      61376 |      61847 |      61818 |      61454 |      62148 |      63937
    num cache misses                 |      10992 |       1123 |       1107 |       1110 |       1105 |       1110 |       1112 |       1129
    miss rate                        |     14.88% |      1.96% |      1.80% |      1.79% |      1.79% |      1.81% |      1.79% |      1.77%
    mpki                             |       1.95 |       0.18 |       0.18 |       0.18 |       0.21 |       0.21 |       0.18 |       0.22
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18783 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     491.29 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     430.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6567 |         32 |         32 |         28 |         30 |         31 |         34 |         35
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
