                                     | Core 0      | Core 1     
  Instructions                       |  9227306441 |  9232788146
  Cycles                             |  3182320400 |  3182320400
  IPC                                |        2.90 |        2.90
  Time (ns)                          |  3182320400 |  3182320400
  Idle time (ns)                     |         182 |      556929
  Idle time (%)                      |        0.0% |        0.0%
Branch predictor stats               |             |            
  num correct                        |    43485674 |    45668380
  num incorrect                      |      150624 |      137324
  misprediction rate                 |       0.35% |       0.30%
  mpki                               |        0.02 |        0.01
TLB Summary                          |             |            
  I-TLB                              |             |            
    num accesses                     |   867706926 |   867446360
    num misses                       |         335 |          38
    miss rate                        |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00
  D-TLB                              |             |            
    num accesses                     |  4242667774 |  4243015428
    num misses                       |     5299476 |     5211137
    miss rate                        |       0.12% |       0.12%
    mpki                             |        0.57 |        0.56
  L2 TLB                             |             |            
    num accesses                     |     5299811 |     5211175
    num misses                       |      131508 |      136464
    miss rate                        |       2.48% |       2.62%
    mpki                             |        0.01 |        0.01
Cache Summary                        |             |            
  Cache L1-I                         |             |            
    num cache accesses               |   867706926 |   867446360
    num cache misses                 |      945708 |      832402
    miss rate                        |       0.11% |       0.10%
    mpki                             |        0.10 |        0.09
  Cache L1-D                         |             |            
    num cache accesses               |  4242667774 |  4243015428
    num cache misses                 |   144111795 |   143179647
    miss rate                        |       3.40% |       3.37%
    mpki                             |       15.62 |       15.51
  Cache L2                           |             |            
    num cache accesses               |   145061866 |   144012275
    num cache misses                 |    22124115 |    21844300
    miss rate                        |      15.25% |      15.17%
    mpki                             |        2.40 |        2.37
  Cache L3                           |             |            
    num cache accesses               |    22128493 |    21844526
    num cache misses                 |       30820 |       19737
    miss rate                        |       0.14% |       0.09%
    mpki                             |        0.00 |        0.00
DRAM summary                         |             |            
  num dram accesses                  |       50538 |           0
  average dram access latency (ns)   |       61.60 |         inf
  average dram queueing delay        |        0.34 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00%
Coherency Traffic                    |             |            
  num loads from dram                |       11084 |        4401
  num loads from dram cache          |           0 |           0
  num loads from remote cache        |           0 |           0
