                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21681757 |    3970839 |    4000840 |    4225154 |    4002503 |    4065005 |    3504036 |    3617295
  Cycles                             |   15808500 |   15808500 |   15808500 |   15808500 |   15808500 |   15808500 |   15808500 |   15808500
  IPC                                |       1.37 |       0.25 |       0.25 |       0.27 |       0.25 |       0.26 |       0.22 |       0.23
  Time (ns)                          |    5269500 |    5269500 |    5269500 |    5269500 |    5269500 |    5269500 |    5269500 |    5269500
  Idle time (ns)                     |       1615 |    4340111 |    4340274 |    4340677 |    4340934 |    4340977 |    4341147 |    4341085
  Idle time (%)                      |       0.0% |      82.4% |      82.4% |      82.4% |      82.4% |      82.4% |      82.4% |      82.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2462671 |    1162128 |    1185539 |    1278879 |    1178967 |    1210807 |     965262 |    1017453
  num incorrect                      |     162766 |      15038 |      14184 |      11010 |      14351 |      13308 |      21337 |      19786
  misprediction rate                 |      6.20% |      1.28% |      1.18% |      0.85% |      1.20% |      1.09% |      2.16% |      1.91%
  mpki                               |       7.51 |       3.79 |       3.55 |       2.61 |       3.59 |       3.27 |       6.09 |       5.47
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2523988 |     101252 |      90567 |      77817 |      98423 |      87875 |     138901 |     121486
    num misses                       |        189 |         46 |         30 |         29 |         46 |         46 |         48 |         48
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.05% |      0.05% |      0.03% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5099968 |     874558 |     873392 |     895100 |     876268 |     880891 |     831724 |     840303
    num misses                       |       3260 |       1042 |       1067 |       1016 |       1135 |       1102 |       1102 |       1032
    miss rate                        |      0.06% |      0.12% |      0.12% |      0.11% |      0.13% |      0.13% |      0.13% |      0.12%
    mpki                             |       0.15 |       0.26 |       0.27 |       0.24 |       0.28 |       0.27 |       0.31 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       3449 |       1088 |       1097 |       1045 |       1181 |       1148 |       1150 |       1080
    num misses                       |        703 |        214 |        194 |        212 |        214 |        212 |        214 |        203
    miss rate                        |     20.38% |     19.67% |     17.68% |     20.29% |     18.12% |     18.47% |     18.61% |     18.80%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2523988 |     101252 |      90567 |      77817 |      98423 |      87875 |     138901 |     121486
    num cache misses                 |       3199 |        361 |        184 |        179 |        361 |        365 |        401 |        391
    miss rate                        |      0.13% |      0.36% |      0.20% |      0.23% |      0.37% |      0.42% |      0.29% |      0.32%
    mpki                             |       0.15 |       0.09 |       0.05 |       0.04 |       0.09 |       0.09 |       0.11 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5099968 |     874558 |     873392 |     895100 |     876268 |     880891 |     831724 |     840303
    num cache misses                 |      53209 |      26280 |      26163 |      25956 |      26355 |      26314 |      27579 |      26643
    miss rate                        |      1.04% |      3.00% |      3.00% |      2.90% |      3.01% |      2.99% |      3.32% |      3.17%
    mpki                             |       2.45 |       6.62 |       6.54 |       6.14 |       6.58 |       6.47 |       7.87 |       7.37
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      58848 |      26875 |      26568 |      26341 |      27516 |      27436 |      28779 |      27898
    num cache misses                 |      45035 |      24116 |      23878 |      23723 |      24229 |      24215 |      24597 |      24347
    miss rate                        |     76.53% |     89.73% |     89.88% |     90.06% |     88.05% |     88.26% |     85.47% |     87.27%
    mpki                             |       2.08 |       6.07 |       5.97 |       5.61 |       6.05 |       5.96 |       7.02 |       6.73
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      47827 |      24366 |      24120 |      23948 |      25045 |      24975 |      25506 |      25216
    num cache misses                 |      32622 |      13581 |      13403 |      13553 |      14582 |      14416 |      14948 |      14525
    miss rate                        |     68.21% |     55.74% |     55.57% |     56.59% |     58.22% |     57.72% |     58.61% |     57.60%
    mpki                             |       1.50 |       3.42 |       3.35 |       3.21 |       3.64 |       3.55 |       4.27 |       4.02
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      14067 |          0 |          0 |          0 |      13986 |          0 |          0 |          0
  average dram access latency (ns)   |      61.37 |        inf |        inf |        inf |      61.37 |        inf |        inf |        inf
  average dram queueing delay        |       0.12 |       0.00 |       0.00 |       0.00 |       0.12 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10549 |        309 |        259 |        302 |        253 |        246 |        296 |        221
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       3931 |       3799 |       3839 |       3736 |       4690 |       4523 |       4769 |       4672
