                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   43170211 |    5146179 |    4718429 |    4961894 |    4111313 |    3964091 |    4045130 |    5052233 |    5145800 |    4662774 |    4644533 |    5188351
  Cycles                             |  117126400 |  117126400 |  117126400 |  117126400 |   29281600 |   29281600 |  117126400 |  117126400 |  117126400 |  117126400 |   29281600 |   29281600
  IPC                                |       0.37 |       0.04 |       0.04 |       0.04 |       0.14 |       0.14 |       0.03 |       0.04 |       0.04 |       0.04 |       0.16 |       0.18
  Time (ns)                          |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600 |   29281600
  Idle time (ns)                     |       1818 |   26505965 |   26438403 |   26438948 |   26408444 |   26408848 |   26440096 |   26439436 |   26439642 |   26440188 |   26410234 |   26409907
  Idle time (%)                      |       0.0% |      90.5% |      90.3% |      90.3% |      90.2% |      90.2% |      90.3% |      90.3% |      90.3% |      90.3% |      90.2% |      90.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4520295 |    1565633 |    1374747 |    1477083 |    1125767 |    1068873 |    1087192 |    1509623 |    1546646 |    1349340 |    1343844 |    1575489
  num incorrect                      |     334552 |      11686 |      20014 |      16605 |      27496 |      29420 |      30024 |      16090 |      14804 |      21159 |      20460 |      12788
  misprediction rate                 |      6.89% |      0.74% |      1.43% |      1.11% |      2.38% |      2.68% |      2.69% |      1.05% |      0.95% |      1.54% |      1.50% |      0.81%
  mpki                               |       7.75 |       2.27 |       4.24 |       3.35 |       6.69 |       7.42 |       7.42 |       3.18 |       2.88 |       4.54 |       4.41 |       2.46
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6912401 |     116908 |     165504 |     142512 |     213749 |     212116 |     230401 |     142341 |     137618 |     174290 |     176646 |     123319
    num misses                       |        176 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28
    miss rate                        |      0.00% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.02%
    mpki                             |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9882366 |    1094398 |    1063763 |    1085972 |     996287 |     978187 |     997125 |    1097347 |    1108606 |    1060134 |    1053358 |    1104316
