                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  250017204 |  252003969 |  250500700 |  250472813 |  248256247 |  251909059 |  251904350 |  248949203
  Cycles                             |  253497120 |  253497120 |  253497120 |  253497120 |  253497120 |  253497120 |  253497120 |  253497120
  IPC                                |       0.99 |       0.99 |       0.99 |       0.99 |       0.98 |       0.99 |       0.99 |       0.98
  Time (ns)                          |   87412800 |   87412800 |   87412800 |   87412800 |   87412800 |   87412800 |   87412800 |   87412800
  Idle time (ns)                     |     184694 |     497257 |     466341 |     467913 |     361027 |     538476 |     443516 |     429501
  Idle time (%)                      |       0.2% |       0.6% |       0.5% |       0.5% |       0.4% |       0.6% |       0.5% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15854501 |   17090437 |   16691855 |   16686025 |   16059915 |   17106196 |   17105773 |   16261059
  num incorrect                      |      42061 |      25256 |      24628 |      24615 |      24252 |      24214 |      24252 |      24291
  misprediction rate                 |      0.26% |      0.15% |      0.15% |      0.15% |      0.15% |      0.14% |      0.14% |      0.15%
  mpki                               |       0.17 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25598126 |   25208943 |   25197954 |   25198497 |   25196116 |   25194327 |   25194187 |   25194514
    num misses                       |        303 |         29 |         29 |         28 |         29 |         29 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  132859517 |  132017342 |  131733640 |  131725465 |  131397039 |  131915544 |  131912518 |  131491273
    num misses                       |      75861 |      72996 |      74446 |      72800 |      72635 |      72655 |      72725 |      74241
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.30 |       0.29 |       0.30 |       0.29 |       0.29 |       0.29 |       0.29 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76164 |      73025 |      74475 |      72828 |      72664 |      72684 |      72755 |      74271
    num misses                       |      49833 |      48126 |      48129 |      47929 |      48162 |      47860 |      47915 |      47795
    miss rate                        |     65.43% |     65.90% |     64.62% |     65.81% |     66.28% |     65.85% |     65.86% |     64.35%
    mpki                             |       0.20 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25598126 |   25208943 |   25197954 |   25198497 |   25196116 |   25194327 |   25194187 |   25194514
    num cache misses                 |      15859 |       6625 |       6618 |       6576 |       6567 |       6635 |       6424 |       6635
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.06 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  132859517 |  132017342 |  131733640 |  131725465 |  131397039 |  131915544 |  131912518 |  131491273
    num cache misses                 |    4115658 |    4063766 |    4045328 |    4044857 |    4044908 |    4044526 |    4044306 |    4043359
    miss rate                        |      3.10% |      3.08% |      3.07% |      3.07% |      3.08% |      3.07% |      3.07% |      3.08%
    mpki                             |      16.46 |      16.13 |      16.15 |      16.15 |      16.29 |      16.06 |      16.05 |      16.24
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4515155 |    4432192 |    4410161 |    4409917 |    4413542 |    4409473 |    4409072 |    4407884
    num cache misses                 |    2644723 |    2610588 |    2594958 |    2596106 |    2595634 |    2595049 |    2595129 |    2587807
    miss rate                        |     58.57% |     58.90% |     58.84% |     58.87% |     58.81% |     58.85% |     58.86% |     58.71%
    mpki                             |      10.58 |      10.36 |      10.36 |      10.36 |      10.46 |      10.30 |      10.30 |      10.39
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3030342 |    2973154 |    2953757 |    2955174 |    2958406 |    2953944 |    2954061 |    2945817
    num cache misses                 |    2080167 |    2022805 |    2009882 |    2037713 |    2096021 |    2003396 |    1999520 |    2015726
    miss rate                        |     68.64% |     68.04% |     68.04% |     68.95% |     70.85% |     67.82% |     67.69% |     68.43%
    mpki                             |       8.32 |       8.03 |       8.02 |       8.14 |       8.44 |       7.95 |       7.94 |       8.10
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11778410 |          0 |          0 |          0 |   11778429 |          0 |          0 |          0
  average dram access latency (ns)   |    2973.76 |        inf |        inf |        inf |    2991.96 |        inf |        inf |        inf
  average dram queueing delay        |    2912.51 |       0.00 |       0.00 |       0.00 |    2930.70 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     16.00% |      0.00% |      0.00% |      0.00% |     16.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1452994 |    1454999 |    1451191 |    1451981 |    1450008 |    1453942 |    1449606 |    1451595
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      35905 |       7193 |       6779 |      28492 |      77513 |       4545 |       4313 |      15884
