                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   24199389 |    6341940 |    6475314 |    6485445 |    6175413 |    6430702 |    6436416 |    6248298 |    7032079 |    6932904 |    6221502 |    7070026
  Cycles                             |   62742800 |   62742800 |   62742800 |   62742800 |   15685700 |   15685700 |   15685700 |   15685700 |   62742800 |   62742800 |   62742800 |   62742800
  IPC                                |       0.39 |       0.10 |       0.10 |       0.10 |       0.39 |       0.41 |       0.41 |       0.40 |       0.11 |       0.11 |       0.10 |       0.11
  Time (ns)                          |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700 |   15685700
  Idle time (ns)                     |       2466 |   12745045 |   12807760 |   12792616 |   12685915 |   12718516 |   12713634 |   12686457 |   12746743 |   12747076 |   12748415 |   12747636
  Idle time (%)                      |       0.0% |      81.3% |      81.7% |      81.6% |      80.9% |      81.1% |      81.1% |      80.9% |      81.3% |      81.3% |      81.3% |      81.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2825827 |    1964884 |    2050561 |    2050224 |    1906722 |    2036626 |    2037493 |    1943432 |    2198448 |    2152381 |    1829932 |    2213555
  num incorrect                      |     168245 |      11582 |       6911 |       7180 |      11791 |       6802 |       6852 |      10857 |      11246 |      12732 |      22665 |      10958
  misprediction rate                 |      5.62% |      0.59% |      0.34% |      0.35% |      0.61% |      0.33% |      0.34% |      0.56% |      0.51% |      0.59% |      1.22% |      0.49%
  mpki                               |       6.95 |       1.83 |       1.07 |       1.11 |       1.91 |       1.06 |       1.06 |       1.74 |       1.60 |       1.84 |       3.64 |       1.55
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3150968 |      63703 |      45269 |      47571 |      67150 |      44676 |      45138 |      61781 |      65196 |      71118 |     108107 |      61546
    num misses                       |        183 |         24 |         24 |         26 |         24 |         24 |         24 |         24 |         24 |         24 |         24 |         24
    miss rate                        |      0.01% |      0.04% |      0.05% |      0.05% |      0.04% |      0.05% |      0.05% |      0.04% |      0.04% |      0.03% |      0.02% |      0.04%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
