26,1764969,638098,11882321,4520272
25,49831737,26286876,222108712,110313211
24,54361387,29045810,242255562,125310986
23,50872259,27101456,227166172,115569787
22,50250980,26854172,223617698,116160807
21,62403694,31506446,267813182,139563221
20,63203179,31533006,268856476,140397899
19,80059702,42101485,354188182,180946682
18,85768572,43977460,372323731,191498947
17,7397227,2541729,54667614,17557597
16,6920390,2380440,51138783,16444840
15,6957421,2389425,51421153,16505170
13,6572963,2260086,48573761,15612244
14,9411481,3230501,69563266,22315272
12,10116722,3465722,74788725,23938604
1,41991530,14714777,189225830,59035238
11,1392270,870004,23923201,11499478
10,10851187,3725545,80201596,25734457
9,10245118,3514475,75728453,24276437
8,1572411,563159,7139377,2303548
7,42292313,14832491,190638023,59532238
6,1736,1252,9983,7520
5,42187817,14758640,190082858,59216391
4,2379,1489,15866,10920
3,41971623,14717573,189156233,59050347
2,41970526,14718724,189173076,59067309
0,2147743,606713,12560061,3556130
