75421948,61363316,54155060,38888940,48994648,51977204,40327656,43642568,36098328,40973368,36345496,39263124,27217336,0
67265719,53958304,27024196,30087496,13335168,29400152,33994892,32685972,21635372,35679400,28316224,16724060,0,27217336
88937971,70470124,38372996,38467484,20419880,40904392,40210392,42514088,29865992,43927268,36093984,0,16724060,39263124
61560706,48461376,49150308,29725880,46498784,48803800,37189332,40501236,35779816,35041620,0,36093984,28316224,36345496
80035679,66584460,60440024,41940848,63977032,66903036,51009832,48539752,40530272,0,35041620,43927268,35679400,40973368
73397378,57909280,38254376,37584444,36317272,44394912,41885796,40626508,0,40530272,35779816,29865992,21635372,36098328
85854690,68067716,59264760,48097844,53860780,60351548,50506508,0,40626508,48539752,40501236,42514088,32685972,43642568
84838049,71094264,55925868,48188608,58808608,66717736,0,50506508,41885796,51009832,37189332,40210392,33994892,40327656
121581392,94833720,58315984,54791492,46573208,0,66717736,60351548,44394912,66903036,48803800,40904392,29400152,51977204
128817604,105611396,37612828,50472132,0,46573208,58808608,53860780,36317272,63977032,46498784,20419880,13335168,48994648
75992076,61236912,50757672,0,50472132,54791492,48188608,48097844,37584444,41940848,29725880,38467484,30087496,38888940
116535063,92454168,0,50757672,37612828,58315984,55925868,59264760,38254376,60440024,49150308,38372996,27024196,54155060
91231012,0,92454168,61236912,105611396,94833720,71094264,68067716,57909280,66584460,48461376,70470124,53958304,61363316
0,91231012,116535063,75992076,128817604,121581392,84838049,85854690,73397378,80035679,61560706,88937971,67265719,75421948

