205723,12,1719,616,12,1020,556,15308,12,12,538,12,2442,12,555,12,12,16,1695,12,2076,1178,13721,1473,12487,1029,1358,17886,1120,1261,4339,9525,870669,9798,618237,25448,16222,164513,11637,3609,2644,1263,1153,1185,1443,12792,533293,13502,14420,18086,0
8143,0,0,1490,0,332,61,13080,0,0,108,0,2126,0,70,0,0,1,10,0,14,0,254,1309,910,72,0,631,0,0,0,84,576,138,223,699,1181,231,177,948,72,1187,0,964,2981,150,190,588,1016,0,18086
6723,0,3,1220,0,263,76,11300,0,0,142,0,1811,0,43,0,0,1,0,0,75,0,150,1498,953,25,0,258,0,0,24,81,430,136,259,648,652,169,249,575,98,2032,0,1152,412,147,129,2027,0,1016,14420
6723,0,0,1213,0,461,75,10153,0,0,48,0,1694,0,108,0,0,1,0,0,24,0,147,1566,767,24,0,365,0,0,0,99,921,141,325,652,769,213,262,767,51,812,0,2515,0,318,196,0,2027,588,13502
7672,0,1169,80,0,758,75,14952,0,0,67,0,1639,0,807,0,0,1,961,0,1587,0,118,0,786,24,0,98,0,8,3,97,3916,157,1334,513,1037,1380,81,506,1670,48,1,0,24,123,0,196,129,190,533293
5818,0,0,49,0,256,58,11312,0,0,1025,0,1127,0,61,0,0,1,0,0,27,1534,191,166,1011,691,0,753,1170,0,29,75,357,122,187,534,250,217,586,1077,24,63,693,0,142,0,123,318,147,150,12792
3875,0,1,4911,0,398,0,37130,0,0,1,0,280,0,245,0,0,1,4,0,16,22,1,1351,152,1,12,2,4,21,4,24,0,12,4,0,1997,0,142,28,33,587,12,0,0,142,24,0,412,2981,1443
3317,0,2,4447,0,392,0,32392,0,0,1,0,241,0,209,0,0,2,4,0,6,8,0,469,4,10,10,142,0,5,18,0,0,0,3,0,503,0,143,18,23,1244,0,0,0,0,0,2515,1152,964,1185
2872,0,0,12,13,224,0,30397,0,0,3630,0,200,0,257,0,0,1,15,0,0,1188,0,0,1447,406,0,1668,47,0,25,6,0,0,3,11,0,0,665,14,10,4,0,0,12,693,1,0,0,0,1153
3391,0,3,4431,0,244,16,28219,0,0,23,0,240,0,349,13,0,1,12,0,0,14,0,148,0,18,0,75,2,2,18,76,78,0,3,0,1221,24,142,29,60,0,4,1244,587,63,48,812,2032,1187,1263
107326,0,1487,0,0,4220,0,71213,13,0,55,0,489,0,4988,0,0,2,1818,0,2120,28,27,6,0,12,8,0,22,2,42,0,3858,52,1234,0,0,2541,0,61,0,60,10,23,33,24,1670,51,98,72,2644
3174,0,70,30,0,420,3370,30992,0,0,26,2,2050,0,310,0,0,1,34,0,29,19,2320,26,504,22,75,607,35,722,3006,1275,2871,1798,703,4670,692,668,597,0,61,29,14,18,28,1077,506,767,575,948,3609
5270,0,0,44,0,270,42,9454,0,0,926,0,1238,0,29,0,0,1,0,0,0,695,164,18,515,1692,0,571,1364,0,27,73,431,98,222,486,135,121,0,597,0,142,665,143,142,586,81,262,249,177,11637
10387,0,1172,116,0,1454,103,18579,0,0,98,0,2410,0,845,0,0,1,1940,0,2133,24,189,1,987,0,4,131,0,0,1,116,4059,156,1637,643,1488,0,121,668,2541,24,0,0,0,217,1380,213,169,231,164513
6713,0,0,1192,0,345,73,10194,0,0,74,0,1616,0,96,0,0,1,0,0,72,0,216,672,1152,75,0,203,0,0,0,56,1809,120,1390,530,0,1488,135,692,0,1221,0,503,1997,250,1037,769,652,1181,16222
10891,0,0,125,0,424,1961,17695,0,0,104,0,2673,0,90,0,0,1,0,0,27,0,3890,27,1433,0,2396,1132,0,1855,1925,1230,3115,1481,1357,0,530,643,486,4670,0,0,11,0,0,534,513,652,648,699,25448
17376,0,2915,111,0,1533,100,19671,0,0,70,0,2243,0,995,0,0,1,1923,0,2718,3,193,29,1252,55,7,333,3,3,5,90,6567,150,0,1357,1390,1637,222,703,1234,3,3,3,4,187,1334,325,259,223,618237
4914,0,0,96,0,273,675,9393,0,0,60,0,1643,0,59,0,0,1,0,0,0,1,543,0,545,25,1258,167,0,1743,229,358,344,0,150,1481,120,156,98,1798,52,0,0,0,12,122,157,141,136,138,9798
20402,0,3612,149,0,2186,100,34385,0,0,119,0,2616,0,1855,0,0,1,3647,0,2948,26,654,0,2152,78,0,607,0,6,2,8087,0,344,6567,3115,1809,4059,431,2871,3858,78,0,0,0,357,3916,921,430,576,870669
4028,0,0,27,0,195,687,7195,0,0,64,0,1290,0,66,0,0,1,0,0,0,0,772,0,411,24,462,112,0,1744,486,0,8087,358,90,1230,56,116,73,1275,0,76,6,0,24,75,97,99,81,84,9525
3487,0,8,0,0,544,4713,35244,0,13,3,2,2390,0,305,0,0,1,6,0,11,6,2796,10,0,26,1015,0,22,20,0,486,2,229,5,1925,0,1,27,3006,42,18,25,18,4,29,3,0,24,0,4339
3275,0,0,0,0,372,4024,34043,0,0,1,14,577,0,221,0,0,1,24,0,4,0,1,8,12,17,1063,0,4,0,20,1744,6,1743,3,1855,0,0,0,722,2,2,0,5,21,0,8,0,0,0,1261
3126,0,4,14,0,304,0,32901,0,0,3906,0,200,0,241,0,0,1,0,0,6,320,1,0,1021,1038,12,1855,0,4,22,0,0,0,3,0,0,0,1364,35,22,2,47,0,4,1170,0,0,0,0,1120
7656,0,0,81,0,269,63,12898,0,0,1365,0,1670,0,55,0,0,1,0,0,0,1263,171,284,1509,1042,18,0,1855,0,0,112,607,167,333,1132,203,131,571,607,0,75,1668,142,2,753,98,365,258,631,17886
3399,0,2,0,0,357,4328,39711,0,0,5,6,513,0,229,0,0,1,30,0,11,17,1208,4,0,9,0,18,12,1063,1015,462,0,1258,7,2396,0,4,0,75,8,0,0,10,12,0,0,0,0,0,1358
2951,0,2,12,0,175,0,35972,0,0,4064,0,200,0,309,0,0,1,25,0,18,611,48,8,1169,0,9,1042,1038,17,26,24,78,25,55,0,75,0,1692,22,12,18,406,10,1,691,24,24,25,72,1029
5833,0,21,84,0,241,69,10109,0,0,1022,0,1814,0,62,0,0,1,0,0,0,1653,766,147,0,1169,0,1509,1021,12,0,411,2152,545,1252,1433,1152,987,515,504,0,0,1447,4,152,1011,786,767,953,910,12487
3624,0,7,4645,0,322,12,37929,0,0,3,0,261,0,301,0,0,2,2,0,19,6,0,0,147,8,4,284,0,8,10,0,0,0,29,27,672,1,18,26,6,148,0,469,1351,166,0,1566,1498,1309,1473
6864,0,0,101,0,233,1206,11106,0,0,64,0,1762,0,56,0,0,1,0,0,0,0,0,0,766,48,1208,171,1,1,2796,772,654,543,193,3890,216,189,164,2320,27,0,0,0,1,191,118,147,150,254,13721
3342,0,10,12,0,220,0,34842,0,0,4168,16,224,0,337,0,0,1,16,0,8,0,0,6,1653,611,17,1263,320,0,6,0,26,1,3,0,0,24,695,19,28,14,1188,8,22,1534,0,0,0,0,1178
6353,0,1828,23,0,5658,6,65264,1,0,17,20,508,1,4079,0,0,4,1887,0,0,8,0,19,0,18,11,0,6,4,11,0,2948,0,2718,27,72,2133,0,29,2120,0,0,6,16,27,1587,24,75,14,2076
317,16,2,0,0,0,21,40,3,61,1,4,295,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
5990,0,1504,0,8,5122,2,68085,0,0,1,24,470,0,4112,0,16,0,0,4,1887,16,0,2,0,25,30,0,0,24,6,0,3647,0,1923,0,0,1940,0,34,1818,12,15,4,4,0,961,0,0,10,1695
316,0,3,0,0,13,2,28,74,0,1,0,18,0,124,0,0,0,0,0,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,16
323,0,0,37,0,0,2,39,4,0,2,71,3,20,1,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
314,4,0,20,0,16,1,30,0,0,17,67,0,4,1,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12
6170,1,4733,452,5,989,589,1123928,26,1,490,35,891,1,0,1,1,124,4112,0,4079,337,56,301,62,309,229,55,241,221,305,66,1855,59,995,90,96,845,29,310,4988,349,257,209,245,61,807,108,43,70,555
319,19,0,2,39,0,0,28,0,20,286,0,4,0,1,4,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
