7881475,1240156,1272608,342592,457036,450676,104756,285896,334388,778668,175460,171520,308392,329008,298004,0
7721131,494752,604288,385676,328340,283724,117612,115684,322348,682616,288600,273112,850308,337600,0,298004
7393459,822796,516124,426480,415472,474344,231676,183700,961892,1240552,502816,235104,654912,0,337600,329008
17995743,1129272,1781344,1511048,670048,802560,267436,251984,737808,1521592,723640,383532,0,654912,850308,308392
8128391,180584,464040,482180,253692,275880,120948,139956,210972,320604,278072,0,383532,235104,273112,171520
7396891,519368,448456,464788,283568,377516,203648,137300,547716,725804,0,278072,723640,502816,288600,175460
19955591,605568,2627712,2174656,424404,333248,179780,168648,2429092,0,725804,320604,1521592,1240552,682616,778668
8433563,667420,564648,507524,472904,553444,320520,161624,0,2429092,547716,210972,737808,961892,322348,334388
7358171,156628,334036,443336,113420,122168,92148,0,161624,168648,137300,139956,251984,183700,115684,285896
7249567,164752,299820,266484,120912,140888,0,92148,320520,179780,203648,120948,267436,231676,117612,104756
13159835,467228,1246656,637484,274440,0,140888,122168,553444,333248,377516,275880,802560,474344,283724,450676
13365803,356920,1715304,567056,0,274440,120912,113420,472904,424404,283568,253692,670048,415472,328340,457036
7066695,819804,725556,0,567056,637484,266484,443336,507524,2174656,464788,482180,1511048,426480,385676,342592
7194791,1977376,0,725556,1715304,1246656,299820,334036,564648,2627712,448456,464040,1781344,516124,604288,1272608
12950688,0,1977376,819804,356920,467228,164752,156628,667420,605568,519368,180584,1129272,822796,494752,1240156
0,12950688,7194791,7066695,13365803,13159835,7249567,7358171,8433563,19955591,7396891,8128391,17995743,7393459,7721131,7881475

