206058,15,555,4,15574,542,2560,13,694,4,752,4,617,4,2291,3812,1458,1841,2150,1894,2728,1778,2565,2478,1981,1983,777693,817767,101658,218371,28373,10174,29726,14575,38610,28291,15489,14663,0
7216,0,145,0,13455,1296,2012,1,262,0,151,0,710,0,0,1808,1653,2421,0,0,0,72,667,490,0,123,653,613,831,447,395,928,400,1271,344,399,2164,0,14663
7680,0,219,0,12828,1396,2456,1,302,0,141,0,831,20,0,2203,2000,1371,0,0,0,48,2254,318,0,216,772,927,1027,648,600,754,511,1450,507,616,0,2164,15489
12197,0,1458,0,21212,88,1361,1,245,0,57,0,1262,0,0,26,0,0,3475,0,1665,24,25,2469,960,168,502,931,2581,431,1747,200,2561,1701,1686,0,616,399,28291
12418,0,894,0,23268,65,1901,1,221,0,99,0,1616,0,0,26,0,0,1641,3,3900,27,1,2631,1175,99,663,824,2249,583,2225,219,1673,1727,0,1686,507,344,38610
5826,0,101,0,9317,1038,1457,1,227,0,66,0,384,0,0,210,981,1328,0,0,0,48,2368,394,0,96,3887,3480,2538,2169,2020,1367,2416,0,1727,1701,1450,1271,14575
12660,0,1271,0,23435,96,1240,1,238,0,90,0,1606,0,0,28,0,0,3330,0,1938,24,1,2657,959,51,762,839,2197,575,2284,197,0,2416,1673,2561,511,400,29726
4948,0,85,0,9078,709,1637,1,84,0,40,0,365,0,0,1032,1182,971,0,0,0,48,496,388,0,99,342,269,478,209,243,0,197,1367,219,200,754,928,10174
12198,0,1061,0,20190,76,1593,1,207,0,84,0,1581,20,0,25,0,0,2,0,1603,49,25,2707,4578,72,519,824,2073,680,0,243,2284,2020,2225,1747,600,395,28373
11287,0,144,0,17704,97,2060,1,1401,0,893,0,700,14,3612,24,0,0,0,1950,0,1882,1,679,0,1085,4761,2715,2250,0,680,209,575,2169,583,431,648,447,218371
10455,0,139,0,17650,75,1602,1,1389,0,641,0,523,20,765,21,0,0,0,2241,0,2796,1,508,0,1535,3379,4143,0,2250,2073,478,2197,2538,2249,2581,1027,831,101658
20465,0,179,0,26992,157,2133,1,1107,0,1703,0,812,22,2352,41,3,3,3,1896,3,3143,28,732,3,3600,4523,0,4143,2715,824,269,839,3480,824,931,927,613,817767
16806,0,226,0,26399,163,2573,1,1792,0,1658,0,866,22,3271,88,0,0,0,3382,0,1953,27,786,0,3845,0,4523,3379,4761,519,342,762,3887,663,502,772,653,777693
6707,0,116,14,68459,0,452,4,4373,17,5865,0,40,40,2823,80,13,14,50,1864,60,1710,9,11,64,0,3845,3600,1535,1085,72,99,51,96,99,168,216,123,1983
5485,0,3435,19,59843,0,360,8,342,0,620,0,4074,0,33,26,12,4,650,17,2601,17,6,1911,0,64,0,3,0,0,4578,0,959,0,1175,960,0,0,1981
6208,7,4921,2,65165,1,362,1,477,1,645,1,3377,42,11,31,5,14,2368,31,1264,73,21,0,1911,11,786,732,508,679,2707,388,2657,394,2631,2469,318,490,2478
3160,1,12,1,33160,3992,1094,1,394,1,342,20,41,4,5,1915,328,699,29,5,21,1,0,21,6,9,27,28,1,1,25,496,1,2368,1,25,2254,667,2565
6278,0,46,0,67462,0,442,11,5355,0,4620,0,40,40,1654,34,11,18,24,1833,10,0,1,73,17,1710,1953,3143,2796,1882,49,48,24,48,27,24,48,72,1778
6415,0,3354,0,70870,0,440,0,640,5,479,0,4563,0,33,35,17,22,2260,2,0,10,21,1264,2601,60,0,3,0,0,1603,0,1938,0,3900,1665,0,0,2728
107371,0,0,0,60240,0,428,1,4809,14,4741,0,52,40,1424,124,37,12,20,0,2,1833,5,31,17,1864,3382,1896,2241,1950,0,0,0,0,3,0,0,0,1894
5953,0,4788,1,72862,0,372,0,510,4,556,0,4016,9,16,29,10,21,0,20,2260,24,29,2368,650,50,0,3,0,0,2,0,3330,0,1641,3475,0,0,2150
3392,0,0,0,39505,4228,1596,0,160,1,480,0,80,40,24,1262,43,0,21,12,22,18,699,14,4,14,0,3,0,0,0,971,0,1328,0,0,1371,2421,1841
3307,0,0,0,34061,3621,798,19,142,1,400,0,84,30,35,836,0,43,10,37,17,11,328,5,12,13,0,3,0,0,0,1182,0,981,0,0,2000,1653,1458
3008,0,26,0,32830,3787,1474,1,216,0,525,0,105,20,32,0,836,1262,29,124,35,34,1915,31,26,80,88,41,21,24,25,1032,28,210,26,26,2203,1808,3812
6819,0,0,0,73777,0,474,0,5988,1,4436,0,40,40,0,32,35,24,16,1424,33,1654,5,11,33,2823,3271,2352,765,3612,0,0,0,0,0,0,0,0,2291
354,0,34,4,47,341,291,0,108,1,84,68,64,0,40,20,30,40,9,40,0,40,4,42,0,40,22,22,20,14,20,0,0,0,0,0,20,0,4
6166,6,678,24,1046111,737,926,0,32519,297,714,2,0,64,40,105,84,80,4016,52,4563,40,41,3377,4074,40,866,812,523,700,1581,365,1606,384,1616,1262,831,710,617
312,5,3,4,35,0,27,1,7,2,7,0,2,68,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3716,1,445,3,1045839,609,793,2,938,2,0,7,714,84,4436,525,400,480,556,4741,479,4620,342,645,620,5865,1658,1703,641,893,84,40,90,66,99,57,141,151,752
318,0,6,67,45,0,0,5,0,0,2,2,297,1,1,0,1,1,4,14,5,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4
6977,127,512,0,1053556,28187,1082,24,0,0,938,7,32519,108,5988,216,142,160,510,4809,640,5355,394,477,342,4373,1792,1107,1389,1401,207,84,238,227,221,245,302,262,694
316,59,0,12,32,0,0,0,24,5,2,1,0,0,0,1,19,0,0,1,0,11,1,1,8,4,1,1,1,1,1,1,1,1,1,1,1,1,13
792,0,618,0,38155,941,0,0,1082,0,793,27,926,291,474,1474,798,1596,372,428,440,442,1094,362,360,452,2573,2133,1602,2060,1593,1637,1240,1457,1901,1361,2456,2012,2560
6009,8,429,0,1045702,0,941,0,28187,0,609,0,737,341,0,3787,3621,4228,0,0,0,0,3992,1,0,0,163,157,75,97,76,709,96,1038,65,88,1396,1296,542
1333,30,1048714,52,0,1045702,38155,32,1053556,45,1045839,35,1046111,47,73777,32830,34061,39505,72862,60240,70870,67462,33160,65165,59843,68459,26399,26992,17650,17704,20190,9078,23435,9317,23268,21212,12828,13455,15574
315,1,0,0,52,0,0,12,0,67,3,4,24,4,0,0,0,0,1,0,0,0,1,2,19,14,0,0,0,0,0,0,0,0,0,0,0,0,4
6357,10,0,0,1048714,429,618,0,512,6,445,3,678,34,0,26,0,0,4788,0,3354,46,12,4921,3435,116,226,179,139,144,1061,85,1271,101,894,1458,219,145,555
316,0,10,1,30,8,0,59,127,0,1,5,6,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,316,6357,315,1333,6009,792,316,6977,318,3716,312,6166,354,6819,3008,3307,3392,5953,107371,6415,6278,3160,6208,5485,6707,16806,20465,10455,11287,12198,4948,12660,5826,12418,12197,7680,7216,206058

