32404,0,0,0,4680,0,0,352,4944,2560,12480,5036,149201,1384,68,272,104,10944,0,0,0,1636,4628,0,172,0,16652,1168,3856,3068,1204,3184,60,24,0,1320,54313,1704,1648,3800,1796,444,1364,8016,4404
21062,92,0,16,1824,0,32,4748,9324,40,36,64,146400,8916,0,24212,14372,64,0,0,0,56,0,200,12092,208,20,168,0,14420,32,0,140,0,24,4328,12680,28,76,0,2524,8,8,12,0
44464,148,0,8,2336,0,48,8192,828,16176,0,960,288608,0,0,0,272,296,0,12,132,56,1836,112,96,124,100,0,22052,0,180,2584,0,140,60,0,11868,116,0,42328,240,53617,200,0,2852
27283,0,0,0,6104,0,8,344,2920,64,10400,2980,131904,940,0,328,96,2224,0,0,0,5804,4340,0,0,0,3272,2280,2972,3144,1472,0,2584,0,3184,468,53156,16600,2656,2404,860,488,2312,6664,2964
64109,8312,48,0,16776,0,14504,6880,4484,11440,25560,21192,294956,2276,0,380,232,1008,0,0,0,0,1200,11764,16,0,0,13780,5968,5372,0,1472,180,32,1204,1488,2338751,0,25564,5068,1196,492,9292,452,980
32729,0,0,0,6760,0,8,456,5184,240,12480,4604,165484,8788,0,7940,5800,24,0,0,0,0,4756,0,7540,3160,240,6260,8780,0,5372,3144,0,14420,3068,5488,72976,240,7020,6288,9060,892,5964,956,3232
73408,0,8,0,6744,0,0,580,6912,47040,29120,10016,315844,4760,0,320,232,288,0,0,0,0,5044,0,152,0,12,5924,0,8780,5968,2972,22052,0,3856,2624,146946,0,7404,19408,2748,18684,6956,812,4396
70213,16044,0,44,13660,0,2544,12209,5388,10696,27320,27440,311756,3104,80,504,280,468,0,0,0,0,1848,17840,20,0,0,0,5924,6260,13780,2280,0,168,1168,1732,1125555,0,12352,4876,2672,800,22528,632,1664
20518,52,52,16,1216,0,112,3648,384,116,0,252,136156,228,0,0,104,184,0,0,228,152,9056,72,36,8,0,0,12,240,0,3272,100,20,16652,0,5344,220,0,0,32,104,8,24409,11580
20195,44,8,32,2644,8,56,2576,4368,60,8,48,141246,12880,48,21580,7572,100,16,8,80,92,8,40,2332,0,8,0,0,3160,0,0,124,208,0,5736,5852,72,0,0,11548,0,12,12,0
19157,104,0,16,2580,0,76,3712,6744,48,4,188,129522,7480,0,24044,3788,264,0,96,0,24,0,196,0,2332,36,20,152,7540,16,0,96,12092,172,13048,13040,32,108,0,2948,16,40,44,236
39463,7568,68,16,25892,0,10632,34144,2256,56,0,11700,293802,0,0,60,492,72,0,0,72,112,0,0,196,40,72,17840,0,0,11764,0,112,200,0,0,7729,0,6156,144,0,0,21940,32,144
39805,0,12,16,5460,0,0,212,3600,2396,15408,5852,196348,3448,0,468,136,7456,0,0,20,22544,0,0,0,8,9056,1848,5044,4756,1200,4340,1836,0,4628,2000,72944,9040,2544,3576,1112,768,2136,9916,8164
18088,16,0,16,1520,32,12,2656,480,116,0,512,148220,0,0,56,160,1104,0,8,0,0,22544,112,24,92,152,0,0,0,0,5804,56,56,1636,0,4668,216,0,0,276,96,8,21820,4912
1364,0,20,4,204,68,120,192,1508,0,32,0,172,0,0,96,12,36,16,232,0,0,20,72,0,80,228,0,0,0,0,0,132,0,0,0,8,0,16,0,0,260,8,124,0
1360,0,236,36,0,40,0,0,16,0,32,0,72,0,64,24,0,36,0,0,232,8,0,0,96,8,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,8,4,0
1336,0,36,28,0,4,0,108,1732,0,352,0,164,8,40,0,0,36,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,36,0,8,0,0
19275,52,36,60,436,36,96,4004,548,52,132,240,136232,96,36,36,192,0,36,36,36,1104,7456,72,264,100,184,468,288,24,1008,2224,296,64,10944,168,4808,0,492,840,0,352,440,22668,18932
21352,508,0,16,2552,0,460,4288,6628,272,36,208,165744,4284,0,25205,0,192,0,0,12,160,136,492,3788,7572,104,280,232,5800,232,96,272,14372,104,6528,17216,96,272,264,15764,240,232,224,120
36871,0,12,16,5584,36,0,2536,3136,0,188,0,1056770,10620,0,0,25205,36,0,24,96,56,468,60,24044,21580,0,504,320,7940,380,328,0,24212,272,9224,4252,0,736,496,7372,1412,632,1476,464
1368,0,12,36,32,164,0,40,32,0,48,52,172,0,0,0,0,36,40,64,0,0,0,0,0,48,0,80,0,0,0,0,0,0,68,0,8,0,0,0,0,0,8,0,0
42648,0,0,40,8452,0,0,408,5144,240,16640,10284,178740,0,0,10620,4284,96,8,0,0,0,3448,0,7480,12880,228,3104,4760,8788,2276,940,0,8916,1384,13712,71862,0,3232,2932,7936,908,2268,552,2468
54149,234007,132,340,1053938,120,285687,1054305,41561,275020,448,299418,0,178740,172,1056770,165744,136232,164,72,172,148220,196348,293802,129522,141246,136156,311756,315844,165484,294956,131904,288608,146400,149201,158000,169904,134086,364232,344912,159453,1062390,348500,1053359,158711
37402,10188,0,0,29432,0,9960,27724,2208,856,24,0,299418,10284,52,0,208,240,0,0,0,512,5852,11700,188,48,252,27440,10016,4604,21192,2980,960,64,5036,7980,10204,564,22220,9152,5716,1548,11476,1680,6044
2016,0,44,48,320,32,0,240,236,8,0,24,448,16640,48,188,36,132,352,32,32,0,15408,0,4,8,0,27320,29120,12480,25560,10400,0,36,12480,14560,672,24,31416,32352,13632,344,27992,420,14560
41991,96,0,108,3008,0,156,7264,960,0,8,856,275020,240,0,0,272,52,0,0,0,116,2396,56,48,60,116,10696,47040,240,11440,64,16176,40,2560,0,13196,16,13612,34764,0,51688,10576,0,636
4102,2196,16,12,5912,0,2304,3228,0,960,236,2208,41561,5144,32,3136,6628,548,1732,16,1508,480,3600,2256,6744,4368,384,5388,6912,5184,4484,2920,828,9324,4944,4340,13145,240,7856,6404,7504,1716,6612,1564,4800
23973,28724,0,0,6700,8,28472,0,3228,7264,240,27724,1054305,408,40,2536,4288,4004,108,0,192,2656,212,34144,3712,2576,3648,12209,580,456,6880,344,8192,4748,352,564,5628,3080,8152,332,340,1732,9924,1360,296
838222,12092,0,16,29033,0,0,28472,2304,156,0,9960,285687,0,0,0,460,96,0,0,120,12,0,10632,76,56,112,2544,0,8,14504,8,48,32,0,8,9952,32,23416,0,68,0,16668,0,0
1344,0,76,16,1000,0,0,8,0,0,32,0,120,0,164,36,0,36,4,40,68,32,0,0,0,8,0,0,0,0,0,0,0,0,0,60,8,0,0,0,0,0,8,24,0
36008,25780,12,0,0,1000,29033,6700,5912,3008,320,29432,1053938,8452,32,5584,2552,436,0,0,204,1520,5460,25892,2580,2644,1216,13660,6744,6760,16776,6104,2336,1824,4680,6960,4676,1248,19028,8788,6260,3332,14540,3484,4372
1392,16,20,0,0,16,16,0,12,108,48,0,340,40,36,16,16,60,28,36,4,16,16,16,16,32,16,44,0,0,0,0,8,16,0,0,32,0,0,0,0,260,8,0,0
1336,0,0,20,12,76,0,0,16,0,44,0,132,0,12,12,0,36,36,236,20,0,12,68,0,8,52,0,8,0,48,0,0,0,0,4,8,0,32,0,0,0,16,112,0
36353,0,0,16,25780,0,12092,28724,2196,96,0,10188,234007,0,0,0,508,52,0,0,0,16,0,7568,104,44,52,16044,0,0,8312,0,148,92,0,0,7165,88,17068,0,0,80,11024,0,0
0,36353,1336,1392,36008,1344,838222,23973,4102,41991,2016,37402,54149,42648,1368,36871,21352,19275,1336,1360,1364,18088,39805,39463,19157,20195,20518,70213,73408,32729,64109,27283,44464,21062,32404,37395,1364257,17681,78937,83107,35205,41061,68251,35266,37514

