64757119,51755564,26974712,26719036,51232980,92729108,39317008,39682352,52875128,25996280,53756132,35641984,71314524,37223612,0
66660969,58566996,29969216,32321988,41804148,74843452,44558384,41770604,39102524,29385536,47788528,35941700,57902828,0,37223612
120466252,102324300,25389864,47955740,49432056,22204620,42415164,64805148,16495532,52061052,23986060,51033376,0,57902828,71314524
65073021,50671344,25503752,26392596,44311868,75739568,36151868,38967064,39501676,26822600,43681732,0,51033376,35941700,35641984
92331007,72170380,24053356,42699608,42029548,24406492,38847152,48143604,17094540,39061400,0,43681732,23986060,47788528,53756132
52378344,44336252,25181496,23853736,43149532,62012076,32049528,34016464,41114112,0,39061400,26822600,52061052,29385536,25996280
89035135,74632880,20171068,39491876,37216792,9652760,38226572,51231992,0,41114112,17094540,39501676,16495532,39102524,52875128
78427460,69557892,28912584,34099868,53359188,82673672,49692448,0,51231992,34016464,48143604,38967064,64805148,41770604,39682352
87340322,73057592,29695784,33727216,44930856,60053804,0,49692448,38226572,32049528,38847152,36151868,42415164,44558384,39317008
152942595,127307428,31456084,70112016,58669208,0,60053804,82673672,9652760,62012076,24406492,75739568,22204620,74843452,92729108
102484145,79712792,29737752,38808824,0,58669208,44930856,53359188,37216792,43149532,42029548,44311868,49432056,41804148,51232980
55798664,51063360,26105708,0,38808824,70112016,33727216,34099868,39491876,23853736,42699608,26392596,47955740,32321988,26719036
54219927,40671852,0,26105708,29737752,31456084,29695784,28912584,20171068,25181496,24053356,25503752,25389864,29969216,26974712
103834739,0,40671852,51063360,79712792,127307428,73057592,69557892,74632880,44336252,72170380,50671344,102324300,58566996,51755564
0,103834739,54219927,55798664,102484145,152942595,87340322,78427460,89035135,52378344,92331007,65073021,120466252,66660969,64757119

