60930278,52231728,38400415,42523305,21724581,26416795,0
61009154,51740424,37951224,43044341,26828835,0,26416795
45599197,39006644,29679601,33540252,0,26828835,21724581
49338479,43780334,37064397,0,33540252,43044341,42523305
43524983,37612541,0,37064397,29679601,37951224,38400415
44156964,0,37612541,43780334,39006644,51740424,52231728
0,44156964,43524983,49338479,45599197,61009154,60930278

