7266295,1085552,1087644,1089632,2139560,1202428,938956,4539152,961564,979964,964608,961476,2377812,28058776,2973328,0
8350948,2437616,2439852,2432372,2413364,1553500,1218608,4861456,1218996,1263524,1239448,1228236,2322360,28366596,0,2973328
29650633,22001568,24102968,23732256,2392296,2828444,2457816,1816016,4285516,4138504,4368116,4292684,1314904,0,28366596,28058776
5742248,1728872,1672420,1809292,1124388,1350228,1092384,1173828,1165052,1225324,1171320,1218516,0,1314904,2322360,2377812
4850867,861200,861296,861200,1046176,1123688,861404,1444252,861480,898520,864064,0,1218516,4292684,1228236,961476
4856831,861408,861200,861304,1054840,1123640,861456,1464220,861296,882376,0,864064,1171320,4368116,1239448,964608
4869059,879632,879756,879648,1061696,1142292,879768,1460840,882660,0,882376,898520,1225324,4138504,1263524,979964
4905791,861324,861188,861320,1059340,1123708,861248,1451160,0,882660,861296,861480,1165052,4285516,1218996,961564
8382879,4023072,4376864,4246956,1246212,1515636,1245284,0,1451160,1460840,1464220,1444252,1173828,1816016,4861456,4539152
4880991,861232,861208,861300,935824,1126368,0,1245284,861248,879768,861456,861404,1092384,2457816,1218608,938956
5127219,1123564,1123536,1385928,1197824,0,1126368,1515636,1123708,1142292,1123640,1123688,1350228,2828444,1553500,1202428
6103683,1863304,2049764,1955348,0,1197824,935824,1246212,1059340,1061696,1054840,1046176,1124388,2392296,2413364,2139560
7238627,861344,864196,0,1955348,1385928,861300,4246956,861320,879648,861304,861200,1809292,23732256,2432372,1089632
7228614,864248,0,864196,2049764,1123536,861208,4376864,861188,879756,861200,861296,1672420,24102968,2439852,1087644
7300560,0,864248,861344,1863304,1123564,861232,4023072,861324,879632,861408,861200,1728872,22001568,2437616,1085552
0,7300560,7228614,7238627,6103683,5127219,4880991,8382879,4905791,4869059,4856831,4850867,5742248,29650633,8350948,7266295

