18388382,15009470,13219689,9450292,11952720,12699134,9764678,10598025,8717611,9947905,8713923,9518628,6490634,0
16314041,13178911,6442484,7234879,3062669,7061417,8216058,7841773,5114484,8589888,6750742,3802745,0,6490634
21713471,17269676,9289416,9334999,4772804,9901900,9735482,10288546,7161087,10668696,8698549,0,3802745,9518628
14901808,11803295,11948065,7135374,11315758,11869362,8983728,9805267,8561115,8430161,0,8698549,6750742,8713923
19514419,16336988,14748637,10160880,15695133,16409507,12450008,11811533,9849369,0,8430161,10668696,8589888,9947905
17883556,14158391,9256493,9103195,8793261,10804911,10195283,9821168,0,9849369,8561115,7161087,5114484,8717611
20952482,16732582,14496455,11710437,13162846,14750906,12320485,0,9821168,11811533,9805267,10288546,7841773,10598025
20741152,17480186,13677316,11755284,14404476,16356337,0,12320485,10195283,12450008,8983728,9735482,8216058,9764678
29899957,23412638,14267090,13370214,11348279,0,16356337,14750906,10804911,16409507,11869362,9901900,7061417,12699134
31704889,26112705,9124704,12324308,0,11348279,14404476,13162846,8793261,15695133,11315758,4772804,3062669,11952720
18515480,15014554,12352924,0,12324308,13370214,11755284,11710437,9103195,10160880,7135374,9334999,7234879,9450292
28628466,22783920,0,12352924,9124704,14267090,13677316,14496455,9256493,14748637,11948065,9289416,6442484,13219689
22320526,0,22783920,15014554,26112705,23412638,17480186,16732582,14158391,16336988,11803295,17269676,13178911,15009470
0,22320526,28628466,18515480,31704889,29899957,20741152,20952482,17883556,19514419,14901808,21713471,16314041,18388382

