9,65448493,2417405,285191174,19726968
8,75600675,63345,302628015,481784
4,38401918,63499,153834645,483680
3,49506217,119960,198588139,934704
7,61735042,63483,247167198,483616
5,35710079,120124,143405242,936640
6,40614802,63358,162684539,481860
15,70465090,2416172,305252099,19719232
14,75083732,2417213,323731866,19726204
13,84059943,2417337,359638970,19727968
10,58541443,2417227,257561254,19724964
12,72380208,2417063,312916486,19724308
11,62463332,2417227,273248814,19724976
2,74593105,2417214,321769806,19726200
1,69119070,2417070,299871914,19724336
0,63758486,2598402,278855733,20819035
