24043063,12503357,10967018,3452831,13155098,3450259,9151569,9300754,15102563,11783590,11107011,0
20866013,11761085,13917708,3839091,7473650,4112184,10579173,9448829,15021438,15771359,0,11107011
22541137,13129049,9692018,4800421,10562039,4643781,9449998,12431699,17690626,0,15771359,11783590
23438896,11271213,12370844,4874955,12249870,4740803,13622421,14572820,0,17690626,15021438,15102563
16094186,9365925,11231025,4160293,6500224,4113814,10343871,0,14572820,12431699,9448829,9300754
24226744,12297728,10088345,2970215,13383214,2644270,0,10343871,13622421,9449998,10579173,9151569
16541602,4518329,3078248,1443161,23404880,0,2644270,4113814,4740803,4643781,4112184,3450259
24905756,17323157,57331542,23936155,0,23404880,13383214,6500224,12249870,10562039,7473650,13155098
15754048,4842184,2962708,0,23936155,1443161,2970215,4160293,4874955,4800421,3839091,3452831
18661423,11303100,0,2962708,57331542,3078248,10088345,11231025,12370844,9692018,13917708,10967018
36461369,0,11303100,4842184,17323157,4518329,12297728,9365925,11271213,13129049,11761085,12503357
0,36461369,18661423,15754048,24905756,16541602,24226744,16094186,23438896,22541137,20866013,24043063

