2957531,885868,867110,789151,704544,750355,516595,615080,1256438,652429,901745,561407,848151,1019616,0
2074172,310908,288664,565034,266813,97228,155477,204925,229893,150141,412862,110653,260356,0,1019616
1821686,294638,159821,389757,299889,85678,200482,105384,145590,159417,274931,92015,0,260356,848151
1199594,86692,112388,337204,95383,35710,61545,104647,111115,136919,108958,0,92015,110653,561407
1459320,595061,381406,439653,203975,179655,331222,149992,349698,205662,0,108958,274931,412862,901745
1331153,135028,134804,370382,74607,104258,92373,67044,192652,0,205662,136919,159417,150141,652429
3249237,222707,212524,375960,369124,334521,166401,81697,0,192652,349698,111115,145590,229893,1256438
1241998,89155,154769,339813,105064,89770,78696,0,81697,67044,149992,104647,105384,204925,615080
1408459,132720,194505,377067,191771,113359,0,78696,166401,92373,331222,61545,200482,155477,516595
1564505,212644,200467,328606,176011,0,113359,89770,334521,104258,179655,35710,85678,97228,750355
1228135,345994,285868,351013,0,176011,191771,105064,369124,74607,203975,95383,299889,266813,704544
1738218,331373,355922,0,351013,328606,377067,339813,375960,370382,439653,337204,389757,565034,789151
2492647,61775,0,355922,285868,200467,194505,154769,212524,134804,381406,112388,159821,288664,867110
2371781,0,61775,331373,345994,212644,132720,89155,222707,135028,595061,86692,294638,310908,885868
0,2371781,2492647,1738218,1228135,1564505,1408459,1241998,3249237,1331153,1459320,1199594,1821686,2074172,2957531

