26,1775635,641355,11956035,4547032
25,56442215,29985209,251902291,127377548
24,52237972,27827541,232421224,119516449
23,47539439,25261425,211916094,108397927
22,49096174,26214081,218868594,112061708
21,52851245,26982924,227755495,118812626
20,57830428,29209143,248095246,129209692
19,86343991,44410611,376290380,193234580
18,94218343,48497795,410239699,211006974
17,6572764,2262358,48567187,15630133
16,6779583,2329589,50103754,16091644
15,7223447,2477895,53393006,17115489
14,7272885,2502053,53740992,17284009
13,9043799,3104437,66844418,21444478
12,10148355,3482049,75012836,24052793
11,10764910,3692398,79570705,25505049
10,10667267,3657212,78852747,25261260
9,1797,1294,10421,7862
8,1573683,563146,7144413,2303452
7,42292304,14832475,190637935,59532122
6,42087977,14758595,189683378,59216083
5,1699,1227,9743,7360
4,41971280,14717424,189153120,59048427
3,41964553,14714606,189116113,59033190
2,41971206,14718940,189179059,59070569
1,1392163,869925,23922451,11498892
0,2147806,606746,12560518,3556370
