10121409,1165376,799468,624540,694549,589407,618219,837812,610227,0
11893878,1009547,192415,185668,176890,179787,182199,555455,0,610227
10795054,911526,444928,485261,555382,378322,561017,0,555455,837812
11938434,1044535,192486,185978,187382,179826,0,561017,182199,618219
11300447,1043646,186071,189426,179804,0,179826,378322,179787,589407
12465598,1246672,192627,185570,0,179804,187382,555382,176890,694549
12308171,1224331,226721,0,185570,189426,185978,485261,185668,624540
10759056,905231,0,226721,192627,186071,192486,444928,192415,799468
6281860,0,905231,1224331,1246672,1043646,1044535,911526,1009547,1165376
0,6281860,10759056,12308171,12465598,11300447,11938434,10795054,11893878,10121409

