30557242,24168343,19983979,13567832,16502721,16302877,19568720,21174785,12203879,17285252,0
29953185,23041830,20496388,12245418,15719210,13375421,17578199,20083301,14140588,0,17285252
24754762,19953326,15280986,11791949,13211879,13828040,15456465,16362045,0,14140588,12203879
38117004,28243508,22706239,15382303,18007531,17530573,19643599,0,16362045,20083301,21174785
29042844,22002778,19852777,15207745,14128452,16505115,0,19643599,15456465,17578199,19568720
28632708,22173334,17755313,11652468,13280989,0,16505115,17530573,13828040,13375421,16302877
27289396,21759229,17493627,12648553,0,13280989,14128452,18007531,13211879,15719210,16502721
26859662,20437707,16198454,0,12648553,11652468,15207745,15382303,11791949,12245418,13567832
33183359,27000754,0,16198454,17493627,17755313,19852777,22706239,15280986,20496388,19983979
38925848,0,27000754,20437707,21759229,22173334,22002778,28243508,19953326,23041830,24168343
0,38925848,33183359,26859662,27289396,28632708,29042844,38117004,24754762,29953185,30557242

