239407879,167915472,141038660,118776484,139123192,153185368,85562044,112942492,0
119803561,77150816,80297328,62619556,83611932,78961120,58287632,0,112942492
98319886,73082740,48540580,74646064,52334700,57946536,0,58287632,85562044
111449808,67340124,70808744,70259300,56881420,0,57946536,78961120,153185368
105431143,65546456,101605856,67977268,0,56881420,52334700,83611932,139123192
92850322,43309724,48519040,0,67977268,70259300,74646064,62619556,118776484
92905112,60046248,0,48519040,101605856,70808744,48540580,80297328,141038660
145114116,0,60046248,43309724,65546456,67340124,73082740,77150816,167915472
0,145114116,92905112,92850322,105431143,111449808,98319886,119803561,239407879

