124847275,98871372,82005132,56251684,68154400,67482252,80454236,86749500,51011576,71268772,0
122407059,94194876,84228268,51095896,65101760,55502044,72422144,82395536,58725908,0,71268772
101584443,81928688,63297144,49217348,54852284,57366496,64084900,67414244,0,58725908,51011576
155006578,115050256,92994060,63530160,74082976,72187884,80473404,0,67414244,82395536,86749500
118728824,90124072,81457592,62786644,58525048,67952652,0,80473404,64084900,72422144,80454236
116956283,90650924,73171312,48679316,55224944,0,67952652,72187884,57366496,55502044,67482252
111725427,89364916,72218728,52829560,0,55224944,58525048,74082976,54852284,65101760,68154400
109946115,83980640,66927964,0,52829560,48679316,62786644,63530160,49217348,51095896,56251684
135611268,110345020,0,66927964,72218728,73171312,81457592,92994060,63297144,84228268,82005132
158184177,0,110345020,83980640,89364916,90650924,90124072,115050256,81928688,94194876,98871372
0,158184177,135611268,109946115,111725427,116956283,118728824,155006578,101584443,122407059,124847275

